activation_id,registration_id,user_id,is_activated,activated_at,activation_seconds,activation_rule
ACT00000346,REG00000346,U0000346,1,2026-08-18 02:10:39,5340,观看3条视频
ACT00000347,REG00000347,U0000347,1,2026-02-15 01:58:36,39840,观看3条视频
ACT00000348,REG00000348,U0000348,1,2026-05-23 05:47:22,24900,观看满5分钟
ACT00000349,REG00000349,U0000349,1,2026-07-29 08:13:32,39780,观看3条视频
ACT00000350,REG00000350,U0000350,1,2026-08-04 17:51:25,15240,观看3条视频
ACT00000351,REG00000351,U0000351,0,,,未达到激活条件
ACT00000352,REG00000352,U0000352,0,,,未达到激活条件
ACT00000353,REG00000353,U0000353,1,2026-01-29 04:23:11,9420,观看满5分钟
ACT00000354,REG00000354,U0000354,0,,,未达到激活条件
ACT00000355,REG00000355,U0000355,1,2026-04-30 12:22:05,11640,观看3条视频
ACT00000356,REG00000356,U0000356,1,2026-01-16 01:01:15,9600,完成首次互动
ACT00000357,REG00000357,U0000357,1,2026-04-17 15:28:02,22200,观看3条视频
ACT00000358,REG00000358,U0000358,1,2026-07-13 22:25:08,40680,观看3条视频
ACT00000359,REG00000359,U0000359,1,2026-03-14 02:27:23,8880,观看满5分钟
ACT00000360,REG00000360,U0000360,1,2026-02-24 08:17:12,10020,完成首次互动
ACT00000361,REG00000361,U0000361,1,2026-02-14 22:38:20,40440,完成首次互动
ACT00000362,REG00000362,U0000362,1,2026-08-08 03:53:43,32160,观看3条视频
ACT00000363,REG00000363,U0000363,1,2026-05-21 16:03:46,16440,完成首次互动
ACT00000364,REG00000364,U0000364,1,2026-02-16 00:26:08,37800,观看满5分钟
ACT00000365,REG00000365,U0000365,0,,,未达到激活条件
ACT00000366,REG00000366,U0000366,1,2026-03-29 16:31:30,28920,观看满5分钟
ACT00000367,REG00000367,U0000367,1,2026-08-02 14:52:55,40740,完成首次互动
ACT00000368,REG00000368,U0000368,1,2026-01-25 11:01:09,19800,观看满5分钟
ACT00000369,REG00000369,U0000369,0,,,未达到激活条件
ACT00000370,REG00000370,U0000370,1,2026-03-17 07:39:46,8700,观看3条视频
ACT00000371,REG00000371,U0000371,1,2026-07-02 13:07:46,32640,观看满5分钟
ACT00000372,REG00000372,U0000372,1,2026-08-28 03:33:23,6960,观看3条视频
ACT00000373,REG00000373,U0000373,0,,,未达到激活条件
ACT00000374,REG00000374,U0000374,1,2026-08-19 14:13:33,19560,完成首次互动
ACT00000375,REG00000375,U0000375,1,2026-07-06 03:16:15,12960,观看3条视频
ACT00000376,REG00000376,U0000376,1,2026-04-02 07:52:53,4500,观看满5分钟
ACT00000377,REG00000377,U0000377,1,2026-05-10 11:31:46,24240,观看满5分钟
ACT00000378,REG00000378,U0000378,1,2026-01-07 15:26:36,39000,观看3条视频
ACT00000379,REG00000379,U0000379,0,,,未达到激活条件
ACT00000380,REG00000380,U0000380,1,2026-07-05 01:49:06,13380,观看3条视频
ACT00000381,REG00000381,U0000381,0,,,未达到激活条件
ACT00000382,REG00000382,U0000382,1,2026-05-04 07:02:35,34680,观看3条视频
ACT00000383,REG00000383,U0000383,1,2026-04-09 01:24:43,27840,观看满5分钟
ACT00000384,REG00000384,U0000384,1,2026-08-14 00:03:09,20160,观看满5分钟
ACT00000385,REG00000385,U0000385,1,2026-07-24 22:18:42,29220,观看3条视频
ACT00000386,REG00000386,U0000386,1,2026-03-29 07:37:58,16560,观看满5分钟
ACT00000387,REG00000387,U0000387,1,2026-02-27 23:13:28,8280,完成首次互动
ACT00000388,REG00000388,U0000388,1,2026-05-15 15:54:47,28800,观看3条视频
ACT00000389,REG00000389,U0000389,1,2026-03-03 21:45:45,39300,完成首次互动
ACT00000390,REG00000390,U0000390,1,2026-04-11 05:07:55,20460,观看满5分钟
ACT00000391,REG00000391,U0000391,1,2026-03-05 10:16:10,34740,完成首次互动
ACT00000392,REG00000392,U0000392,0,,,未达到激活条件
ACT00000393,REG00000393,U0000393,1,2026-04-29 02:28:08,27660,完成首次互动
ACT00000394,REG00000394,U0000394,1,2026-04-11 14:56:21,20220,观看满5分钟
ACT00000395,REG00000395,U0000395,0,,,未达到激活条件
ACT00000396,REG00000396,U0000396,1,2026-07-24 02:47:45,8220,观看满5分钟
ACT00000397,REG00000397,U0000397,1,2026-01-02 13:51:03,14220,观看3条视频
ACT00000398,REG00000398,U0000398,1,2026-02-18 05:21:08,7080,完成首次互动
ACT00000399,REG00000399,U0000399,1,2026-07-07 16:31:00,39300,观看满5分钟
ACT00000400,REG00000400,U0000400,1,2026-02-08 16:51:13,15420,观看3条视频
ACT00000401,REG00000401,U0000401,1,2026-04-26 03:44:34,27420,完成首次互动
ACT00000402,REG00000402,U0000402,1,2026-01-03 00:59:07,18780,观看3条视频
ACT00000403,REG00000403,U0000403,1,2026-04-28 04:28:09,7680,观看3条视频
ACT00000404,REG00000404,U0000404,1,2026-02-17 22:09:24,35940,观看满5分钟
ACT00000405,REG00000405,U0000405,1,2026-08-05 15:16:28,18960,观看3条视频
ACT00000406,REG00000406,U0000406,1,2026-05-16 07:10:49,9540,观看满5分钟
ACT00000407,REG00000407,U0000407,0,,,未达到激活条件
ACT00000408,REG00000408,U0000408,1,2026-06-24 19:03:47,15360,观看3条视频
ACT00000409,REG00000409,U0000409,1,2026-03-31 15:47:23,23340,观看3条视频
ACT00000410,REG00000410,U0000410,1,2026-08-03 20:51:53,19320,观看3条视频
ACT00000411,REG00000411,U0000411,1,2026-06-15 16:43:10,14400,观看3条视频
ACT00000412,REG00000412,U0000412,1,2026-08-19 14:40:14,17040,观看满5分钟
ACT00000413,REG00000413,U0000413,0,,,未达到激活条件
ACT00000414,REG00000414,U0000414,1,2026-01-07 21:20:14,21480,观看3条视频
ACT00000415,REG00000415,U0000415,1,2026-08-29 00:53:00,29760,观看满5分钟
ACT00000416,REG00000416,U0000416,1,2026-05-15 13:05:33,4440,观看3条视频
ACT00000417,REG00000417,U0000417,1,2026-08-10 01:21:02,38400,观看满5分钟
ACT00000418,REG00000418,U0000418,1,2026-03-29 20:38:31,39060,观看满5分钟
ACT00000419,REG00000419,U0000419,1,2026-07-25 07:46:46,12360,观看满5分钟
ACT00000420,REG00000420,U0000420,1,2026-07-27 23:15:56,24000,观看满5分钟
ACT00000421,REG00000421,U0000421,1,2026-07-04 22:43:05,27960,观看3条视频
ACT00000422,REG00000422,U0000422,1,2026-03-15 18:29:23,39840,观看满5分钟
ACT00000423,REG00000423,U0000423,0,,,未达到激活条件
ACT00000424,REG00000424,U0000424,1,2026-04-04 06:31:31,24360,观看满5分钟
ACT00000425,REG00000425,U0000425,1,2026-08-05 13:05:53,9180,完成首次互动
ACT00000426,REG00000426,U0000426,0,,,未达到激活条件
ACT00000427,REG00000427,U0000427,1,2026-02-04 20:30:57,15000,观看满5分钟
ACT00000428,REG00000428,U0000428,1,2026-02-27 04:52:31,33180,观看3条视频
ACT00000429,REG00000429,U0000429,1,2026-01-04 14:03:26,39900,完成首次互动
ACT00000430,REG00000430,U0000430,0,,,未达到激活条件
ACT00000431,REG00000431,U0000431,1,2026-01-15 00:53:11,18960,观看满5分钟
ACT00000432,REG00000432,U0000432,1,2026-07-14 02:51:28,40140,完成首次互动
ACT00000433,REG00000433,U0000433,1,2026-04-18 05:29:31,2700,观看满5分钟
ACT00000434,REG00000434,U0000434,1,2026-04-26 05:38:11,31260,观看3条视频
ACT00000435,REG00000435,U0000435,1,2026-02-18 02:57:27,37800,观看3条视频
ACT00000436,REG00000436,U0000436,1,2026-08-19 10:04:39,22440,观看3条视频
ACT00000437,REG00000437,U0000437,1,2026-04-25 06:06:49,2220,观看3条视频
ACT00000438,REG00000438,U0000438,0,,,未达到激活条件
ACT00000439,REG00000439,U0000439,1,2026-05-17 12:21:00,11580,观看满5分钟
ACT00000440,REG00000440,U0000440,1,2026-01-19 14:02:58,11640,观看3条视频
ACT00000441,REG00000441,U0000441,1,2026-02-03 19:57:10,2700,观看3条视频
ACT00000442,REG00000442,U0000442,0,,,未达到激活条件
ACT00000443,REG00000443,U0000443,1,2026-01-07 04:17:38,480,观看3条视频
ACT00000444,REG00000444,U0000444,1,2026-07-29 23:59:29,12720,观看3条视频
ACT00000445,REG00000445,U0000445,1,2026-05-14 14:26:41,23280,观看3条视频
ACT00000446,REG00000446,U0000446,1,2026-06-20 17:09:16,24000,观看满5分钟
ACT00000447,REG00000447,U0000447,1,2026-01-27 01:06:10,20160,观看满5分钟
ACT00000448,REG00000448,U0000448,1,2026-02-20 15:05:53,13680,完成首次互动
ACT00000449,REG00000449,U0000449,1,2026-05-04 18:09:02,20160,观看3条视频
ACT00000450,REG00000450,U0000450,1,2026-06-27 12:46:48,840,观看满5分钟
ACT00000451,REG00000451,U0000451,1,2026-03-04 20:36:31,17640,完成首次互动
ACT00000452,REG00000452,U0000452,0,,,未达到激活条件
ACT00000453,REG00000453,U0000453,1,2026-07-18 14:32:49,1740,观看3条视频
ACT00000454,REG00000454,U0000454,1,2026-02-24 10:08:59,39360,观看满5分钟
ACT00000455,REG00000455,U0000455,0,,,未达到激活条件
ACT00000456,REG00000456,U0000456,1,2026-08-18 12:44:53,25320,观看满5分钟
ACT00000457,REG00000457,U0000457,1,2026-03-21 10:25:38,28320,完成首次互动
ACT00000458,REG00000458,U0000458,0,,,未达到激活条件
ACT00000459,REG00000459,U0000459,1,2026-05-14 08:02:17,27660,观看满5分钟
ACT00000460,REG00000460,U0000460,1,2026-06-08 14:47:06,18720,观看满5分钟
ACT00000461,REG00000461,U0000461,0,,,未达到激活条件
ACT00000462,REG00000462,U0000462,0,,,未达到激活条件
ACT00000463,REG00000463,U0000463,0,,,未达到激活条件
ACT00000464,REG00000464,U0000464,1,2026-02-25 12:26:00,9000,观看3条视频
ACT00000465,REG00000465,U0000465,0,,,未达到激活条件
ACT00000466,REG00000466,U0000466,0,,,未达到激活条件
ACT00000467,REG00000467,U0000467,0,,,未达到激活条件
ACT00000468,REG00000468,U0000468,1,2026-08-19 21:05:58,34740,完成首次互动
ACT00000469,REG00000469,U0000469,1,2026-02-19 01:09:33,900,观看3条视频
ACT00000470,REG00000470,U0000470,1,2026-03-21 23:26:46,17280,观看3条视频
ACT00000471,REG00000471,U0000471,0,,,未达到激活条件
ACT00000472,REG00000472,U0000472,1,2026-03-10 13:00:32,1680,观看满5分钟
ACT00000473,REG00000473,U0000473,1,2026-01-31 09:00:19,23640,观看3条视频
ACT00000474,REG00000474,U0000474,1,2026-03-26 11:49:59,1980,观看满5分钟
ACT00000475,REG00000475,U0000475,1,2026-06-11 20:45:57,15420,观看满5分钟
ACT00000476,REG00000476,U0000476,1,2026-05-20 16:33:00,14400,观看3条视频
ACT00000477,REG00000477,U0000477,1,2026-02-14 20:34:18,39240,观看3条视频
ACT00000478,REG00000478,U0000478,1,2026-06-02 05:29:31,26460,观看3条视频
ACT00000479,REG00000479,U0000479,1,2026-04-26 17:56:02,16680,观看3条视频
ACT00000480,REG00000480,U0000480,1,2026-07-17 07:32:30,1320,观看满5分钟
ACT00000481,REG00000481,U0000481,0,,,未达到激活条件
ACT00000482,REG00000482,U0000482,1,2026-07-20 20:51:35,16680,观看3条视频
ACT00000483,REG00000483,U0000483,1,2026-06-13 05:07:43,16320,观看满5分钟
ACT00000484,REG00000484,U0000484,1,2026-06-05 18:33:49,9120,观看满5分钟
ACT00000485,REG00000485,U0000485,1,2026-04-05 05:20:45,32040,完成首次互动
ACT00000486,REG00000486,U0000486,0,,,未达到激活条件
ACT00000487,REG00000487,U0000487,1,2026-07-14 15:23:14,28020,完成首次互动
ACT00000488,REG00000488,U0000488,1,2026-06-19 02:47:51,12420,完成首次互动
ACT00000489,REG00000489,U0000489,1,2026-06-24 07:58:40,9480,观看满5分钟
ACT00000490,REG00000490,U0000490,1,2026-02-23 05:36:35,6000,观看满5分钟
ACT00000491,REG00000491,U0000491,0,,,未达到激活条件
ACT00000492,REG00000492,U0000492,1,2026-06-23 23:51:27,21480,观看3条视频
ACT00000493,REG00000493,U0000493,1,2026-03-14 23:08:46,6240,观看3条视频
ACT00000494,REG00000494,U0000494,1,2026-07-21 15:05:27,22200,观看满5分钟
ACT00000495,REG00000495,U0000495,1,2026-04-07 19:24:42,31560,观看3条视频
ACT00000496,REG00000496,U0000496,0,,,未达到激活条件
ACT00000497,REG00000497,U0000497,1,2026-03-04 01:06:49,10440,完成首次互动
ACT00000498,REG00000498,U0000498,1,2026-02-26 10:16:37,18240,观看满5分钟
ACT00000499,REG00000499,U0000499,1,2026-04-14 16:33:38,8160,观看3条视频
ACT00000500,REG00000500,U0000500,1,2026-04-20 11:17:33,1980,观看满5分钟
ACT00000501,REG00000501,U0000501,1,2026-05-02 21:50:30,20160,观看满5分钟
ACT00000502,REG00000502,U0000502,0,,,未达到激活条件
ACT00000503,REG00000503,U0000503,1,2026-05-20 05:20:08,180,观看3条视频
ACT00000504,REG00000504,U0000504,1,2026-04-08 17:10:37,17280,观看满5分钟
ACT00000505,REG00000505,U0000505,1,2026-03-16 21:56:51,24420,观看3条视频
ACT00000506,REG00000506,U0000506,0,,,未达到激活条件
ACT00000507,REG00000507,U0000507,1,2026-04-20 08:31:46,7320,观看3条视频
ACT00000508,REG00000508,U0000508,1,2026-08-17 19:51:13,16440,完成首次互动
ACT00000509,REG00000509,U0000509,1,2026-08-04 22:36:09,37800,观看满5分钟
ACT00000510,REG00000510,U0000510,1,2026-06-13 10:42:00,36720,观看3条视频
ACT00000511,REG00000511,U0000511,1,2026-03-27 11:09:39,37020,观看满5分钟
ACT00000512,REG00000512,U0000512,1,2026-04-24 11:17:19,25260,观看满5分钟
ACT00000513,REG00000513,U0000513,1,2026-08-07 16:22:14,31380,观看满5分钟
ACT00000514,REG00000514,U0000514,0,,,未达到激活条件
ACT00000515,REG00000515,U0000515,0,,,未达到激活条件
ACT00000516,REG00000516,U0000516,1,2026-08-19 01:54:50,31380,观看3条视频
ACT00000517,REG00000517,U0000517,0,,,未达到激活条件
ACT00000518,REG00000518,U0000518,1,2026-06-04 01:25:12,15780,完成首次互动
ACT00000519,REG00000519,U0000519,1,2026-01-20 17:15:24,13380,观看3条视频
ACT00000520,REG00000520,U0000520,1,2026-08-04 10:08:49,37140,观看3条视频
ACT00000521,REG00000521,U0000521,1,2026-07-20 10:20:23,8820,完成首次互动
ACT00000522,REG00000522,U0000522,1,2026-08-05 04:50:39,1680,观看3条视频
ACT00000523,REG00000523,U0000523,1,2026-06-03 19:32:16,20460,观看3条视频
ACT00000524,REG00000524,U0000524,1,2026-08-18 10:38:54,39840,观看3条视频
ACT00000525,REG00000525,U0000525,1,2026-07-05 23:42:09,27780,观看3条视频
ACT00000526,REG00000526,U0000526,1,2026-05-24 23:39:06,29700,完成首次互动
ACT00000527,REG00000527,U0000527,1,2026-04-12 08:31:41,42420,完成首次互动
ACT00000528,REG00000528,U0000528,1,2026-08-04 00:11:39,9120,观看3条视频
ACT00000529,REG00000529,U0000529,1,2026-08-06 06:13:22,25440,观看3条视频
ACT00000530,REG00000530,U0000530,1,2026-03-02 04:19:24,600,观看满5分钟
ACT00000531,REG00000531,U0000531,1,2026-01-11 22:07:51,25380,观看满5分钟
ACT00000532,REG00000532,U0000532,1,2026-08-08 00:20:59,30420,完成首次互动
ACT00000533,REG00000533,U0000533,1,2026-08-17 16:19:36,24660,观看3条视频
ACT00000534,REG00000534,U0000534,0,,,未达到激活条件
ACT00000535,REG00000535,U0000535,1,2026-04-16 21:46:03,28260,完成首次互动
ACT00000536,REG00000536,U0000536,1,2026-01-19 12:58:36,26340,完成首次互动
ACT00000537,REG00000537,U0000537,1,2026-06-21 03:13:47,41160,完成首次互动
ACT00000538,REG00000538,U0000538,0,,,未达到激活条件
ACT00000539,REG00000539,U0000539,1,2026-01-01 16:20:25,1200,观看满5分钟
ACT00000540,REG00000540,U0000540,1,2026-03-24 12:31:46,35640,完成首次互动
ACT00000541,REG00000541,U0000541,1,2026-04-25 01:28:32,19680,观看满5分钟
ACT00000542,REG00000542,U0000542,0,,,未达到激活条件
ACT00000543,REG00000543,U0000543,1,2026-06-11 19:08:01,28380,观看满5分钟
ACT00000544,REG00000544,U0000544,0,,,未达到激活条件
ACT00000545,REG00000545,U0000545,1,2026-03-28 08:29:31,900,观看3条视频
ACT00000546,REG00000546,U0000546,1,2026-05-13 23:02:17,4680,观看满5分钟
ACT00000547,REG00000547,U0000547,1,2026-06-22 17:28:57,6720,完成首次互动
ACT00000548,REG00000548,U0000548,1,2026-02-15 14:37:32,42480,观看满5分钟
ACT00000549,REG00000549,U0000549,1,2026-01-11 05:14:05,36600,观看3条视频
ACT00000550,REG00000550,U0000550,1,2026-06-01 08:47:19,21000,观看满5分钟
ACT00000551,REG00000551,U0000551,1,2026-08-24 15:13:19,480,观看满5分钟
ACT00000552,REG00000552,U0000552,0,,,未达到激活条件
ACT00000553,REG00000553,U0000553,1,2026-01-09 14:42:43,660,观看3条视频
ACT00000554,REG00000554,U0000554,0,,,未达到激活条件
ACT00000555,REG00000555,U0000555,1,2026-01-28 00:27:02,23400,观看3条视频
ACT00000556,REG00000556,U0000556,1,2026-05-06 17:25:45,41580,观看满5分钟
ACT00000557,REG00000557,U0000557,1,2026-03-19 01:27:45,5700,观看满5分钟
ACT00000558,REG00000558,U0000558,1,2026-03-28 17:29:33,20460,完成首次互动
ACT00000559,REG00000559,U0000559,0,,,未达到激活条件
ACT00000560,REG00000560,U0000560,1,2026-06-14 22:01:01,23100,观看3条视频
ACT00000561,REG00000561,U0000561,0,,,未达到激活条件
ACT00000562,REG00000562,U0000562,1,2026-02-16 10:09:02,36360,观看3条视频
ACT00000563,REG00000563,U0000563,1,2026-01-21 03:25:42,26520,观看满5分钟
ACT00000564,REG00000564,U0000564,0,,,未达到激活条件
ACT00000565,REG00000565,U0000565,1,2026-08-15 02:41:07,37740,完成首次互动
ACT00000566,REG00000566,U0000566,1,2026-07-02 14:05:21,14100,观看3条视频
ACT00000567,REG00000567,U0000567,1,2026-05-21 02:04:31,34500,观看3条视频
ACT00000568,REG00000568,U0000568,1,2026-06-10 18:42:03,600,观看3条视频
ACT00000569,REG00000569,U0000569,1,2026-01-20 05:55:21,6780,观看3条视频
ACT00000570,REG00000570,U0000570,1,2026-02-22 09:47:58,8940,观看3条视频
ACT00000571,REG00000571,U0000571,1,2026-05-20 11:54:34,33780,观看满5分钟
ACT00000572,REG00000572,U0000572,1,2026-01-09 11:45:55,27120,观看满5分钟
ACT00000573,REG00000573,U0000573,1,2026-02-22 18:46:41,21060,完成首次互动
ACT00000574,REG00000574,U0000574,1,2026-04-22 12:23:58,19980,观看3条视频
ACT00000575,REG00000575,U0000575,1,2026-04-28 14:54:02,38400,观看3条视频
ACT00000576,REG00000576,U0000576,0,,,未达到激活条件
ACT00000577,REG00000577,U0000577,1,2026-05-20 12:19:00,13260,完成首次互动
ACT00000578,REG00000578,U0000578,1,2026-08-20 15:12:27,36780,观看满5分钟
ACT00000579,REG00000579,U0000579,1,2026-08-06 13:15:20,19200,完成首次互动
ACT00000580,REG00000580,U0000580,0,,,未达到激活条件
ACT00000581,REG00000581,U0000581,1,2026-07-06 17:09:33,30180,观看满5分钟
ACT00000582,REG00000582,U0000582,0,,,未达到激活条件
ACT00000583,REG00000583,U0000583,1,2026-01-20 16:34:53,31500,完成首次互动
ACT00000584,REG00000584,U0000584,0,,,未达到激活条件
ACT00000585,REG00000585,U0000585,1,2026-06-07 13:18:19,32400,观看3条视频
ACT00000586,REG00000586,U0000586,1,2026-06-01 04:14:53,39240,完成首次互动
ACT00000587,REG00000587,U0000587,1,2026-01-26 02:49:01,39060,观看满5分钟
ACT00000588,REG00000588,U0000588,0,,,未达到激活条件
ACT00000589,REG00000589,U0000589,1,2026-05-09 13:47:54,26520,观看3条视频
ACT00000590,REG00000590,U0000590,1,2026-06-24 15:51:57,6660,观看满5分钟
ACT00000591,REG00000591,U0000591,1,2026-06-16 11:06:42,36540,观看满5分钟
ACT00000592,REG00000592,U0000592,0,,,未达到激活条件
ACT00000593,REG00000593,U0000593,1,2026-03-29 04:58:20,3960,完成首次互动
ACT00000594,REG00000594,U0000594,1,2026-07-16 23:16:16,18780,观看满5分钟
ACT00000595,REG00000595,U0000595,1,2026-02-18 15:03:10,42780,观看3条视频
ACT00000596,REG00000596,U0000596,1,2026-05-18 16:17:44,1140,观看3条视频
ACT00000597,REG00000597,U0000597,0,,,未达到激活条件
ACT00000598,REG00000598,U0000598,1,2026-07-05 18:41:10,36540,观看3条视频
ACT00000599,REG00000599,U0000599,1,2026-08-27 03:34:05,36840,观看满5分钟
ACT00000600,REG00000600,U0000600,1,2026-06-03 12:41:58,31020,完成首次互动
ACT00000601,REG00000601,U0000601,1,2026-05-30 08:57:31,41580,观看满5分钟
ACT00000602,REG00000602,U0000602,1,2026-04-03 03:44:42,12780,观看满5分钟
ACT00000603,REG00000603,U0000603,1,2026-08-15 17:28:21,2160,观看满5分钟
ACT00000604,REG00000604,U0000604,1,2026-04-24 01:37:11,24360,完成首次互动
ACT00000605,REG00000605,U0000605,1,2026-07-23 09:04:21,2760,观看满5分钟
ACT00000606,REG00000606,U0000606,1,2026-03-05 05:22:26,15240,观看满5分钟
ACT00000607,REG00000607,U0000607,1,2026-04-09 04:29:10,27840,观看满5分钟
