device_id,user_id,device_type,device_level,app_version,first_seen_at
D00000383,U0000326,Android,中端机,9.6.0,2026-05-24 02:47:28
D00000384,U0000327,iOS,入门机,9.7.0,2026-02-25 18:35:40
D00000385,U0000328,iOS,中端机,9.8.0,2026-05-20 05:25:32
D00000386,U0000329,Android,中端机,9.5.0,2026-07-21 10:49:19
D00000387,U0000330,Android,中端机,9.6.0,2026-03-13 20:05:59
D00000388,U0000331,Android,中端机,9.5.0,2026-04-23 02:19:20
D00000389,U0000332,Android,中端机,9.5.0,2026-08-27 09:58:11
D00000390,U0000332,Android,高端机,9.8.0,2026-08-27 09:58:11
D00000391,U0000333,iOS,中端机,9.6.0,2026-01-23 23:19:56
D00000392,U0000333,iOS,中端机,9.8.0,2026-01-23 23:19:56
D00000393,U0000334,Android,高端机,9.5.0,2026-06-05 23:40:42
D00000394,U0000335,Android,中端机,9.7.0,2026-07-23 06:34:59
D00000395,U0000336,Android,入门机,9.5.0,2026-05-18 02:33:00
D00000396,U0000337,Android,高端机,9.7.0,2026-05-23 13:24:33
D00000397,U0000338,Android,入门机,9.8.0,2026-08-26 00:21:10
D00000398,U0000338,Android,中端机,9.6.0,2026-08-26 00:21:10
D00000399,U0000339,iOS,中端机,9.7.0,2026-06-20 17:46:36
D00000400,U0000339,iOS,入门机,9.6.0,2026-06-20 17:46:36
D00000401,U0000340,Android,中端机,9.7.0,2026-06-20 07:56:32
D00000402,U0000341,iOS,中端机,9.8.0,2026-02-06 18:58:29
D00000403,U0000342,Android,高端机,9.7.0,2026-08-28 05:53:19
D00000404,U0000342,Android,入门机,9.7.0,2026-08-28 05:53:19
D00000405,U0000343,iOS,中端机,9.7.0,2026-07-13 13:29:05
D00000406,U0000344,Android,入门机,9.8.0,2026-07-07 02:45:11
D00000407,U0000344,Android,中端机,9.5.0,2026-07-07 02:45:11
D00000408,U0000345,Android,入门机,9.7.0,2026-01-04 03:07:35
D00000409,U0000346,Android,中端机,9.7.0,2026-08-18 00:41:39
D00000410,U0000347,Android,中端机,9.8.0,2026-02-14 14:54:36
D00000411,U0000348,Android,中端机,9.7.0,2026-05-22 22:52:22
D00000412,U0000349,Android,入门机,9.7.0,2026-07-28 21:10:32
D00000413,U0000350,iOS,中端机,9.7.0,2026-08-04 13:37:25
D00000414,U0000351,Android,中端机,9.6.0,2026-04-05 20:16:36
D00000415,U0000352,Android,高端机,9.7.0,2026-02-01 00:03:05
D00000416,U0000353,Android,高端机,9.6.0,2026-01-29 01:46:11
D00000417,U0000353,Android,中端机,9.7.0,2026-01-29 01:46:11
D00000418,U0000354,iOS,高端机,9.8.0,2026-01-14 00:42:03
D00000419,U0000355,Android,入门机,9.5.0,2026-04-30 09:08:05
D00000420,U0000356,Android,入门机,9.6.0,2026-01-15 22:21:15
D00000421,U0000357,Android,高端机,9.8.0,2026-04-17 09:18:02
D00000422,U0000358,iOS,中端机,9.5.0,2026-07-13 11:07:08
D00000423,U0000359,Android,中端机,9.5.0,2026-03-13 23:59:23
D00000424,U0000360,iOS,高端机,9.5.0,2026-02-24 05:30:12
D00000425,U0000360,iOS,中端机,9.7.0,2026-02-24 05:30:12
D00000426,U0000361,iOS,中端机,9.6.0,2026-02-14 11:24:20
D00000427,U0000362,Android,中端机,9.8.0,2026-08-07 18:57:43
D00000428,U0000363,Android,中端机,9.7.0,2026-05-21 11:29:46
D00000429,U0000364,Android,中端机,9.8.0,2026-02-15 13:56:08
D00000430,U0000365,iOS,中端机,9.5.0,2026-01-14 22:19:41
D00000431,U0000366,iOS,高端机,9.6.0,2026-03-29 08:29:30
D00000432,U0000366,iOS,中端机,9.8.0,2026-03-29 08:29:30
D00000433,U0000367,Android,高端机,9.6.0,2026-08-02 03:33:55
D00000434,U0000368,Android,高端机,9.5.0,2026-01-25 05:31:09
D00000435,U0000368,Android,中端机,9.8.0,2026-01-25 05:31:09
D00000436,U0000369,Android,入门机,9.7.0,2026-03-24 05:40:49
D00000437,U0000370,Android,入门机,9.5.0,2026-03-17 05:14:46
D00000438,U0000371,Android,高端机,9.8.0,2026-07-02 04:03:46
D00000439,U0000372,Android,入门机,9.6.0,2026-08-28 01:37:23
D00000440,U0000373,iOS,高端机,9.5.0,2026-06-26 20:43:50
D00000441,U0000374,Android,高端机,9.8.0,2026-08-19 08:47:33
D00000442,U0000375,iOS,中端机,9.7.0,2026-07-05 23:40:15
D00000443,U0000376,Android,中端机,9.7.0,2026-04-02 06:37:53
D00000444,U0000377,Android,中端机,9.8.0,2026-05-10 04:47:46
D00000445,U0000378,iOS,中端机,9.8.0,2026-01-07 04:36:36
D00000446,U0000379,Android,中端机,9.6.0,2026-07-12 04:01:10
D00000447,U0000380,Android,中端机,9.7.0,2026-07-04 22:06:06
D00000448,U0000381,Android,入门机,9.7.0,2026-01-16 21:57:19
D00000449,U0000382,Android,高端机,9.7.0,2026-05-03 21:24:35
D00000450,U0000383,Android,中端机,9.8.0,2026-04-08 17:40:43
D00000451,U0000384,Android,中端机,9.5.0,2026-08-13 18:27:09
D00000452,U0000385,iOS,中端机,9.5.0,2026-07-24 14:11:42
D00000453,U0000386,iOS,入门机,9.8.0,2026-03-29 03:01:58
D00000454,U0000387,Android,高端机,9.7.0,2026-02-27 20:55:28
D00000455,U0000388,iOS,入门机,9.6.0,2026-05-15 07:54:47
D00000456,U0000389,Android,中端机,9.8.0,2026-03-03 10:50:45
D00000457,U0000389,Android,高端机,9.7.0,2026-03-03 10:50:45
D00000458,U0000390,Android,入门机,9.8.0,2026-04-10 23:26:55
D00000459,U0000391,iOS,中端机,9.8.0,2026-03-05 00:37:10
D00000460,U0000392,iOS,中端机,9.7.0,2026-06-03 09:40:04
D00000461,U0000393,iOS,中端机,9.6.0,2026-04-28 18:47:08
D00000462,U0000393,iOS,中端机,9.8.0,2026-04-28 18:47:08
D00000463,U0000394,Android,入门机,9.7.0,2026-04-11 09:19:21
D00000464,U0000394,Android,中端机,9.5.0,2026-04-11 09:19:21
D00000465,U0000395,Android,入门机,9.8.0,2026-07-13 07:31:02
D00000466,U0000396,iOS,入门机,9.8.0,2026-07-24 00:30:45
D00000467,U0000397,Android,中端机,9.7.0,2026-01-02 09:54:03
D00000468,U0000398,iOS,中端机,9.7.0,2026-02-18 03:23:08
D00000469,U0000399,Android,中端机,9.7.0,2026-07-07 05:36:00
D00000470,U0000400,iOS,高端机,9.7.0,2026-02-08 12:34:13
D00000471,U0000401,Android,高端机,9.5.0,2026-04-25 20:07:34
D00000472,U0000402,Android,入门机,9.6.0,2026-01-02 19:46:07
D00000473,U0000403,Android,高端机,9.7.0,2026-04-28 02:20:09
D00000474,U0000404,iOS,高端机,9.8.0,2026-02-17 12:10:24
D00000475,U0000405,Android,中端机,9.5.0,2026-08-05 10:00:28
D00000476,U0000406,iOS,高端机,9.5.0,2026-05-16 04:31:49
D00000477,U0000407,Android,中端机,9.6.0,2026-06-06 04:19:18
D00000478,U0000408,Android,高端机,9.5.0,2026-06-24 14:47:47
D00000479,U0000409,Android,中端机,9.8.0,2026-03-31 09:18:23
D00000480,U0000410,Android,高端机,9.7.0,2026-08-03 15:29:53
D00000481,U0000411,Android,中端机,9.8.0,2026-06-15 12:43:10
D00000482,U0000412,iOS,中端机,9.7.0,2026-08-19 09:56:14
D00000483,U0000413,Android,高端机,9.8.0,2026-06-21 15:00:21
D00000484,U0000414,iOS,高端机,9.8.0,2026-01-07 15:22:14
D00000485,U0000415,Android,入门机,9.6.0,2026-08-28 16:37:00
D00000486,U0000416,Android,高端机,9.6.0,2026-05-15 11:51:33
D00000487,U0000417,iOS,高端机,9.8.0,2026-08-09 14:41:02
D00000488,U0000418,Android,中端机,9.8.0,2026-03-29 09:47:31
D00000489,U0000419,Android,入门机,9.8.0,2026-07-25 04:20:46
D00000490,U0000420,Android,中端机,9.8.0,2026-07-27 16:35:56
D00000491,U0000420,Android,中端机,9.6.0,2026-07-27 16:35:56
D00000492,U0000421,Android,中端机,9.6.0,2026-07-04 14:57:05
D00000493,U0000422,Android,入门机,9.7.0,2026-03-15 07:25:23
D00000494,U0000423,Android,中端机,9.7.0,2026-01-30 17:24:13
D00000495,U0000424,iOS,高端机,9.7.0,2026-04-03 23:45:31
D00000496,U0000425,iOS,中端机,9.8.0,2026-08-05 10:32:53
D00000497,U0000426,iOS,中端机,9.7.0,2026-05-08 05:38:12
D00000498,U0000427,iOS,中端机,9.5.0,2026-02-04 16:20:57
D00000499,U0000428,Android,中端机,9.7.0,2026-02-26 19:39:31
D00000500,U0000429,Android,中端机,9.8.0,2026-01-04 02:58:26
D00000501,U0000430,iOS,高端机,9.8.0,2026-07-28 19:29:25
D00000502,U0000430,iOS,中端机,9.6.0,2026-07-28 19:29:25
D00000503,U0000431,Android,中端机,9.6.0,2026-01-14 19:37:11
D00000504,U0000432,iOS,高端机,9.7.0,2026-07-13 15:42:28
D00000505,U0000433,Android,入门机,9.6.0,2026-04-18 04:44:31
D00000506,U0000434,Android,中端机,9.7.0,2026-04-25 20:57:11
D00000507,U0000435,iOS,高端机,9.8.0,2026-02-17 16:27:27
D00000508,U0000436,Android,中端机,9.6.0,2026-08-19 03:50:39
D00000509,U0000437,iOS,高端机,9.8.0,2026-04-25 05:29:49
D00000510,U0000438,Android,中端机,9.7.0,2026-01-24 01:06:33
D00000511,U0000439,iOS,高端机,9.8.0,2026-05-17 09:08:00
D00000512,U0000440,Android,中端机,9.8.0,2026-01-19 10:48:58
D00000513,U0000441,iOS,入门机,9.7.0,2026-02-03 19:12:10
D00000514,U0000442,iOS,入门机,9.8.0,2026-07-22 02:20:49
D00000515,U0000443,Android,入门机,9.6.0,2026-01-07 04:09:38
D00000516,U0000444,iOS,中端机,9.8.0,2026-07-29 20:27:29
D00000517,U0000445,Android,中端机,9.5.0,2026-05-14 07:58:41
D00000518,U0000446,Android,中端机,9.8.0,2026-06-20 10:29:16
D00000519,U0000447,Android,高端机,9.8.0,2026-01-26 19:30:10
D00000520,U0000448,Android,中端机,9.8.0,2026-02-20 11:17:53
D00000521,U0000448,Android,入门机,9.8.0,2026-02-20 11:17:53
D00000522,U0000449,Android,高端机,9.6.0,2026-05-04 12:33:02
D00000523,U0000450,Android,中端机,9.8.0,2026-06-27 12:32:48
D00000524,U0000451,iOS,中端机,9.5.0,2026-03-04 15:42:31
D00000525,U0000452,Android,入门机,9.8.0,2026-07-26 13:39:15
D00000526,U0000453,Android,中端机,9.6.0,2026-07-18 14:03:49
D00000527,U0000454,Android,入门机,9.8.0,2026-02-23 23:12:59
D00000528,U0000454,Android,高端机,9.8.0,2026-02-23 23:12:59
D00000529,U0000455,Android,高端机,9.6.0,2026-01-23 23:35:45
D00000530,U0000455,Android,入门机,9.8.0,2026-01-23 23:35:45
D00000531,U0000456,iOS,中端机,9.7.0,2026-08-18 05:42:53
D00000532,U0000457,Android,高端机,9.7.0,2026-03-21 02:33:38
D00000533,U0000458,iOS,中端机,9.8.0,2026-05-04 14:03:08
D00000534,U0000458,iOS,中端机,9.8.0,2026-05-04 14:03:08
D00000535,U0000459,Android,中端机,9.7.0,2026-05-14 00:21:17
D00000536,U0000460,Android,高端机,9.8.0,2026-06-08 09:35:06
D00000537,U0000461,Android,中端机,9.7.0,2026-02-23 00:12:42
D00000538,U0000462,iOS,中端机,9.8.0,2026-04-10 09:47:31
D00000539,U0000463,iOS,高端机,9.8.0,2026-08-21 12:59:38
D00000540,U0000464,iOS,中端机,9.6.0,2026-02-25 09:56:00
D00000541,U0000464,iOS,高端机,9.7.0,2026-02-25 09:56:00
D00000542,U0000465,Android,高端机,9.8.0,2026-08-22 08:47:16
D00000543,U0000466,iOS,高端机,9.8.0,2026-04-19 08:05:00
D00000544,U0000467,Android,中端机,9.7.0,2026-03-12 20:38:35
D00000545,U0000467,Android,高端机,9.8.0,2026-03-12 20:38:35
D00000546,U0000468,iOS,高端机,9.5.0,2026-08-19 11:26:58
D00000547,U0000469,Android,入门机,9.8.0,2026-02-19 00:54:33
D00000548,U0000470,Android,中端机,9.7.0,2026-03-21 18:38:46
D00000549,U0000471,Android,入门机,9.7.0,2026-03-25 08:44:19
D00000550,U0000472,Android,中端机,9.6.0,2026-03-10 12:32:32
D00000551,U0000473,Android,中端机,9.6.0,2026-01-31 02:26:19
D00000552,U0000474,iOS,高端机,9.6.0,2026-03-26 11:16:59
D00000553,U0000475,Android,高端机,9.8.0,2026-06-11 16:28:57
D00000554,U0000475,Android,中端机,9.7.0,2026-06-11 16:28:57
D00000555,U0000476,Android,入门机,9.6.0,2026-05-20 12:33:00
D00000556,U0000477,Android,中端机,9.7.0,2026-02-14 09:40:18
D00000557,U0000478,iOS,高端机,9.8.0,2026-06-01 22:08:31
D00000558,U0000479,Android,中端机,9.6.0,2026-04-26 13:18:02
D00000559,U0000480,Android,中端机,9.6.0,2026-07-17 07:10:30
D00000560,U0000481,Android,中端机,9.8.0,2026-02-15 22:45:21
D00000561,U0000482,Android,中端机,9.7.0,2026-07-20 16:13:35
D00000562,U0000483,Android,中端机,9.7.0,2026-06-13 00:35:43
D00000563,U0000484,Android,中端机,9.7.0,2026-06-05 16:01:49
D00000564,U0000485,Android,高端机,9.7.0,2026-04-04 20:26:45
D00000565,U0000486,iOS,中端机,9.8.0,2026-03-24 12:55:17
D00000566,U0000487,iOS,中端机,9.7.0,2026-07-14 07:36:14
D00000567,U0000488,Android,入门机,9.8.0,2026-06-18 23:20:51
D00000568,U0000489,iOS,高端机,9.6.0,2026-06-24 05:20:40
D00000569,U0000490,Android,中端机,9.6.0,2026-02-23 03:56:35
D00000570,U0000490,Android,中端机,9.6.0,2026-02-23 03:56:35
D00000571,U0000491,iOS,中端机,9.8.0,2026-03-11 13:13:22
D00000572,U0000491,iOS,入门机,9.5.0,2026-03-11 13:13:22
D00000573,U0000492,iOS,中端机,9.7.0,2026-06-23 17:53:27
D00000574,U0000493,Android,高端机,9.7.0,2026-03-14 21:24:46
D00000575,U0000494,iOS,中端机,9.6.0,2026-07-21 08:55:27
D00000576,U0000495,Android,中端机,9.8.0,2026-04-07 10:38:42
D00000577,U0000496,Android,中端机,9.8.0,2026-06-07 17:07:35
D00000578,U0000497,Android,入门机,9.7.0,2026-03-03 22:12:49
D00000579,U0000498,iOS,入门机,9.7.0,2026-02-26 05:12:37
D00000580,U0000499,iOS,中端机,9.8.0,2026-04-14 14:17:38
D00000581,U0000500,Android,中端机,9.6.0,2026-04-20 10:44:33
D00000582,U0000501,Android,高端机,9.7.0,2026-05-02 16:14:30
D00000583,U0000502,iOS,中端机,9.5.0,2026-08-17 10:45:42
D00000584,U0000503,Android,中端机,9.8.0,2026-05-20 05:17:08
D00000585,U0000504,iOS,高端机,9.6.0,2026-04-08 12:22:37
D00000586,U0000505,iOS,高端机,9.8.0,2026-03-16 15:09:51
D00000587,U0000506,iOS,中端机,9.8.0,2026-05-23 19:42:26
D00000588,U0000506,iOS,中端机,9.8.0,2026-05-23 19:42:26
D00000589,U0000507,iOS,中端机,9.7.0,2026-04-20 06:29:46
D00000590,U0000508,Android,中端机,9.8.0,2026-08-17 15:17:13
D00000591,U0000509,Android,中端机,9.7.0,2026-08-04 12:06:09
D00000592,U0000510,Android,中端机,9.6.0,2026-06-13 00:30:00
D00000593,U0000511,Android,中端机,9.7.0,2026-03-27 00:52:39
D00000594,U0000512,Android,中端机,9.7.0,2026-04-24 04:16:19
D00000595,U0000513,iOS,入门机,9.8.0,2026-08-07 07:39:14
D00000596,U0000513,iOS,入门机,9.7.0,2026-08-07 07:39:14
D00000597,U0000514,Android,入门机,9.5.0,2026-03-04 08:28:48
D00000598,U0000515,Android,入门机,9.8.0,2026-05-14 18:47:27
D00000599,U0000516,iOS,入门机,9.8.0,2026-08-18 17:11:50
D00000600,U0000517,Android,入门机,9.8.0,2026-04-12 00:13:25
D00000601,U0000518,Android,中端机,9.5.0,2026-06-03 21:02:12
D00000602,U0000518,Android,入门机,9.8.0,2026-06-03 21:02:12
D00000603,U0000519,iOS,中端机,9.8.0,2026-01-20 13:32:24
D00000604,U0000520,Android,中端机,9.6.0,2026-08-03 23:49:49
D00000605,U0000521,iOS,中端机,9.6.0,2026-07-20 07:53:23
D00000606,U0000521,iOS,中端机,9.5.0,2026-07-20 07:53:23
D00000607,U0000522,iOS,入门机,9.8.0,2026-08-05 04:22:39
D00000608,U0000523,iOS,高端机,9.7.0,2026-06-03 13:51:16
D00000609,U0000524,Android,中端机,9.6.0,2026-08-17 23:34:54
D00000610,U0000525,iOS,入门机,9.6.0,2026-07-05 15:59:09
D00000611,U0000525,iOS,中端机,9.7.0,2026-07-05 15:59:09
D00000612,U0000526,Android,中端机,9.7.0,2026-05-24 15:24:06
D00000613,U0000527,Android,入门机,9.8.0,2026-04-11 20:44:41
D00000614,U0000528,Android,中端机,9.7.0,2026-08-03 21:39:39
D00000615,U0000529,Android,中端机,9.5.0,2026-08-05 23:09:22
D00000616,U0000530,Android,中端机,9.8.0,2026-03-02 04:09:24
D00000617,U0000530,Android,入门机,9.7.0,2026-03-02 04:09:24
D00000618,U0000531,Android,高端机,9.8.0,2026-01-11 15:04:51
D00000619,U0000532,Android,中端机,9.8.0,2026-08-07 15:53:59
D00000620,U0000533,iOS,入门机,9.7.0,2026-08-17 09:28:36
D00000621,U0000533,iOS,中端机,9.7.0,2026-08-17 09:28:36
D00000622,U0000534,Android,中端机,9.5.0,2026-05-29 05:13:59
D00000623,U0000534,Android,中端机,9.8.0,2026-05-29 05:13:59
D00000624,U0000535,iOS,入门机,9.8.0,2026-04-16 13:55:03
D00000625,U0000536,iOS,高端机,9.6.0,2026-01-19 05:39:36
D00000626,U0000537,Android,入门机,9.6.0,2026-06-20 15:47:47
D00000627,U0000538,Android,入门机,9.7.0,2026-04-07 19:10:44
D00000628,U0000539,Android,高端机,9.8.0,2026-01-01 16:00:25
D00000629,U0000540,Android,中端机,9.6.0,2026-03-24 02:37:46
D00000630,U0000541,Android,高端机,9.5.0,2026-04-24 20:00:32
D00000631,U0000542,iOS,高端机,9.6.0,2026-02-08 22:32:10
D00000632,U0000542,iOS,高端机,9.7.0,2026-02-08 22:32:10
D00000633,U0000543,iOS,入门机,9.6.0,2026-06-11 11:15:01
D00000634,U0000543,iOS,中端机,9.5.0,2026-06-11 11:15:01
D00000635,U0000544,Android,入门机,9.7.0,2026-06-02 13:02:04
D00000636,U0000545,iOS,中端机,9.7.0,2026-03-28 08:14:31
D00000637,U0000546,Android,入门机,9.6.0,2026-05-13 21:44:17
D00000638,U0000547,Android,中端机,9.8.0,2026-06-22 15:36:57
D00000639,U0000547,Android,中端机,9.7.0,2026-06-22 15:36:57
D00000640,U0000548,Android,高端机,9.6.0,2026-02-15 02:49:32
D00000641,U0000549,Android,高端机,9.6.0,2026-01-10 19:04:05
D00000642,U0000550,Android,中端机,9.8.0,2026-06-01 02:57:19
D00000643,U0000551,Android,中端机,9.7.0,2026-08-24 15:05:19
D00000644,U0000552,Android,高端机,9.8.0,2026-07-14 05:15:30
D00000645,U0000553,Android,中端机,9.8.0,2026-01-09 14:31:43
D00000646,U0000554,Android,入门机,9.6.0,2026-02-05 17:35:25
D00000647,U0000555,iOS,中端机,9.7.0,2026-01-27 17:57:02
D00000648,U0000556,Android,中端机,9.7.0,2026-05-06 05:52:45
D00000649,U0000557,Android,中端机,9.7.0,2026-03-18 23:52:45
D00000650,U0000557,Android,高端机,9.7.0,2026-03-18 23:52:45
D00000651,U0000558,Android,入门机,9.7.0,2026-03-28 11:48:33
D00000652,U0000559,iOS,中端机,9.8.0,2026-04-20 05:15:44
D00000653,U0000559,iOS,中端机,9.8.0,2026-04-20 05:15:44
D00000654,U0000560,Android,中端机,9.7.0,2026-06-14 15:36:01
D00000655,U0000561,iOS,中端机,9.5.0,2026-05-30 00:58:07
D00000656,U0000562,iOS,高端机,9.8.0,2026-02-16 00:03:02
D00000657,U0000563,Android,中端机,9.7.0,2026-01-20 20:03:42
D00000658,U0000563,Android,高端机,9.7.0,2026-01-20 20:03:42
D00000659,U0000564,iOS,中端机,9.8.0,2026-02-26 14:58:10
D00000660,U0000565,Android,入门机,9.8.0,2026-08-14 16:12:07
D00000661,U0000566,Android,高端机,9.8.0,2026-07-02 10:10:21
D00000662,U0000567,Android,入门机,9.8.0,2026-05-20 16:29:31
D00000663,U0000568,Android,中端机,9.8.0,2026-06-10 18:32:03
D00000664,U0000569,iOS,中端机,9.8.0,2026-01-20 04:02:21
D00000665,U0000570,iOS,中端机,9.5.0,2026-02-22 07:18:58
D00000666,U0000571,iOS,中端机,9.5.0,2026-05-20 02:31:34
D00000667,U0000571,iOS,中端机,9.7.0,2026-05-20 02:31:34
D00000668,U0000572,Android,入门机,9.7.0,2026-01-09 04:13:55
D00000669,U0000573,iOS,高端机,9.7.0,2026-02-22 12:55:41
D00000670,U0000574,Android,高端机,9.7.0,2026-04-22 06:50:58
D00000671,U0000575,Android,中端机,9.7.0,2026-04-28 04:14:02
D00000672,U0000576,Android,中端机,9.8.0,2026-04-21 18:30:45
D00000673,U0000577,Android,中端机,9.6.0,2026-05-20 08:38:00
D00000674,U0000578,Android,中端机,9.6.0,2026-08-20 04:59:27
D00000675,U0000578,Android,中端机,9.5.0,2026-08-20 04:59:27
D00000676,U0000579,Android,中端机,9.6.0,2026-08-06 07:55:20
D00000677,U0000580,iOS,中端机,9.8.0,2026-07-16 13:21:33
D00000678,U0000580,iOS,入门机,9.6.0,2026-07-16 13:21:33
D00000679,U0000581,iOS,中端机,9.7.0,2026-07-06 08:46:33
D00000680,U0000582,iOS,高端机,9.8.0,2026-05-26 20:16:38
D00000681,U0000583,Android,中端机,9.6.0,2026-01-20 07:49:53
D00000682,U0000584,Android,中端机,9.6.0,2026-02-08 05:27:24
D00000683,U0000585,Android,入门机,9.7.0,2026-06-07 04:18:19
D00000684,U0000586,Android,中端机,9.8.0,2026-05-31 17:20:53
D00000685,U0000587,iOS,中端机,9.8.0,2026-01-25 15:58:01
D00000686,U0000588,iOS,中端机,9.7.0,2026-07-18 04:09:11
D00000687,U0000589,iOS,中端机,9.8.0,2026-05-09 06:25:54
D00000688,U0000590,Android,中端机,9.7.0,2026-06-24 14:00:57
D00000689,U0000590,Android,中端机,9.8.0,2026-06-24 14:00:57
D00000690,U0000591,Android,中端机,9.8.0,2026-06-16 00:57:42
D00000691,U0000592,Android,中端机,9.8.0,2026-08-07 02:43:13
D00000692,U0000592,Android,中端机,9.6.0,2026-08-07 02:43:13
D00000693,U0000593,iOS,高端机,9.8.0,2026-03-29 03:52:20
D00000694,U0000593,iOS,入门机,9.7.0,2026-03-29 03:52:20
D00000695,U0000594,iOS,高端机,9.5.0,2026-07-16 18:03:16
D00000696,U0000595,Android,入门机,9.7.0,2026-02-18 03:10:10
D00000697,U0000595,Android,入门机,9.8.0,2026-02-18 03:10:10
D00000698,U0000596,Android,中端机,9.8.0,2026-05-18 15:58:44
D00000699,U0000597,iOS,入门机,9.7.0,2026-01-15 14:58:20
D00000700,U0000598,iOS,中端机,9.6.0,2026-07-05 08:32:10
D00000701,U0000599,iOS,中端机,9.8.0,2026-08-26 17:20:05
D00000702,U0000600,Android,入门机,9.7.0,2026-06-03 04:04:58
D00000703,U0000601,Android,中端机,9.8.0,2026-05-29 21:24:31
D00000704,U0000601,Android,中端机,9.7.0,2026-05-29 21:24:31
D00000705,U0000602,Android,高端机,9.5.0,2026-04-03 00:11:42
D00000706,U0000603,Android,高端机,9.5.0,2026-08-15 16:52:21
D00000707,U0000604,Android,中端机,9.6.0,2026-04-23 18:51:11
D00000708,U0000605,Android,高端机,9.7.0,2026-07-23 08:18:21
D00000709,U0000606,Android,入门机,9.8.0,2026-03-05 01:08:26
D00000710,U0000607,iOS,入门机,9.6.0,2026-04-08 20:45:10
D00000711,U0000608,iOS,中端机,9.5.0,2026-04-21 15:59:45
D00000712,U0000609,iOS,中端机,9.7.0,2026-04-22 17:18:08
D00000713,U0000610,Android,高端机,9.8.0,2026-01-03 01:17:00
D00000714,U0000610,Android,中端机,9.8.0,2026-01-03 01:17:00
D00000715,U0000611,Android,中端机,9.7.0,2026-06-09 18:22:33
D00000716,U0000612,iOS,中端机,9.8.0,2026-05-18 22:51:39
D00000717,U0000613,Android,高端机,9.8.0,2026-04-06 12:03:30
D00000718,U0000614,Android,入门机,9.8.0,2026-08-26 00:18:13
D00000719,U0000615,iOS,中端机,9.8.0,2026-02-26 07:57:35
D00000720,U0000616,Android,中端机,9.7.0,2026-07-06 13:20:12
D00000721,U0000616,Android,高端机,9.5.0,2026-07-06 13:20:12
D00000722,U0000617,Android,中端机,9.6.0,2026-04-22 10:01:55
D00000723,U0000618,Android,高端机,9.8.0,2026-03-15 07:23:53
D00000724,U0000619,iOS,高端机,9.8.0,2026-04-26 19:05:15
D00000725,U0000620,iOS,高端机,9.8.0,2026-06-27 10:17:13
D00000726,U0000621,Android,中端机,9.8.0,2026-06-03 19:32:37
D00000727,U0000622,Android,中端机,9.8.0,2026-08-09 12:44:29
D00000728,U0000623,Android,中端机,9.8.0,2026-03-01 00:25:44
D00000729,U0000624,Android,入门机,9.7.0,2026-07-28 12:27:18
D00000730,U0000625,Android,中端机,9.8.0,2026-08-22 00:03:51
D00000731,U0000626,Android,入门机,9.6.0,2026-03-06 00:52:40
D00000732,U0000627,Android,入门机,9.6.0,2026-08-27 12:32:25
