content_id,creator_id,category_id,content_title,duration_seconds,published_at,content_status,visibility,quality_score
V00000307,C001214,CAT10,亲子内容000307,101,2026-04-28 09:07:39,published,public,0.6119
V00000308,C000889,CAT06,游戏内容000308,169,2026-08-22 08:55:04,published,public,0.693
V00000309,C001172,CAT05,体育内容000309,145,2026-06-05 21:00:09,published,public,0.7174
V00000310,C001111,CAT09,时尚内容000310,138,2026-06-24 05:33:28,published,public,0.5694
V00000311,C001717,CAT04,知识内容000311,40,2026-07-22 02:09:32,published,public,0.5664
V00000312,C000628,CAT10,亲子内容000312,96,2026-01-25 02:27:16,published,public,0.843
V00000313,C000072,CAT07,音乐内容000313,151,2026-01-11 22:38:55,published,public,0.7397
V00000314,C000511,CAT05,体育内容000314,170,2026-08-28 09:45:03,published,public,0.3583
V00000315,C000391,CAT06,游戏内容000315,167,2026-02-28 18:44:32,published,public,0.5477
V00000316,C000726,CAT02,生活内容000316,20,2026-08-04 08:48:05,published,public,0.7594
V00000317,C001699,CAT02,生活内容000317,25,2026-05-20 00:20:20,published,public,0.5355
V00000318,C000837,CAT11,科技内容000318,128,2026-07-11 11:28:24,published,public,0.5853
V00000319,C001669,CAT02,生活内容000319,55,2026-08-20 01:26:26,published,public,0.8148
V00000320,C001648,CAT01,搞笑内容000320,8,2026-08-06 17:47:43,published,public,0.6686
V00000321,C000934,CAT04,知识内容000321,107,2026-05-21 17:35:36,published,public,0.6081
V00000322,C001281,CAT08,旅行内容000322,14,2026-03-10 21:11:07,published,public,0.7181
V00000323,C000194,CAT06,游戏内容000323,39,2026-02-03 09:24:40,published,public,0.7223
V00000324,C000809,CAT03,美食内容000324,42,2026-06-18 22:49:54,published,public,0.6367
V00000325,C000219,CAT02,生活内容000325,51,2026-06-27 17:55:39,published,public,0.6485
V00000326,C001590,CAT05,体育内容000326,41,2026-06-14 19:00:02,published,public,0.3709
V00000327,C001114,CAT11,科技内容000327,140,2026-01-16 09:21:13,published,public,0.5835
V00000328,C000131,CAT03,美食内容000328,40,2026-08-17 21:35:36,published,public,0.6277
V00000329,C000278,CAT06,游戏内容000329,17,2026-06-26 04:09:42,published,public,0.7612
V00000330,C000838,CAT07,音乐内容000330,56,2026-01-25 01:11:26,published,public,0.6562
V00000331,C000185,CAT03,美食内容000331,39,2026-01-08 12:51:37,published,public,0.5253
V00000332,C001256,CAT02,生活内容000332,152,2026-01-21 02:25:44,published,public,0.6629
V00000333,C001487,CAT12,影视内容000333,154,2026-08-24 06:06:16,published,public,0.6152
V00000334,C000504,CAT12,影视内容000334,13,2026-08-14 18:08:39,published,public,0.5387
V00000335,C001552,CAT03,美食内容000335,47,2026-07-25 08:47:48,published,public,0.5767
V00000336,C001291,CAT10,亲子内容000336,50,2026-02-04 17:10:16,published,public,0.4234
V00000337,C001061,CAT11,科技内容000337,86,2026-05-01 21:48:09,published,public,0.5349
V00000338,C001612,CAT08,旅行内容000338,144,2026-08-05 18:05:49,published,public,0.5915
V00000339,C001087,CAT03,美食内容000339,56,2026-08-10 00:53:43,published,public,0.4882
V00000340,C000653,CAT12,影视内容000340,130,2026-07-28 15:31:15,published,public,0.6888
V00000341,C001647,CAT04,知识内容000341,34,2026-02-13 04:17:33,published,public,0.7001
V00000342,C000880,CAT09,时尚内容000342,13,2026-07-09 20:21:16,published,public,0.5761
V00000343,C001755,CAT07,音乐内容000343,121,2026-03-10 08:44:38,published,public,0.5144
V00000344,C000485,CAT12,影视内容000344,93,2026-07-17 20:48:44,published,public,0.1383
V00000345,C000550,CAT06,游戏内容000345,80,2026-03-22 20:49:04,published,public,0.3304
V00000346,C001554,CAT05,体育内容000346,127,2026-04-11 17:35:57,published,public,0.5346
V00000347,C001466,CAT04,知识内容000347,112,2026-07-13 19:53:28,published,public,0.5788
V00000348,C001204,CAT02,生活内容000348,175,2026-05-26 23:48:48,published,public,0.6842
V00000349,C001423,CAT03,美食内容000349,123,2026-02-16 20:39:25,published,public,0.8408
V00000350,C001790,CAT07,音乐内容000350,168,2026-08-19 12:07:14,published,public,0.6495
V00000351,C001632,CAT03,美食内容000351,100,2026-03-19 04:25:18,published,public,0.6392
V00000352,C000588,CAT02,生活内容000352,117,2026-07-05 11:41:17,published,public,0.5033
V00000353,C000864,CAT10,亲子内容000353,147,2026-06-22 11:09:34,published,public,0.8271
V00000354,C000137,CAT04,知识内容000354,168,2026-07-06 16:52:27,published,public,0.4659
V00000355,C001076,CAT04,知识内容000355,86,2026-03-01 11:34:39,published,public,0.5412
V00000356,C000506,CAT08,旅行内容000356,134,2026-07-10 14:18:54,published,public,0.3485
V00000357,C001739,CAT07,音乐内容000357,90,2026-06-24 13:59:19,published,public,0.945
V00000358,C001397,CAT05,体育内容000358,104,2026-05-31 19:14:12,published,public,0.741
V00000359,C000308,CAT01,搞笑内容000359,57,2026-04-25 21:34:45,published,public,0.4339
V00000360,C000711,CAT09,时尚内容000360,73,2026-08-19 04:11:50,published,public,0.9258
V00000361,C000823,CAT11,科技内容000361,19,2026-07-01 15:33:49,published,public,0.739
V00000362,C001554,CAT05,体育内容000362,89,2026-04-16 02:46:30,published,public,0.1672
V00000363,C000495,CAT03,美食内容000363,107,2026-01-26 23:47:41,published,public,0.4982
V00000364,C000496,CAT09,时尚内容000364,66,2026-07-29 21:32:45,published,public,0.5763
V00000365,C001458,CAT12,影视内容000365,99,2026-01-05 11:59:18,published,public,0.6598
V00000366,C001570,CAT03,美食内容000366,77,2026-04-28 03:11:06,published,public,0.6199
V00000367,C001402,CAT03,美食内容000367,165,2026-01-09 06:48:24,published,public,0.6385
V00000368,C000824,CAT09,时尚内容000368,24,2026-07-05 23:26:18,published,public,0.4666
V00000369,C001372,CAT12,影视内容000369,120,2026-04-21 23:05:25,published,public,0.6348
V00000370,C000851,CAT08,旅行内容000370,164,2026-02-14 22:21:29,published,public,0.8517
V00000371,C000731,CAT04,知识内容000371,16,2026-03-14 14:47:01,published,public,0.9177
V00000372,C000303,CAT11,科技内容000372,163,2026-07-24 18:20:18,published,public,0.4327
V00000373,C000025,CAT04,知识内容000373,19,2026-07-11 16:18:07,published,public,0.5294
V00000374,C000735,CAT09,时尚内容000374,171,2026-06-01 20:19:50,published,public,0.5305
V00000375,C000855,CAT10,亲子内容000375,161,2026-08-28 04:26:10,published,public,0.862
V00000376,C000278,CAT06,游戏内容000376,55,2026-01-11 14:03:18,published,public,0.7757
V00000377,C000653,CAT12,影视内容000377,144,2026-03-08 03:17:11,published,public,0.4831
V00000378,C001340,CAT01,搞笑内容000378,90,2026-07-26 05:59:58,published,public,0.7703
V00000379,C000460,CAT04,知识内容000379,92,2026-01-07 11:49:42,published,public,0.7129
V00000380,C000322,CAT06,游戏内容000380,58,2026-01-28 08:24:47,published,public,0.5759
V00000381,C000759,CAT02,生活内容000381,142,2026-05-23 00:45:09,published,public,0.3431
V00000382,C000215,CAT11,科技内容000382,167,2026-08-07 03:08:43,published,public,0.3619
V00000383,C001095,CAT11,科技内容000383,170,2026-07-18 22:39:15,published,public,0.6685
V00000384,C000459,CAT12,影视内容000384,112,2026-08-03 15:43:22,published,public,0.6641
V00000385,C001518,CAT05,体育内容000385,19,2026-07-07 04:15:08,published,public,0.3056
V00000386,C001756,CAT05,体育内容000386,118,2026-07-13 02:38:04,published,public,0.909
V00000387,C000506,CAT08,旅行内容000387,136,2026-05-17 09:06:41,published,public,0.5205
V00000388,C000902,CAT08,旅行内容000388,131,2026-07-25 03:03:40,published,public,0.6867
V00000389,C000166,CAT02,生活内容000389,129,2026-08-14 15:47:00,published,public,0.7796
V00000390,C001442,CAT03,美食内容000390,22,2026-08-03 14:02:44,published,public,0.8659
V00000391,C000884,CAT04,知识内容000391,141,2026-03-05 00:15:00,published,public,0.5817
V00000392,C000127,CAT11,科技内容000392,44,2026-05-13 08:24:40,published,public,0.8608
V00000393,C001588,CAT11,科技内容000393,125,2026-03-08 13:13:07,published,public,0.587
V00000394,C000313,CAT09,时尚内容000394,57,2026-04-11 20:44:49,published,public,0.4257
V00000395,C001214,CAT10,亲子内容000395,40,2026-04-11 10:04:15,published,public,0.5623
V00000396,C000935,CAT02,生活内容000396,70,2026-06-11 18:15:03,published,public,0.6444
V00000397,C000391,CAT06,游戏内容000397,159,2026-08-24 06:38:10,published,public,0.4176
V00000398,C001280,CAT06,游戏内容000398,35,2026-05-05 13:38:00,published,public,0.3333
V00000399,C001615,CAT08,旅行内容000399,26,2026-03-21 09:16:50,published,public,0.757
V00000400,C001516,CAT10,亲子内容000400,164,2026-08-18 17:05:10,published,public,0.5357
V00000401,C000013,CAT08,旅行内容000401,69,2026-07-26 07:47:56,published,public,0.5012
V00000402,C001349,CAT04,知识内容000402,158,2026-02-12 03:10:43,published,public,0.3591
V00000403,C001800,CAT09,时尚内容000403,122,2026-05-18 09:25:47,published,public,0.2562
V00000404,C000815,CAT11,科技内容000404,12,2026-06-03 09:36:09,published,public,0.6903
V00000405,C000800,CAT10,亲子内容000405,74,2026-05-06 10:55:53,published,public,0.9068
V00000406,C000675,CAT10,亲子内容000406,86,2026-03-13 02:39:21,published,public,0.7167
V00000407,C001581,CAT10,亲子内容000407,143,2026-06-10 01:41:06,published,public,0.9668
V00000408,C000103,CAT09,时尚内容000408,68,2026-03-01 16:22:45,published,public,0.7493
V00000409,C001530,CAT01,搞笑内容000409,116,2026-08-01 17:20:45,published,public,0.5953
V00000410,C000461,CAT06,游戏内容000410,29,2026-07-27 22:56:55,published,public,0.4573
V00000411,C001524,CAT04,知识内容000411,15,2026-02-20 09:28:53,published,public,0.5551
V00000412,C001196,CAT10,亲子内容000412,146,2026-04-04 14:17:15,published,public,0.4164
V00000413,C001087,CAT03,美食内容000413,58,2026-04-29 21:34:01,published,public,0.4622
V00000414,C000489,CAT07,音乐内容000414,153,2026-06-04 18:48:49,published,public,0.8387
V00000415,C001122,CAT05,体育内容000415,50,2026-02-25 13:56:36,removed,public,0.4624
V00000416,C001072,CAT08,旅行内容000416,91,2026-06-28 09:25:50,published,public,0.7947
V00000417,C000310,CAT02,生活内容000417,97,2026-04-11 08:12:35,removed,public,0.4838
V00000418,C001647,CAT04,知识内容000418,120,2026-02-15 18:58:28,published,public,0.6725
V00000419,C001688,CAT04,知识内容000419,10,2026-08-04 00:35:26,published,public,0.7173
V00000420,C001199,CAT11,科技内容000420,41,2026-08-23 01:08:35,published,public,0.6961
V00000421,C001529,CAT11,科技内容000421,32,2026-04-07 01:07:39,published,public,0.636
V00000422,C001771,CAT02,生活内容000422,78,2026-07-15 19:05:05,published,public,0.3413
V00000423,C000765,CAT05,体育内容000423,82,2026-06-22 07:47:11,published,public,0.5636
V00000424,C000090,CAT04,知识内容000424,160,2026-01-02 15:09:28,published,public,0.7405
V00000425,C001782,CAT10,亲子内容000425,124,2026-07-19 08:02:43,published,public,0.2245
V00000426,C000539,CAT04,知识内容000426,22,2026-01-21 20:18:01,published,public,0.5702
V00000427,C000184,CAT05,体育内容000427,126,2026-03-16 10:20:36,published,public,0.5258
V00000428,C000789,CAT09,时尚内容000428,108,2026-01-22 11:05:19,published,public,0.7666
V00000429,C000320,CAT02,生活内容000429,20,2026-02-03 00:48:04,published,public,0.6304
V00000430,C000859,CAT05,体育内容000430,80,2026-03-17 18:30:01,published,public,0.5216
V00000431,C000359,CAT02,生活内容000431,40,2026-05-07 14:19:12,published,public,0.4709
V00000432,C001569,CAT08,旅行内容000432,167,2026-05-16 01:43:24,published,public,0.4646
V00000433,C000984,CAT08,旅行内容000433,116,2026-06-05 06:55:37,published,public,0.8433
V00000434,C000890,CAT05,体育内容000434,166,2026-04-10 16:10:30,published,public,0.7903
V00000435,C000569,CAT04,知识内容000435,74,2026-07-28 08:23:30,published,public,0.7877
V00000436,C001085,CAT04,知识内容000436,55,2026-08-09 01:47:29,published,public,0.3012
V00000437,C000920,CAT02,生活内容000437,151,2026-05-09 13:14:48,published,public,0.4262
V00000438,C000079,CAT05,体育内容000438,52,2026-06-02 01:22:16,published,public,0.7373
V00000439,C001073,CAT01,搞笑内容000439,67,2026-03-19 02:21:35,published,public,0.6592
V00000440,C000286,CAT12,影视内容000440,79,2026-02-10 14:26:16,published,public,0.7579
V00000441,C000785,CAT05,体育内容000441,29,2026-05-18 10:57:25,published,public,0.5257
V00000442,C000450,CAT06,游戏内容000442,132,2026-04-06 14:10:23,published,public,0.3541
V00000443,C000907,CAT05,体育内容000443,46,2026-06-30 21:09:45,published,public,0.4713
V00000444,C000451,CAT02,生活内容000444,18,2026-05-21 19:59:36,published,public,0.4765
V00000445,C001462,CAT11,科技内容000445,146,2026-01-23 01:13:51,published,public,0.2738
V00000446,C000957,CAT06,游戏内容000446,167,2026-06-26 21:09:14,published,public,0.7652
V00000447,C001146,CAT02,生活内容000447,133,2026-05-30 03:34:24,published,public,0.3661
V00000448,C001048,CAT05,体育内容000448,104,2026-03-30 07:10:48,published,public,0.6535
V00000449,C001720,CAT01,搞笑内容000449,129,2026-06-12 04:18:25,published,public,0.6473
V00000450,C000114,CAT08,旅行内容000450,143,2026-01-18 08:14:09,published,public,0.5425
V00000451,C000885,CAT10,亲子内容000451,144,2026-04-21 11:30:24,published,public,0.6987
V00000452,C001549,CAT01,搞笑内容000452,9,2026-07-06 15:42:00,published,public,0.5133
V00000453,C000523,CAT06,游戏内容000453,119,2026-07-28 02:54:04,published,public,0.649
V00000454,C001373,CAT07,音乐内容000454,99,2026-02-15 16:32:10,published,public,0.6841
V00000455,C000282,CAT11,科技内容000455,148,2026-01-23 15:05:48,published,public,0.8376
V00000456,C001761,CAT01,搞笑内容000456,97,2026-05-04 22:28:30,published,public,0.7091
V00000457,C000355,CAT04,知识内容000457,148,2026-04-25 09:07:16,published,public,0.6871
V00000458,C001359,CAT10,亲子内容000458,102,2026-02-10 13:36:24,published,public,0.5367
V00000459,C001135,CAT11,科技内容000459,171,2026-05-09 20:40:00,published,public,0.5545
V00000460,C000281,CAT08,旅行内容000460,95,2026-02-22 11:17:20,published,public,0.5544
V00000461,C001370,CAT06,游戏内容000461,101,2026-08-12 15:07:21,published,public,0.9873
V00000462,C001008,CAT12,影视内容000462,131,2026-04-24 05:56:52,published,public,0.6361
V00000463,C000562,CAT12,影视内容000463,62,2026-07-16 04:34:43,published,public,0.3508
V00000464,C001018,CAT08,旅行内容000464,158,2026-07-10 04:34:15,published,public,0.4889
V00000465,C000228,CAT03,美食内容000465,149,2026-02-11 18:16:08,published,public,0.8516
V00000466,C001691,CAT09,时尚内容000466,178,2026-06-02 16:24:11,published,public,0.3347
V00000467,C000860,CAT06,游戏内容000467,178,2026-01-04 10:10:06,published,public,0.5328
V00000468,C001077,CAT03,美食内容000468,32,2026-04-01 08:09:35,published,public,0.6078
V00000469,C000351,CAT10,亲子内容000469,19,2026-02-08 11:24:34,removed,public,0.706
V00000470,C000972,CAT06,游戏内容000470,31,2026-06-27 19:24:07,published,public,0.3389
V00000471,C000636,CAT04,知识内容000471,175,2026-05-30 04:11:36,published,public,0.6069
V00000472,C000318,CAT10,亲子内容000472,151,2026-05-15 07:15:01,published,public,0.8627
V00000473,C000760,CAT09,时尚内容000473,138,2026-08-12 08:10:17,published,public,0.6314
V00000474,C001304,CAT04,知识内容000474,48,2026-08-28 00:40:19,published,public,0.5224
V00000475,C001564,CAT08,旅行内容000475,150,2026-06-03 21:35:52,published,public,0.5633
V00000476,C000416,CAT10,亲子内容000476,127,2026-02-21 09:26:07,published,public,0.6436
V00000477,C001035,CAT01,搞笑内容000477,129,2026-01-29 01:01:17,published,public,0.6751
V00000478,C000559,CAT01,搞笑内容000478,55,2026-08-17 01:26:31,published,public,0.5595
V00000479,C000425,CAT03,美食内容000479,31,2026-08-17 06:04:49,published,public,0.6801
V00000480,C000076,CAT01,搞笑内容000480,154,2026-03-15 15:24:49,published,public,0.4254
V00000481,C000544,CAT10,亲子内容000481,39,2026-05-26 06:06:03,published,public,0.6699
V00000482,C000042,CAT05,体育内容000482,132,2026-03-05 23:39:27,published,public,0.249
V00000483,C000768,CAT03,美食内容000483,102,2026-08-21 21:08:22,published,public,0.3802
V00000484,C000077,CAT12,影视内容000484,43,2026-08-22 06:10:55,published,public,0.1716
V00000485,C000195,CAT02,生活内容000485,97,2026-07-30 03:25:17,published,public,0.4573
V00000486,C000767,CAT11,科技内容000486,44,2026-05-07 09:52:45,published,public,0.9196
V00000487,C001673,CAT11,科技内容000487,99,2026-04-02 15:18:50,published,public,0.6329
V00000488,C000217,CAT05,体育内容000488,152,2026-03-21 09:24:21,published,public,0.7946
V00000489,C001557,CAT10,亲子内容000489,148,2026-07-11 13:37:42,published,public,0.6548
V00000490,C001626,CAT07,音乐内容000490,175,2026-08-21 08:32:37,removed,public,0.6823
V00000491,C001521,CAT02,生活内容000491,157,2026-06-15 20:02:40,published,public,0.4735
V00000492,C000213,CAT12,影视内容000492,163,2026-01-21 06:04:37,published,public,0.9325
V00000493,C000383,CAT10,亲子内容000493,113,2026-05-29 21:06:54,published,public,0.6506
V00000494,C000938,CAT07,音乐内容000494,162,2026-08-28 19:58:46,published,public,0.5394
V00000495,C000523,CAT06,游戏内容000495,47,2026-07-20 20:41:37,published,public,0.3986
V00000496,C001684,CAT03,美食内容000496,95,2026-04-16 19:40:30,published,public,0.5469
V00000497,C000429,CAT10,亲子内容000497,132,2026-04-07 01:46:42,published,public,0.563
