recall_result_id,touch_id,user_id,recalled,returned_at,active_days_after_recall
RCR000000553,RCT000000553,U0006952,1,2026-02-06 01:00:00,1
RCR000000554,RCT000000554,U0000247,1,2026-04-15 22:00:00,6
RCR000000555,RCT000000555,U0002457,0,,0
RCR000000556,RCT000000556,U0007081,0,,0
RCR000000557,RCT000000557,U0008203,0,,0
RCR000000558,RCT000000558,U0006128,0,,0
RCR000000559,RCT000000559,U0002338,0,,0
RCR000000560,RCT000000560,U0007095,0,,0
RCR000000561,RCT000000561,U0006568,1,2026-08-04 18:00:00,6
RCR000000562,RCT000000562,U0002951,0,,0
RCR000000563,RCT000000563,U0002193,1,2026-06-07 18:00:00,6
RCR000000564,RCT000000564,U0001940,0,,0
RCR000000565,RCT000000565,U0001895,0,,0
RCR000000566,RCT000000566,U0001016,0,,0
RCR000000567,RCT000000567,U0006222,0,,0
RCR000000568,RCT000000568,U0002235,0,,0
RCR000000569,RCT000000569,U0004432,0,,0
RCR000000570,RCT000000570,U0008941,1,2026-02-18 22:00:00,6
RCR000000571,RCT000000571,U0008952,0,,0
RCR000000572,RCT000000572,U0007259,0,,0
RCR000000573,RCT000000573,U0005491,0,,0
RCR000000574,RCT000000574,U0008644,0,,0
RCR000000575,RCT000000575,U0009486,0,,0
RCR000000576,RCT000000576,U0005138,1,2026-03-25 19:00:00,4
RCR000000577,RCT000000577,U0011618,0,,0
RCR000000578,RCT000000578,U0000088,0,,0
RCR000000579,RCT000000579,U0006510,0,,0
RCR000000580,RCT000000580,U0010210,0,,0
RCR000000581,RCT000000581,U0003412,0,,0
RCR000000582,RCT000000582,U0000364,0,,0
RCR000000583,RCT000000583,U0010994,0,,0
RCR000000584,RCT000000584,U0006413,0,,0
RCR000000585,RCT000000585,U0009298,0,,0
RCR000000586,RCT000000586,U0007738,0,,0
RCR000000587,RCT000000587,U0005001,0,,0
RCR000000588,RCT000000588,U0002888,0,,0
RCR000000589,RCT000000589,U0009428,0,,0
RCR000000590,RCT000000590,U0008559,0,,0
RCR000000591,RCT000000591,U0010678,0,,0
RCR000000592,RCT000000592,U0004223,0,,0
RCR000000593,RCT000000593,U0003445,0,,0
RCR000000594,RCT000000594,U0010071,0,,0
RCR000000595,RCT000000595,U0009013,0,,0
RCR000000596,RCT000000596,U0004721,0,,0
RCR000000597,RCT000000597,U0001483,0,,0
RCR000000598,RCT000000598,U0007999,0,,0
RCR000000599,RCT000000599,U0004030,0,,0
RCR000000600,RCT000000600,U0006915,0,,0
RCR000000601,RCT000000601,U0011660,0,,0
RCR000000602,RCT000000602,U0007623,0,,0
RCR000000603,RCT000000603,U0000847,0,,0
RCR000000604,RCT000000604,U0000311,0,,0
RCR000000605,RCT000000605,U0006733,0,,0
RCR000000606,RCT000000606,U0001605,0,,0
RCR000000607,RCT000000607,U0002613,0,,0
RCR000000608,RCT000000608,U0005793,0,,0
RCR000000609,RCT000000609,U0007254,0,,0
RCR000000610,RCT000000610,U0000244,0,,0
RCR000000611,RCT000000611,U0000729,0,,0
RCR000000612,RCT000000612,U0010689,0,,0
RCR000000613,RCT000000613,U0002212,0,,0
RCR000000614,RCT000000614,U0010533,0,,0
RCR000000615,RCT000000615,U0004590,0,,0
RCR000000616,RCT000000616,U0008018,0,,0
RCR000000617,RCT000000617,U0005820,0,,0
RCR000000618,RCT000000618,U0011586,0,,0
RCR000000619,RCT000000619,U0001812,0,,0
RCR000000620,RCT000000620,U0008404,1,2026-06-23 22:00:00,6
RCR000000621,RCT000000621,U0002198,1,2026-06-10 08:00:00,1
RCR000000622,RCT000000622,U0007272,0,,0
RCR000000623,RCT000000623,U0005035,0,,0
RCR000000624,RCT000000624,U0006628,0,,0
RCR000000625,RCT000000625,U0001223,0,,0
RCR000000626,RCT000000626,U0007744,0,,0
RCR000000627,RCT000000627,U0002794,0,,0
RCR000000628,RCT000000628,U0005477,0,,0
RCR000000629,RCT000000629,U0004888,0,,0
RCR000000630,RCT000000630,U0010519,0,,0
RCR000000631,RCT000000631,U0005334,0,,0
RCR000000632,RCT000000632,U0004380,0,,0
RCR000000633,RCT000000633,U0001285,0,,0
RCR000000634,RCT000000634,U0006770,0,,0
RCR000000635,RCT000000635,U0010876,0,,0
RCR000000636,RCT000000636,U0000895,0,,0
RCR000000637,RCT000000637,U0000681,0,,0
RCR000000638,RCT000000638,U0004621,1,2026-06-27 07:00:00,1
RCR000000639,RCT000000639,U0004653,0,,0
RCR000000640,RCT000000640,U0002737,0,,0
RCR000000641,RCT000000641,U0000347,0,,0
RCR000000642,RCT000000642,U0001397,0,,0
RCR000000643,RCT000000643,U0009501,1,2026-06-26 22:00:00,1
RCR000000644,RCT000000644,U0006466,0,,0
RCR000000645,RCT000000645,U0004333,0,,0
RCR000000646,RCT000000646,U0004054,0,,0
RCR000000647,RCT000000647,U0006032,0,,0
RCR000000648,RCT000000648,U0005564,0,,0
RCR000000649,RCT000000649,U0003986,0,,0
RCR000000650,RCT000000650,U0001631,0,,0
RCR000000651,RCT000000651,U0011226,0,,0
RCR000000652,RCT000000652,U0011565,0,,0
RCR000000653,RCT000000653,U0008909,0,,0
RCR000000654,RCT000000654,U0001102,0,,0
RCR000000655,RCT000000655,U0007693,0,,0
RCR000000656,RCT000000656,U0005014,0,,0
RCR000000657,RCT000000657,U0011251,0,,0
RCR000000658,RCT000000658,U0002671,0,,0
RCR000000659,RCT000000659,U0003913,0,,0
RCR000000660,RCT000000660,U0010678,0,,0
RCR000000661,RCT000000661,U0010255,0,,0
RCR000000662,RCT000000662,U0004713,0,,0
RCR000000663,RCT000000663,U0003074,1,2026-06-11 18:00:00,1
RCR000000664,RCT000000664,U0001078,0,,0
RCR000000665,RCT000000665,U0009826,0,,0
RCR000000666,RCT000000666,U0007096,0,,0
RCR000000667,RCT000000667,U0006670,0,,0
RCR000000668,RCT000000668,U0007078,0,,0
RCR000000669,RCT000000669,U0008874,0,,0
RCR000000670,RCT000000670,U0004952,0,,0
RCR000000671,RCT000000671,U0011357,0,,0
RCR000000672,RCT000000672,U0006220,1,2026-05-27 02:00:00,5
RCR000000673,RCT000000673,U0000517,0,,0
RCR000000674,RCT000000674,U0000977,0,,0
RCR000000675,RCT000000675,U0004988,0,,0
RCR000000676,RCT000000676,U0005626,0,,0
RCR000000677,RCT000000677,U0004295,0,,0
RCR000000678,RCT000000678,U0000832,0,,0
RCR000000679,RCT000000679,U0007775,0,,0
RCR000000680,RCT000000680,U0010730,0,,0
RCR000000681,RCT000000681,U0005801,0,,0
RCR000000682,RCT000000682,U0001091,0,,0
RCR000000683,RCT000000683,U0006288,0,,0
RCR000000684,RCT000000684,U0009460,0,,0
RCR000000685,RCT000000685,U0004470,0,,0
RCR000000686,RCT000000686,U0011272,0,,0
RCR000000687,RCT000000687,U0010003,0,,0
RCR000000688,RCT000000688,U0004247,0,,0
RCR000000689,RCT000000689,U0010081,0,,0
RCR000000690,RCT000000690,U0006278,0,,0
RCR000000691,RCT000000691,U0005183,0,,0
RCR000000692,RCT000000692,U0004474,0,,0
RCR000000693,RCT000000693,U0004450,0,,0
RCR000000694,RCT000000694,U0010234,0,,0
RCR000000695,RCT000000695,U0011159,0,,0
RCR000000696,RCT000000696,U0008258,0,,0
RCR000000697,RCT000000697,U0007440,0,,0
RCR000000698,RCT000000698,U0007436,0,,0
RCR000000699,RCT000000699,U0004377,0,,0
RCR000000700,RCT000000700,U0003025,0,,0
RCR000000701,RCT000000701,U0003360,0,,0
RCR000000702,RCT000000702,U0001995,0,,0
RCR000000703,RCT000000703,U0004231,0,,0
RCR000000704,RCT000000704,U0007763,0,,0
RCR000000705,RCT000000705,U0008490,0,,0
RCR000000706,RCT000000706,U0009462,0,,0
RCR000000707,RCT000000707,U0002613,0,,0
RCR000000708,RCT000000708,U0005706,0,,0
RCR000000709,RCT000000709,U0001439,0,,0
RCR000000710,RCT000000710,U0001196,0,,0
RCR000000711,RCT000000711,U0010455,0,,0
RCR000000712,RCT000000712,U0003045,0,,0
RCR000000713,RCT000000713,U0011141,0,,0
RCR000000714,RCT000000714,U0010949,0,,0
RCR000000715,RCT000000715,U0011494,0,,0
RCR000000716,RCT000000716,U0005929,0,,0
RCR000000717,RCT000000717,U0011546,0,,0
RCR000000718,RCT000000718,U0001976,0,,0
RCR000000719,RCT000000719,U0010864,0,,0
RCR000000720,RCT000000720,U0007119,0,,0
RCR000000721,RCT000000721,U0002981,0,,0
RCR000000722,RCT000000722,U0003885,0,,0
RCR000000723,RCT000000723,U0000921,0,,0
RCR000000724,RCT000000724,U0005650,0,,0
RCR000000725,RCT000000725,U0001102,0,,0
RCR000000726,RCT000000726,U0011550,0,,0
RCR000000727,RCT000000727,U0009698,0,,0
RCR000000728,RCT000000728,U0010899,0,,0
RCR000000729,RCT000000729,U0006377,0,,0
RCR000000730,RCT000000730,U0009203,0,,0
RCR000000731,RCT000000731,U0008827,0,,0
RCR000000732,RCT000000732,U0001084,0,,0
RCR000000733,RCT000000733,U0004748,1,2026-02-10 08:00:00,2
RCR000000734,RCT000000734,U0008305,1,2026-07-28 00:00:00,2
RCR000000735,RCT000000735,U0007314,0,,0
RCR000000736,RCT000000736,U0009100,0,,0
RCR000000737,RCT000000737,U0006997,0,,0
RCR000000738,RCT000000738,U0002643,0,,0
RCR000000739,RCT000000739,U0002958,0,,0
RCR000000740,RCT000000740,U0000311,0,,0
RCR000000741,RCT000000741,U0005458,0,,0
RCR000000742,RCT000000742,U0005249,0,,0
RCR000000743,RCT000000743,U0004276,0,,0
RCR000000744,RCT000000744,U0006323,0,,0
RCR000000745,RCT000000745,U0009363,0,,0
RCR000000746,RCT000000746,U0004101,0,,0
RCR000000747,RCT000000747,U0009953,0,,0
RCR000000748,RCT000000748,U0007886,0,,0
RCR000000749,RCT000000749,U0008429,0,,0
RCR000000750,RCT000000750,U0010842,0,,0
RCR000000751,RCT000000751,U0011810,0,,0
RCR000000752,RCT000000752,U0002013,0,,0
RCR000000753,RCT000000753,U0005264,0,,0
RCR000000754,RCT000000754,U0002549,0,,0
RCR000000755,RCT000000755,U0001901,0,,0
RCR000000756,RCT000000756,U0006774,0,,0
RCR000000757,RCT000000757,U0011892,0,,0
RCR000000758,RCT000000758,U0005426,0,,0
RCR000000759,RCT000000759,U0006978,0,,0
RCR000000760,RCT000000760,U0006896,0,,0
RCR000000761,RCT000000761,U0002650,0,,0
RCR000000762,RCT000000762,U0001304,0,,0
RCR000000763,RCT000000763,U0008466,0,,0
RCR000000764,RCT000000764,U0009734,0,,0
RCR000000765,RCT000000765,U0006779,0,,0
RCR000000766,RCT000000766,U0001615,0,,0
RCR000000767,RCT000000767,U0002084,0,,0
RCR000000768,RCT000000768,U0000729,0,,0
RCR000000769,RCT000000769,U0001125,0,,0
RCR000000770,RCT000000770,U0004229,0,,0
RCR000000771,RCT000000771,U0004573,0,,0
RCR000000772,RCT000000772,U0007473,0,,0
RCR000000773,RCT000000773,U0010332,0,,0
RCR000000774,RCT000000774,U0006293,1,2026-06-08 10:00:00,2
RCR000000775,RCT000000775,U0001483,0,,0
RCR000000776,RCT000000776,U0007941,0,,0
RCR000000777,RCT000000777,U0003042,1,2026-06-25 21:00:00,3
RCR000000778,RCT000000778,U0009633,0,,0
RCR000000779,RCT000000779,U0004174,0,,0
RCR000000780,RCT000000780,U0006680,0,,0
RCR000000781,RCT000000781,U0006525,0,,0
RCR000000782,RCT000000782,U0003534,0,,0
RCR000000783,RCT000000783,U0004094,0,,0
RCR000000784,RCT000000784,U0005976,0,,0
RCR000000785,RCT000000785,U0001354,0,,0
RCR000000786,RCT000000786,U0000307,0,,0
RCR000000787,RCT000000787,U0007689,0,,0
RCR000000788,RCT000000788,U0011595,0,,0
RCR000000789,RCT000000789,U0003435,0,,0
RCR000000790,RCT000000790,U0010221,0,,0
RCR000000791,RCT000000791,U0007301,0,,0
RCR000000792,RCT000000792,U0005965,0,,0
RCR000000793,RCT000000793,U0000279,0,,0
RCR000000794,RCT000000794,U0011965,0,,0
RCR000000795,RCT000000795,U0010010,0,,0
RCR000000796,RCT000000796,U0003030,0,,0
RCR000000797,RCT000000797,U0004705,0,,0
RCR000000798,RCT000000798,U0005596,0,,0
RCR000000799,RCT000000799,U0000788,0,,0
RCR000000800,RCT000000800,U0001882,0,,0
RCR000000801,RCT000000801,U0006638,0,,0
RCR000000802,RCT000000802,U0008906,0,,0
RCR000000803,RCT000000803,U0008559,0,,0
RCR000000804,RCT000000804,U0005573,1,2026-03-19 14:00:00,7
RCR000000805,RCT000000805,U0010296,0,,0
RCR000000806,RCT000000806,U0005742,0,,0
RCR000000807,RCT000000807,U0008666,0,,0
RCR000000808,RCT000000808,U0003999,0,,0
RCR000000809,RCT000000809,U0008002,1,2026-02-11 19:00:00,3
RCR000000810,RCT000000810,U0000293,0,,0
RCR000000811,RCT000000811,U0000568,0,,0
RCR000000812,RCT000000812,U0002331,0,,0
RCR000000813,RCT000000813,U0003555,0,,0
RCR000000814,RCT000000814,U0007981,0,,0
RCR000000815,RCT000000815,U0009090,0,,0
RCR000000816,RCT000000816,U0010734,0,,0
RCR000000817,RCT000000817,U0004681,0,,0
RCR000000818,RCT000000818,U0003179,0,,0
RCR000000819,RCT000000819,U0009276,0,,0
RCR000000820,RCT000000820,U0001315,0,,0
RCR000000821,RCT000000821,U0007574,0,,0
RCR000000822,RCT000000822,U0000838,1,2026-05-26 10:00:00,6
RCR000000823,RCT000000823,U0002154,0,,0
RCR000000824,RCT000000824,U0002263,0,,0
RCR000000825,RCT000000825,U0002205,0,,0
RCR000000826,RCT000000826,U0002296,0,,0
RCR000000827,RCT000000827,U0005676,0,,0
RCR000000828,RCT000000828,U0007031,0,,0
RCR000000829,RCT000000829,U0011948,0,,0
RCR000000830,RCT000000830,U0001991,0,,0
RCR000000831,RCT000000831,U0002331,0,,0
RCR000000832,RCT000000832,U0010195,0,,0
RCR000000833,RCT000000833,U0010426,0,,0
RCR000000834,RCT000000834,U0000648,0,,0
RCR000000835,RCT000000835,U0011175,1,2026-08-04 09:00:00,6
RCR000000836,RCT000000836,U0010175,0,,0
RCR000000837,RCT000000837,U0004227,0,,0
RCR000000838,RCT000000838,U0008379,0,,0
RCR000000839,RCT000000839,U0003151,0,,0
RCR000000840,RCT000000840,U0006602,1,2026-04-30 06:00:00,6
RCR000000841,RCT000000841,U0001096,0,,0
RCR000000842,RCT000000842,U0005746,0,,0
RCR000000843,RCT000000843,U0010034,0,,0
RCR000000844,RCT000000844,U0001319,0,,0
RCR000000845,RCT000000845,U0007828,0,,0
RCR000000846,RCT000000846,U0003723,0,,0
RCR000000847,RCT000000847,U0011970,0,,0
RCR000000848,RCT000000848,U0009822,0,,0
RCR000000849,RCT000000849,U0004449,0,,0
RCR000000850,RCT000000850,U0010587,1,2026-02-20 19:00:00,5
RCR000000851,RCT000000851,U0002637,0,,0
RCR000000852,RCT000000852,U0010973,0,,0
RCR000000853,RCT000000853,U0008235,0,,0
RCR000000854,RCT000000854,U0005199,0,,0
RCR000000855,RCT000000855,U0009303,0,,0
RCR000000856,RCT000000856,U0001052,0,,0
RCR000000857,RCT000000857,U0000545,0,,0
RCR000000858,RCT000000858,U0003761,0,,0
RCR000000859,RCT000000859,U0011877,1,2026-02-15 12:00:00,2
RCR000000860,RCT000000860,U0003896,0,,0
RCR000000861,RCT000000861,U0004931,0,,0
RCR000000862,RCT000000862,U0009617,0,,0
RCR000000863,RCT000000863,U0003624,0,,0
RCR000000864,RCT000000864,U0002923,0,,0
RCR000000865,RCT000000865,U0008301,0,,0
RCR000000866,RCT000000866,U0006481,0,,0
RCR000000867,RCT000000867,U0002282,0,,0
RCR000000868,RCT000000868,U0003382,0,,0
RCR000000869,RCT000000869,U0010362,0,,0
RCR000000870,RCT000000870,U0010251,0,,0
RCR000000871,RCT000000871,U0002434,0,,0
RCR000000872,RCT000000872,U0000780,0,,0
RCR000000873,RCT000000873,U0004017,0,,0
RCR000000874,RCT000000874,U0002202,1,2026-05-25 09:00:00,4
RCR000000875,RCT000000875,U0003162,0,,0
RCR000000876,RCT000000876,U0001606,0,,0
RCR000000877,RCT000000877,U0001064,0,,0
RCR000000878,RCT000000878,U0005938,0,,0
RCR000000879,RCT000000879,U0004689,0,,0
RCR000000880,RCT000000880,U0002899,0,,0
RCR000000881,RCT000000881,U0004389,0,,0
RCR000000882,RCT000000882,U0010365,0,,0
RCR000000883,RCT000000883,U0004020,0,,0
RCR000000884,RCT000000884,U0005329,0,,0
RCR000000885,RCT000000885,U0007272,0,,0
RCR000000886,RCT000000886,U0007672,0,,0
RCR000000887,RCT000000887,U0009832,0,,0
RCR000000888,RCT000000888,U0008909,0,,0
RCR000000889,RCT000000889,U0011922,0,,0
RCR000000890,RCT000000890,U0000568,0,,0
RCR000000891,RCT000000891,U0003248,0,,0
RCR000000892,RCT000000892,U0006745,0,,0
RCR000000893,RCT000000893,U0002538,0,,0
RCR000000894,RCT000000894,U0006224,0,,0
RCR000000895,RCT000000895,U0006630,0,,0
RCR000000896,RCT000000896,U0009218,0,,0
RCR000000897,RCT000000897,U0004326,0,,0
RCR000000898,RCT000000898,U0005201,1,2026-02-15 00:00:00,6
RCR000000899,RCT000000899,U0003734,0,,0
RCR000000900,RCT000000900,U0009799,0,,0
RCR000000901,RCT000000901,U0001942,0,,0
RCR000000902,RCT000000902,U0005917,1,2026-02-17 18:00:00,4
RCR000000903,RCT000000903,U0010297,0,,0
RCR000000904,RCT000000904,U0001714,0,,0
RCR000000905,RCT000000905,U0004211,0,,0
RCR000000906,RCT000000906,U0007106,0,,0
RCR000000907,RCT000000907,U0003520,0,,0
RCR000000908,RCT000000908,U0009790,0,,0
RCR000000909,RCT000000909,U0001698,0,,0
RCR000000910,RCT000000910,U0006050,0,,0
RCR000000911,RCT000000911,U0004239,0,,0
RCR000000912,RCT000000912,U0004559,1,2026-07-01 13:00:00,6
RCR000000913,RCT000000913,U0011597,0,,0
RCR000000914,RCT000000914,U0009376,0,,0
RCR000000915,RCT000000915,U0008140,0,,0
RCR000000916,RCT000000916,U0008391,1,2026-02-19 11:00:00,5
RCR000000917,RCT000000917,U0008534,0,,0
RCR000000918,RCT000000918,U0009314,0,,0
RCR000000919,RCT000000919,U0010734,0,,0
RCR000000920,RCT000000920,U0004174,0,,0
RCR000000921,RCT000000921,U0008261,0,,0
RCR000000922,RCT000000922,U0011193,0,,0
RCR000000923,RCT000000923,U0011905,0,,0
RCR000000924,RCT000000924,U0007460,0,,0
RCR000000925,RCT000000925,U0001850,0,,0
RCR000000926,RCT000000926,U0005603,0,,0
RCR000000927,RCT000000927,U0004173,0,,0
RCR000000928,RCT000000928,U0002482,0,,0
RCR000000929,RCT000000929,U0006203,0,,0
RCR000000930,RCT000000930,U0007767,0,,0
RCR000000931,RCT000000931,U0004174,0,,0
RCR000000932,RCT000000932,U0002263,0,,0
RCR000000933,RCT000000933,U0009160,0,,0
RCR000000934,RCT000000934,U0006065,1,2026-06-26 22:00:00,7
RCR000000935,RCT000000935,U0009790,0,,0
RCR000000936,RCT000000936,U0011009,0,,0
RCR000000937,RCT000000937,U0008425,0,,0
RCR000000938,RCT000000938,U0001582,1,2026-06-16 13:00:00,3
RCR000000939,RCT000000939,U0010771,0,,0
RCR000000940,RCT000000940,U0002789,0,,0
RCR000000941,RCT000000941,U0011334,0,,0
RCR000000942,RCT000000942,U0007242,0,,0
RCR000000943,RCT000000943,U0001923,0,,0
RCR000000944,RCT000000944,U0001291,0,,0
RCR000000945,RCT000000945,U0000829,0,,0
RCR000000946,RCT000000946,U0008331,0,,0
RCR000000947,RCT000000947,U0002851,0,,0
RCR000000948,RCT000000948,U0007347,1,2026-03-25 18:00:00,6
RCR000000949,RCT000000949,U0005938,0,,0
RCR000000950,RCT000000950,U0003265,0,,0
RCR000000951,RCT000000951,U0005105,0,,0
RCR000000952,RCT000000952,U0005925,0,,0
RCR000000953,RCT000000953,U0006556,0,,0
RCR000000954,RCT000000954,U0004370,0,,0
RCR000000955,RCT000000955,U0006351,0,,0
RCR000000956,RCT000000956,U0005896,0,,0
RCR000000957,RCT000000957,U0001435,0,,0
RCR000000958,RCT000000958,U0011589,0,,0
RCR000000959,RCT000000959,U0010263,0,,0
RCR000000960,RCT000000960,U0007414,1,2026-03-02 03:00:00,6
RCR000000961,RCT000000961,U0001724,0,,0
RCR000000962,RCT000000962,U0006524,0,,0
RCR000000963,RCT000000963,U0002780,0,,0
RCR000000964,RCT000000964,U0007950,0,,0
RCR000000965,RCT000000965,U0010127,0,,0
RCR000000966,RCT000000966,U0002703,0,,0
RCR000000967,RCT000000967,U0009917,0,,0
RCR000000968,RCT000000968,U0004175,0,,0
RCR000000969,RCT000000969,U0001283,0,,0
RCR000000970,RCT000000970,U0009912,0,,0
RCR000000971,RCT000000971,U0004419,0,,0
RCR000000972,RCT000000972,U0001106,0,,0
RCR000000973,RCT000000973,U0005371,1,2026-05-14 18:00:00,5
RCR000000974,RCT000000974,U0004734,0,,0
RCR000000975,RCT000000975,U0002855,0,,0
RCR000000976,RCT000000976,U0001672,0,,0
RCR000000977,RCT000000977,U0000556,0,,0
RCR000000978,RCT000000978,U0001106,0,,0
RCR000000979,RCT000000979,U0005560,1,2026-05-09 18:00:00,5
RCR000000980,RCT000000980,U0005682,0,,0
RCR000000981,RCT000000981,U0011140,0,,0
RCR000000982,RCT000000982,U0008382,1,2026-04-17 00:00:00,5
RCR000000983,RCT000000983,U0003878,0,,0
RCR000000984,RCT000000984,U0010595,0,,0
RCR000000985,RCT000000985,U0002888,0,,0
RCR000000986,RCT000000986,U0000645,0,,0
RCR000000987,RCT000000987,U0002928,0,,0
RCR000000988,RCT000000988,U0006340,0,,0
RCR000000989,RCT000000989,U0006897,0,,0
RCR000000990,RCT000000990,U0001171,0,,0
RCR000000991,RCT000000991,U0002293,0,,0
RCR000000992,RCT000000992,U0011270,0,,0
RCR000000993,RCT000000993,U0004151,0,,0
RCR000000994,RCT000000994,U0009143,0,,0
RCR000000995,RCT000000995,U0001098,0,,0
RCR000000996,RCT000000996,U0006160,0,,0
RCR000000997,RCT000000997,U0011438,0,,0
RCR000000998,RCT000000998,U0006630,1,2026-05-10 23:00:00,2
RCR000000999,RCT000000999,U0002875,0,,0
RCR000001000,RCT000001000,U0011251,1,2026-06-27 06:00:00,4
RCR000001001,RCT000001001,U0001865,0,,0
RCR000001002,RCT000001002,U0004501,0,,0
RCR000001003,RCT000001003,U0009127,0,,0
RCR000001004,RCT000001004,U0008489,0,,0
RCR000001005,RCT000001005,U0000539,0,,0
RCR000001006,RCT000001006,U0006141,0,,0
RCR000001007,RCT000001007,U0007331,0,,0
RCR000001008,RCT000001008,U0006957,0,,0
RCR000001009,RCT000001009,U0002123,0,,0
RCR000001010,RCT000001010,U0000333,0,,0
RCR000001011,RCT000001011,U0003186,0,,0
RCR000001012,RCT000001012,U0004150,1,2026-02-09 23:00:00,4
RCR000001013,RCT000001013,U0006298,0,,0
RCR000001014,RCT000001014,U0008784,0,,0
RCR000001015,RCT000001015,U0010374,0,,0
RCR000001016,RCT000001016,U0004171,0,,0
RCR000001017,RCT000001017,U0006868,0,,0
RCR000001018,RCT000001018,U0002273,0,,0
RCR000001019,RCT000001019,U0011378,0,,0
RCR000001020,RCT000001020,U0007790,0,,0
RCR000001021,RCT000001021,U0005095,0,,0
RCR000001022,RCT000001022,U0010019,0,,0
RCR000001023,RCT000001023,U0010327,0,,0
RCR000001024,RCT000001024,U0003594,0,,0
RCR000001025,RCT000001025,U0005631,0,,0
RCR000001026,RCT000001026,U0001507,0,,0
RCR000001027,RCT000001027,U0005981,0,,0
RCR000001028,RCT000001028,U0000555,0,,0
RCR000001029,RCT000001029,U0009196,0,,0
RCR000001030,RCT000001030,U0009676,1,2026-06-28 18:00:00,6
RCR000001031,RCT000001031,U0004484,0,,0
RCR000001032,RCT000001032,U0011117,0,,0
RCR000001033,RCT000001033,U0011838,0,,0
RCR000001034,RCT000001034,U0003149,0,,0
RCR000001035,RCT000001035,U0008638,0,,0
RCR000001036,RCT000001036,U0009224,1,2026-02-16 07:00:00,7
RCR000001037,RCT000001037,U0008127,0,,0
RCR000001038,RCT000001038,U0001948,0,,0
RCR000001039,RCT000001039,U0007534,0,,0
RCR000001040,RCT000001040,U0011329,0,,0
RCR000001041,RCT000001041,U0009986,1,2026-02-15 16:00:00,3
RCR000001042,RCT000001042,U0010805,0,,0
RCR000001043,RCT000001043,U0010396,0,,0
RCR000001044,RCT000001044,U0009463,0,,0
RCR000001045,RCT000001045,U0000202,0,,0
RCR000001046,RCT000001046,U0001163,0,,0
RCR000001047,RCT000001047,U0011799,0,,0
RCR000001048,RCT000001048,U0001089,0,,0
RCR000001049,RCT000001049,U0009110,0,,0
RCR000001050,RCT000001050,U0010783,0,,0
RCR000001051,RCT000001051,U0011848,0,,0
RCR000001052,RCT000001052,U0003625,0,,0
RCR000001053,RCT000001053,U0001715,0,,0
RCR000001054,RCT000001054,U0000617,0,,0
RCR000001055,RCT000001055,U0010895,0,,0
RCR000001056,RCT000001056,U0008159,0,,0
RCR000001057,RCT000001057,U0010026,0,,0
RCR000001058,RCT000001058,U0011731,0,,0
RCR000001059,RCT000001059,U0005141,0,,0
RCR000001060,RCT000001060,U0000679,0,,0
RCR000001061,RCT000001061,U0006354,0,,0
RCR000001062,RCT000001062,U0009826,1,2026-07-01 02:00:00,6
RCR000001063,RCT000001063,U0009441,0,,0
RCR000001064,RCT000001064,U0006542,0,,0
RCR000001065,RCT000001065,U0010660,1,2026-06-22 23:00:00,2
RCR000001066,RCT000001066,U0007734,0,,0
RCR000001067,RCT000001067,U0010523,0,,0
RCR000001068,RCT000001068,U0008224,0,,0
RCR000001069,RCT000001069,U0009767,0,,0
RCR000001070,RCT000001070,U0000972,0,,0
RCR000001071,RCT000001071,U0010594,0,,0
RCR000001072,RCT000001072,U0003746,0,,0
RCR000001073,RCT000001073,U0003132,0,,0
RCR000001074,RCT000001074,U0009481,0,,0
RCR000001075,RCT000001075,U0010809,0,,0
RCR000001076,RCT000001076,U0003729,0,,0
RCR000001077,RCT000001077,U0001119,0,,0
