snapshot_id,user_id,snapshot_date,lifecycle_stage,active_days,days_since_last_active,engagement_score
LCS00000416,U0000416,2026-08-28,流失用户,1,66,0.3694
LCS00000417,U0000417,2026-08-28,活跃用户,7,2,0.4393
LCS00000418,U0000418,2026-08-28,沉默用户,6,19,0.3678
LCS00000419,U0000419,2026-08-28,沉默用户,3,20,0.3025
LCS00000420,U0000420,2026-08-28,沉默用户,7,8,0.3717
LCS00000421,U0000421,2026-08-28,活跃用户,13,0,0.4511
LCS00000422,U0000422,2026-08-28,流失用户,5,73,0.2532
LCS00000423,U0000423,2026-08-28,流失用户,2,65,0.4593
LCS00000424,U0000424,2026-08-28,流失用户,3,37,0.3258
LCS00000425,U0000425,2026-08-28,活跃用户,8,0,0.1072
LCS00000426,U0000426,2026-08-28,流失用户,3,82,0.4802
LCS00000427,U0000427,2026-08-28,沉默用户,10,30,0.4663
LCS00000428,U0000428,2026-08-28,沉默用户,11,14,0.1584
LCS00000429,U0000429,2026-08-28,活跃用户,15,6,0.266
LCS00000430,U0000430,2026-08-28,沉默用户,1,28,0.3636
LCS00000431,U0000431,2026-08-28,活跃用户,12,0,0.5386
LCS00000432,U0000432,2026-08-28,活跃用户,10,6,0.1391
LCS00000433,U0000433,2026-08-28,活跃用户,10,4,0.2661
LCS00000434,U0000434,2026-08-28,沉默用户,5,22,0.093
LCS00000435,U0000435,2026-08-28,活跃用户,7,3,0.2919
LCS00000436,U0000436,2026-08-28,活跃用户,6,0,0.32
LCS00000437,U0000437,2026-08-28,沉默用户,9,10,0.2538
LCS00000438,U0000438,2026-08-28,流失用户,1,213,0.2135
LCS00000439,U0000439,2026-08-28,活跃用户,11,3,0.5979
LCS00000440,U0000440,2026-08-28,沉默用户,3,8,0.209
LCS00000441,U0000441,2026-08-28,活跃用户,12,3,0.2608
LCS00000442,U0000442,2026-08-28,沉默用户,3,9,0.2197
LCS00000443,U0000443,2026-08-28,活跃用户,11,5,0.3966
LCS00000444,U0000444,2026-08-28,活跃用户,9,0,0.1865
LCS00000445,U0000445,2026-08-28,沉默用户,11,15,0.351
LCS00000446,U0000446,2026-08-28,流失用户,1,64,0.063
LCS00000447,U0000447,2026-08-28,沉默用户,6,12,0.112
LCS00000448,U0000448,2026-08-28,流失用户,1,179,0.3095
LCS00000449,U0000449,2026-08-28,流失用户,7,33,0.05
LCS00000450,U0000450,2026-08-28,流失用户,4,50,0.3084
LCS00000451,U0000451,2026-08-28,活跃用户,9,2,0.358
LCS00000452,U0000452,2026-08-28,沉默用户,3,19,0.2534
LCS00000453,U0000453,2026-08-28,活跃用户,12,0,0.3537
LCS00000454,U0000454,2026-08-28,沉默用户,17,15,0.4005
LCS00000455,U0000455,2026-08-28,流失用户,4,187,0.4506
LCS00000456,U0000456,2026-08-28,活跃用户,7,1,0.2409
LCS00000457,U0000457,2026-08-28,沉默用户,6,17,0.6098
LCS00000458,U0000458,2026-08-28,流失用户,4,50,0.3002
LCS00000459,U0000459,2026-08-28,沉默用户,5,23,0.1396
LCS00000460,U0000460,2026-08-28,活跃用户,14,0,0.2884
LCS00000461,U0000461,2026-08-28,活跃用户,3,2,0.1124
LCS00000462,U0000462,2026-08-28,流失用户,1,91,0.3414
LCS00000463,U0000463,2026-08-28,新用户,2,2,0.0965
LCS00000464,U0000464,2026-08-28,沉默用户,14,8,0.2255
LCS00000465,U0000465,2026-08-28,新用户,1,0,0.1137
LCS00000466,U0000466,2026-08-28,流失用户,1,101,0.1647
LCS00000467,U0000467,2026-08-28,活跃用户,4,6,0.1182
LCS00000468,U0000468,2026-08-28,活跃用户,7,0,0.2881
LCS00000469,U0000469,2026-08-28,流失用户,12,66,0.5479
LCS00000470,U0000470,2026-08-28,流失用户,3,47,0.05
LCS00000471,U0000471,2026-08-28,沉默用户,5,9,0.3543
LCS00000472,U0000472,2026-08-28,流失用户,4,44,0.175
LCS00000473,U0000473,2026-08-28,流失用户,11,63,0.2651
LCS00000474,U0000474,2026-08-28,沉默用户,16,21,0.4066
LCS00000475,U0000475,2026-08-28,活跃用户,9,3,0.3373
LCS00000476,U0000476,2026-08-28,活跃用户,13,3,0.5664
LCS00000477,U0000477,2026-08-28,沉默用户,16,9,0.2319
LCS00000478,U0000478,2026-08-28,活跃用户,12,3,0.2053
LCS00000479,U0000479,2026-08-28,活跃用户,11,7,0.1979
LCS00000480,U0000480,2026-08-28,活跃用户,9,0,0.213
LCS00000481,U0000481,2026-08-28,流失用户,3,172,0.3546
LCS00000482,U0000482,2026-08-28,活跃用户,7,5,0.45
LCS00000483,U0000483,2026-08-28,沉默用户,10,8,0.5312
LCS00000484,U0000484,2026-08-28,活跃用户,13,0,0.315
LCS00000485,U0000485,2026-08-28,活跃用户,8,2,0.5036
LCS00000486,U0000486,2026-08-28,流失用户,6,94,0.3373
LCS00000487,U0000487,2026-08-28,活跃用户,10,2,0.3525
LCS00000488,U0000488,2026-08-28,活跃用户,11,2,0.13
LCS00000489,U0000489,2026-08-28,活跃用户,11,4,0.1833
LCS00000490,U0000490,2026-08-28,流失用户,5,32,0.3062
LCS00000491,U0000491,2026-08-28,流失用户,2,40,0.05
LCS00000492,U0000492,2026-08-28,活跃用户,14,0,0.3356
LCS00000493,U0000493,2026-08-28,流失用户,8,53,0.1878
LCS00000494,U0000494,2026-08-28,活跃用户,7,0,0.306
LCS00000495,U0000495,2026-08-28,活跃用户,14,1,0.228
LCS00000496,U0000496,2026-08-28,沉默用户,3,9,0.2617
LCS00000497,U0000497,2026-08-28,活跃用户,15,0,0.3632
LCS00000498,U0000498,2026-08-28,沉默用户,11,24,0.2891
LCS00000499,U0000499,2026-08-28,沉默用户,12,10,0.3227
LCS00000500,U0000500,2026-08-28,沉默用户,12,19,0.5904
LCS00000501,U0000501,2026-08-28,活跃用户,12,7,0.4052
LCS00000502,U0000502,2026-08-28,沉默用户,2,8,0.2502
LCS00000503,U0000503,2026-08-28,活跃用户,17,5,0.3384
LCS00000504,U0000504,2026-08-28,活跃用户,12,0,0.0961
LCS00000505,U0000505,2026-08-28,流失用户,5,59,0.2974
LCS00000506,U0000506,2026-08-28,沉默用户,2,22,0.2754
LCS00000507,U0000507,2026-08-28,沉默用户,7,17,0.5566
LCS00000508,U0000508,2026-08-28,活跃用户,8,1,0.5584
LCS00000509,U0000509,2026-08-28,活跃用户,10,1,0.4986
LCS00000510,U0000510,2026-08-28,活跃用户,3,5,0.156
LCS00000511,U0000511,2026-08-28,流失用户,5,35,0.2125
LCS00000512,U0000512,2026-08-28,活跃用户,10,6,0.347
LCS00000513,U0000513,2026-08-28,活跃用户,14,1,0.7091
LCS00000514,U0000514,2026-08-28,沉默用户,3,26,0.3549
LCS00000515,U0000515,2026-08-28,沉默用户,3,25,0.3287
LCS00000516,U0000516,2026-08-28,活跃用户,7,0,0.263
LCS00000517,U0000517,2026-08-28,流失用户,2,87,0.05
LCS00000518,U0000518,2026-08-28,活跃用户,11,7,0.2427
LCS00000519,U0000519,2026-08-28,沉默用户,12,27,0.3332
LCS00000520,U0000520,2026-08-28,活跃用户,12,1,0.3295
LCS00000521,U0000521,2026-08-28,活跃用户,5,0,0.2196
LCS00000522,U0000522,2026-08-28,活跃用户,14,1,0.2283
LCS00000523,U0000523,2026-08-28,沉默用户,6,10,0.5219
LCS00000524,U0000524,2026-08-28,活跃用户,8,0,0.4863
LCS00000525,U0000525,2026-08-28,活跃用户,11,7,0.3467
LCS00000526,U0000526,2026-08-28,活跃用户,16,1,0.3934
LCS00000527,U0000527,2026-08-28,沉默用户,18,16,0.4585
LCS00000528,U0000528,2026-08-28,活跃用户,8,1,0.3153
LCS00000529,U0000529,2026-08-28,活跃用户,9,0,0.3994
LCS00000530,U0000530,2026-08-28,流失用户,1,135,0.1498
LCS00000531,U0000531,2026-08-28,活跃用户,3,0,0.3989
LCS00000532,U0000532,2026-08-28,活跃用户,11,1,0.4815
LCS00000533,U0000533,2026-08-28,活跃用户,7,0,0.5494
LCS00000534,U0000534,2026-08-28,流失用户,3,77,0.4306
LCS00000535,U0000535,2026-08-28,活跃用户,11,7,0.4243
LCS00000536,U0000536,2026-08-28,沉默用户,15,26,0.2914
LCS00000537,U0000537,2026-08-28,活跃用户,13,0,0.4552
LCS00000538,U0000538,2026-08-28,流失用户,2,113,0.2827
LCS00000539,U0000539,2026-08-28,流失用户,4,104,0.5207
LCS00000540,U0000540,2026-08-28,沉默用户,16,19,0.5514
LCS00000541,U0000541,2026-08-28,活跃用户,14,1,0.3192
LCS00000542,U0000542,2026-08-28,流失用户,4,73,0.2023
LCS00000543,U0000543,2026-08-28,活跃用户,5,2,0.1055
LCS00000544,U0000544,2026-08-28,活跃用户,1,1,0.05
LCS00000545,U0000545,2026-08-28,沉默用户,8,27,0.5098
LCS00000546,U0000546,2026-08-28,流失用户,4,34,0.2222
LCS00000547,U0000547,2026-08-28,活跃用户,6,2,0.2554
LCS00000548,U0000548,2026-08-28,活跃用户,9,1,0.0916
LCS00000549,U0000549,2026-08-28,流失用户,11,66,0.3582
LCS00000550,U0000550,2026-08-28,沉默用户,9,11,0.2482
LCS00000551,U0000551,2026-08-28,新用户,5,0,0.1952
LCS00000552,U0000552,2026-08-28,流失用户,1,37,0.1103
LCS00000553,U0000553,2026-08-28,活跃用户,14,0,0.161
LCS00000554,U0000554,2026-08-28,活跃用户,3,0,0.4082
LCS00000555,U0000555,2026-08-28,沉默用户,6,22,0.05
LCS00000556,U0000556,2026-08-28,流失用户,2,96,0.1852
LCS00000557,U0000557,2026-08-28,沉默用户,7,29,0.2603
LCS00000558,U0000558,2026-08-28,沉默用户,14,10,0.3402
LCS00000559,U0000559,2026-08-28,流失用户,2,43,0.4478
LCS00000560,U0000560,2026-08-28,沉默用户,9,9,0.507
LCS00000561,U0000561,2026-08-28,流失用户,1,89,0.05
LCS00000562,U0000562,2026-08-28,活跃用户,13,0,0.2271
LCS00000563,U0000563,2026-08-28,流失用户,8,38,0.321
LCS00000564,U0000564,2026-08-28,流失用户,2,96,0.2638
LCS00000565,U0000565,2026-08-28,活跃用户,8,0,0.2363
LCS00000566,U0000566,2026-08-28,活跃用户,8,1,0.5306
LCS00000567,U0000567,2026-08-28,沉默用户,10,24,0.2812
LCS00000568,U0000568,2026-08-28,沉默用户,15,11,0.3675
LCS00000569,U0000569,2026-08-28,流失用户,7,78,0.3167
LCS00000570,U0000570,2026-08-28,活跃用户,11,7,0.6456
LCS00000571,U0000571,2026-08-28,沉默用户,15,8,0.2152
LCS00000572,U0000572,2026-08-28,流失用户,5,63,0.5493
LCS00000573,U0000573,2026-08-28,活跃用户,6,5,0.4569
LCS00000574,U0000574,2026-08-28,活跃用户,13,1,0.225
LCS00000575,U0000575,2026-08-28,流失用户,2,87,0.2229
LCS00000576,U0000576,2026-08-28,流失用户,4,35,0.2597
LCS00000577,U0000577,2026-08-28,活跃用户,13,2,0.0917
LCS00000578,U0000578,2026-08-28,活跃用户,8,0,0.2986
LCS00000579,U0000579,2026-08-28,活跃用户,13,0,0.0901
LCS00000580,U0000580,2026-08-28,活跃用户,3,3,0.2447
LCS00000581,U0000581,2026-08-28,沉默用户,12,8,0.3486
LCS00000582,U0000582,2026-08-28,沉默用户,2,19,0.05
LCS00000583,U0000583,2026-08-28,流失用户,2,207,0.1884
LCS00000584,U0000584,2026-08-28,流失用户,1,171,0.3477
LCS00000585,U0000585,2026-08-28,活跃用户,9,4,0.2296
LCS00000586,U0000586,2026-08-28,活跃用户,16,2,0.4057
LCS00000587,U0000587,2026-08-28,流失用户,2,196,0.3031
LCS00000588,U0000588,2026-08-28,沉默用户,3,24,0.4831
LCS00000589,U0000589,2026-08-28,沉默用户,14,10,0.4621
LCS00000590,U0000590,2026-08-28,活跃用户,13,0,0.2434
LCS00000591,U0000591,2026-08-28,沉默用户,7,19,0.1929
LCS00000592,U0000592,2026-08-28,活跃用户,3,1,0.7229
LCS00000593,U0000593,2026-08-28,活跃用户,12,3,0.2454
LCS00000594,U0000594,2026-08-28,活跃用户,11,3,0.3533
LCS00000595,U0000595,2026-08-28,沉默用户,6,13,0.267
LCS00000596,U0000596,2026-08-28,沉默用户,7,17,0.38
LCS00000597,U0000597,2026-08-28,流失用户,2,190,0.11
LCS00000598,U0000598,2026-08-28,流失用户,2,38,0.2444
LCS00000599,U0000599,2026-08-28,新用户,3,0,0.3037
LCS00000600,U0000600,2026-08-28,活跃用户,15,3,0.4
LCS00000601,U0000601,2026-08-28,沉默用户,11,8,0.3582
LCS00000602,U0000602,2026-08-28,流失用户,8,57,0.2657
LCS00000603,U0000603,2026-08-28,活跃用户,7,2,0.4237
LCS00000604,U0000604,2026-08-28,沉默用户,4,16,0.2764
LCS00000605,U0000605,2026-08-28,活跃用户,11,0,0.1235
LCS00000606,U0000606,2026-08-28,沉默用户,9,17,0.365
LCS00000607,U0000607,2026-08-28,活跃用户,12,2,0.2703
LCS00000608,U0000608,2026-08-28,沉默用户,11,8,0.2512
LCS00000609,U0000609,2026-08-28,流失用户,2,114,0.2677
LCS00000610,U0000610,2026-08-28,活跃用户,12,3,0.4221
LCS00000611,U0000611,2026-08-28,活跃用户,5,7,0.3106
LCS00000612,U0000612,2026-08-28,活跃用户,4,3,0.276
LCS00000613,U0000613,2026-08-28,流失用户,9,76,0.541
LCS00000614,U0000614,2026-08-28,新用户,2,0,0.2101
LCS00000615,U0000615,2026-08-28,流失用户,3,86,0.2185
LCS00000616,U0000616,2026-08-28,沉默用户,2,24,0.2888
LCS00000617,U0000617,2026-08-28,流失用户,1,79,0.2902
LCS00000618,U0000618,2026-08-28,沉默用户,3,16,0.3379
LCS00000619,U0000619,2026-08-28,活跃用户,11,5,0.256
LCS00000620,U0000620,2026-08-28,活跃用户,12,6,0.373
LCS00000621,U0000621,2026-08-28,活跃用户,14,2,0.4684
LCS00000622,U0000622,2026-08-28,沉默用户,2,18,0.3123
LCS00000623,U0000623,2026-08-28,沉默用户,10,9,0.4722
LCS00000624,U0000624,2026-08-28,沉默用户,1,21,0.2703
LCS00000625,U0000625,2026-08-28,新用户,1,5,0.3822
LCS00000626,U0000626,2026-08-28,流失用户,1,174,0.4771
LCS00000627,U0000627,2026-08-28,新用户,1,1,0.4313
LCS00000628,U0000628,2026-08-28,沉默用户,10,8,0.4367
LCS00000629,U0000629,2026-08-28,流失用户,4,45,0.2803
LCS00000630,U0000630,2026-08-28,沉默用户,14,10,0.3948
LCS00000631,U0000631,2026-08-28,沉默用户,2,13,0.0637
LCS00000632,U0000632,2026-08-28,沉默用户,4,10,0.3633
LCS00000633,U0000633,2026-08-28,沉默用户,15,27,0.4365
LCS00000634,U0000634,2026-08-28,流失用户,0,84,0.2174
LCS00000635,U0000635,2026-08-28,活跃用户,14,0,0.566
LCS00000636,U0000636,2026-08-28,活跃用户,2,3,0.05
LCS00000637,U0000637,2026-08-28,沉默用户,10,21,0.1117
LCS00000638,U0000638,2026-08-28,活跃用户,8,5,0.2627
LCS00000639,U0000639,2026-08-28,新用户,2,0,0.4002
LCS00000640,U0000640,2026-08-28,活跃用户,9,6,0.2398
LCS00000641,U0000641,2026-08-28,沉默用户,2,15,0.2653
LCS00000642,U0000642,2026-08-28,活跃用户,6,2,0.3077
LCS00000643,U0000643,2026-08-28,活跃用户,14,4,0.4796
LCS00000644,U0000644,2026-08-28,流失用户,2,39,0.3775
LCS00000645,U0000645,2026-08-28,流失用户,6,35,0.4445
LCS00000646,U0000646,2026-08-28,流失用户,0,130,0.3114
LCS00000647,U0000647,2026-08-28,活跃用户,7,4,0.3775
LCS00000648,U0000648,2026-08-28,沉默用户,11,26,0.2829
LCS00000649,U0000649,2026-08-28,活跃用户,4,3,0.2774
LCS00000650,U0000650,2026-08-28,流失用户,3,36,0.4182
LCS00000651,U0000651,2026-08-28,流失用户,10,101,0.1636
LCS00000652,U0000652,2026-08-28,活跃用户,14,4,0.3315
LCS00000653,U0000653,2026-08-28,流失用户,1,196,0.2921
LCS00000654,U0000654,2026-08-28,沉默用户,15,9,0.4542
LCS00000655,U0000655,2026-08-28,流失用户,1,211,0.3694
LCS00000656,U0000656,2026-08-28,沉默用户,1,8,0.306
LCS00000657,U0000657,2026-08-28,活跃用户,13,2,0.4188
LCS00000658,U0000658,2026-08-28,活跃用户,5,1,0.593
LCS00000659,U0000659,2026-08-28,沉默用户,7,13,0.3991
LCS00000660,U0000660,2026-08-28,活跃用户,3,3,0.2516
LCS00000661,U0000661,2026-08-28,沉默用户,12,23,0.3302
LCS00000662,U0000662,2026-08-28,流失用户,4,185,0.1958
LCS00000663,U0000663,2026-08-28,活跃用户,12,0,0.3449
LCS00000664,U0000664,2026-08-28,流失用户,2,75,0.2551
LCS00000665,U0000665,2026-08-28,沉默用户,14,18,0.3527
LCS00000666,U0000666,2026-08-28,活跃用户,8,4,0.4951
LCS00000667,U0000667,2026-08-28,活跃用户,13,2,0.3853
LCS00000668,U0000668,2026-08-28,沉默用户,4,8,0.2464
LCS00000669,U0000669,2026-08-28,流失用户,3,122,0.104
LCS00000670,U0000670,2026-08-28,活跃用户,6,7,0.1405
LCS00000671,U0000671,2026-08-28,流失用户,8,39,0.1829
LCS00000672,U0000672,2026-08-28,流失用户,3,87,0.1534
LCS00000673,U0000673,2026-08-28,活跃用户,9,2,0.2433
LCS00000674,U0000674,2026-08-28,活跃用户,5,2,0.2751
LCS00000675,U0000675,2026-08-28,活跃用户,15,6,0.1038
LCS00000676,U0000676,2026-08-28,沉默用户,9,24,0.5115
LCS00000677,U0000677,2026-08-28,沉默用户,10,22,0.3129
LCS00000678,U0000678,2026-08-28,流失用户,1,211,0.2774
LCS00000679,U0000679,2026-08-28,流失用户,5,36,0.4488
LCS00000680,U0000680,2026-08-28,活跃用户,13,4,0.564
LCS00000681,U0000681,2026-08-28,流失用户,4,113,0.3941
LCS00000682,U0000682,2026-08-28,活跃用户,10,6,0.4923
LCS00000683,U0000683,2026-08-28,流失用户,3,132,0.05
LCS00000684,U0000684,2026-08-28,沉默用户,3,16,0.4164
LCS00000685,U0000685,2026-08-28,流失用户,0,89,0.0985
LCS00000686,U0000686,2026-08-28,流失用户,4,64,0.4692
LCS00000687,U0000687,2026-08-28,沉默用户,6,21,0.3482
LCS00000688,U0000688,2026-08-28,沉默用户,3,28,0.5051
LCS00000689,U0000689,2026-08-28,沉默用户,4,22,0.05
LCS00000690,U0000690,2026-08-28,沉默用户,11,16,0.3789
LCS00000691,U0000691,2026-08-28,沉默用户,7,12,0.05
LCS00000692,U0000692,2026-08-28,流失用户,5,38,0.5058
LCS00000693,U0000693,2026-08-28,流失用户,6,38,0.2723
LCS00000694,U0000694,2026-08-28,沉默用户,1,16,0.1927
LCS00000695,U0000695,2026-08-28,沉默用户,3,11,0.1249
LCS00000696,U0000696,2026-08-28,沉默用户,18,9,0.5356
LCS00000697,U0000697,2026-08-28,沉默用户,9,19,0.1101
LCS00000698,U0000698,2026-08-28,活跃用户,4,2,0.405
LCS00000699,U0000699,2026-08-28,新用户,1,1,0.2431
LCS00000700,U0000700,2026-08-28,活跃用户,8,2,0.2947
LCS00000701,U0000701,2026-08-28,流失用户,2,32,0.3919
LCS00000702,U0000702,2026-08-28,活跃用户,6,0,0.4051
LCS00000703,U0000703,2026-08-28,沉默用户,5,8,0.4564
LCS00000704,U0000704,2026-08-28,活跃用户,1,5,0.1061
LCS00000705,U0000705,2026-08-28,流失用户,3,114,0.2993
LCS00000706,U0000706,2026-08-28,沉默用户,7,15,0.0665
LCS00000707,U0000707,2026-08-28,活跃用户,10,1,0.2024
LCS00000708,U0000708,2026-08-28,活跃用户,12,3,0.2502
LCS00000709,U0000709,2026-08-28,流失用户,15,54,0.05
LCS00000710,U0000710,2026-08-28,沉默用户,10,21,0.2539
LCS00000711,U0000711,2026-08-28,活跃用户,1,2,0.2044
LCS00000712,U0000712,2026-08-28,流失用户,1,42,0.2129
LCS00000713,U0000713,2026-08-28,沉默用户,6,16,0.1743
LCS00000714,U0000714,2026-08-28,流失用户,1,184,0.5452
LCS00000715,U0000715,2026-08-28,活跃用户,4,3,0.2979
LCS00000716,U0000716,2026-08-28,沉默用户,17,8,0.3376
LCS00000717,U0000717,2026-08-28,活跃用户,8,2,0.3526
LCS00000718,U0000718,2026-08-28,沉默用户,4,9,0.1932
LCS00000719,U0000719,2026-08-28,流失用户,0,38,0.1902
LCS00000720,U0000720,2026-08-28,沉默用户,5,27,0.245
LCS00000721,U0000721,2026-08-28,沉默用户,2,30,0.2947
LCS00000722,U0000722,2026-08-28,活跃用户,11,2,0.2291
LCS00000723,U0000723,2026-08-28,新用户,5,0,0.153
LCS00000724,U0000724,2026-08-28,沉默用户,11,9,0.3953
LCS00000725,U0000725,2026-08-28,活跃用户,7,4,0.5084
LCS00000726,U0000726,2026-08-28,沉默用户,12,16,0.3025
LCS00000727,U0000727,2026-08-28,活跃用户,13,1,0.3525
LCS00000728,U0000728,2026-08-28,流失用户,1,153,0.3567
LCS00000729,U0000729,2026-08-28,流失用户,5,59,0.3917
LCS00000730,U0000730,2026-08-28,沉默用户,4,16,0.3297
LCS00000731,U0000731,2026-08-28,活跃用户,10,4,0.4916
LCS00000732,U0000732,2026-08-28,活跃用户,7,5,0.5787
LCS00000733,U0000733,2026-08-28,沉默用户,2,16,0.4461
LCS00000734,U0000734,2026-08-28,流失用户,2,97,0.3896
LCS00000735,U0000735,2026-08-28,沉默用户,3,10,0.2901
LCS00000736,U0000736,2026-08-28,流失用户,3,71,0.4677
LCS00000737,U0000737,2026-08-28,沉默用户,9,13,0.4124
LCS00000738,U0000738,2026-08-28,沉默用户,8,20,0.375
LCS00000739,U0000739,2026-08-28,流失用户,6,55,0.521
LCS00000740,U0000740,2026-08-28,流失用户,2,47,0.0853
LCS00000741,U0000741,2026-08-28,沉默用户,7,19,0.1618
LCS00000742,U0000742,2026-08-28,活跃用户,3,2,0.1676
LCS00000743,U0000743,2026-08-28,沉默用户,13,8,0.2996
LCS00000744,U0000744,2026-08-28,流失用户,9,31,0.527
LCS00000745,U0000745,2026-08-28,流失用户,2,118,0.2156
LCS00000746,U0000746,2026-08-28,流失用户,3,50,0.2759
LCS00000747,U0000747,2026-08-28,沉默用户,2,9,0.0646
LCS00000748,U0000748,2026-08-28,流失用户,5,102,0.3171
LCS00000749,U0000749,2026-08-28,活跃用户,11,0,0.4235
LCS00000750,U0000750,2026-08-28,沉默用户,9,26,0.385
LCS00000751,U0000751,2026-08-28,沉默用户,8,10,0.3192
LCS00000752,U0000752,2026-08-28,活跃用户,8,1,0.2683
LCS00000753,U0000753,2026-08-28,活跃用户,5,0,0.191
LCS00000754,U0000754,2026-08-28,流失用户,2,104,0.0666
LCS00000755,U0000755,2026-08-28,沉默用户,14,23,0.3315
LCS00000756,U0000756,2026-08-28,活跃用户,3,5,0.2205
LCS00000757,U0000757,2026-08-28,流失用户,5,90,0.4107
LCS00000758,U0000758,2026-08-28,流失用户,12,32,0.3953
LCS00000759,U0000759,2026-08-28,流失用户,7,33,0.4987
LCS00000760,U0000760,2026-08-28,流失用户,5,66,0.2202
LCS00000761,U0000761,2026-08-28,沉默用户,10,21,0.249
LCS00000762,U0000762,2026-08-28,流失用户,8,91,0.3807
LCS00000763,U0000763,2026-08-28,流失用户,1,100,0.1832
LCS00000764,U0000764,2026-08-28,活跃用户,6,1,0.2695
LCS00000765,U0000765,2026-08-28,活跃用户,4,1,0.3677
LCS00000766,U0000766,2026-08-28,沉默用户,6,8,0.05
LCS00000767,U0000767,2026-08-28,活跃用户,14,0,0.4027
LCS00000768,U0000768,2026-08-28,沉默用户,8,9,0.3525
LCS00000769,U0000769,2026-08-28,沉默用户,8,13,0.4257
LCS00000770,U0000770,2026-08-28,流失用户,6,39,0.05
LCS00000771,U0000771,2026-08-28,活跃用户,8,0,0.3586
LCS00000772,U0000772,2026-08-28,流失用户,2,37,0.2323
LCS00000773,U0000773,2026-08-28,活跃用户,12,5,0.3399
LCS00000774,U0000774,2026-08-28,活跃用户,11,5,0.1833
LCS00000775,U0000775,2026-08-28,流失用户,5,64,0.391
LCS00000776,U0000776,2026-08-28,流失用户,9,38,0.5869
LCS00000777,U0000777,2026-08-28,沉默用户,13,13,0.0566
LCS00000778,U0000778,2026-08-28,沉默用户,3,20,0.2454
LCS00000779,U0000779,2026-08-28,活跃用户,5,0,0.2768
LCS00000780,U0000780,2026-08-28,流失用户,2,68,0.4191
LCS00000781,U0000781,2026-08-28,流失用户,13,54,0.2657
LCS00000782,U0000782,2026-08-28,流失用户,4,70,0.2849
LCS00000783,U0000783,2026-08-28,活跃用户,6,5,0.2233
LCS00000784,U0000784,2026-08-28,沉默用户,4,8,0.1696
LCS00000785,U0000785,2026-08-28,沉默用户,8,22,0.4093
LCS00000786,U0000786,2026-08-28,活跃用户,6,7,0.05
LCS00000787,U0000787,2026-08-28,沉默用户,14,26,0.4212
LCS00000788,U0000788,2026-08-28,沉默用户,5,18,0.2112
LCS00000789,U0000789,2026-08-28,沉默用户,16,20,0.3273
LCS00000790,U0000790,2026-08-28,沉默用户,5,9,0.1599
LCS00000791,U0000791,2026-08-28,活跃用户,10,4,0.478
LCS00000792,U0000792,2026-08-28,活跃用户,12,6,0.2928
LCS00000793,U0000793,2026-08-28,新用户,1,1,0.1414
LCS00000794,U0000794,2026-08-28,活跃用户,6,4,0.2172
