content_tag_relation_id,content_id,content_tag_id,confidence_score,source
CTR000000560,V00000216,CTAG018,0.8667,model
CTR000000561,V00000217,CTAG009,0.8894,model
CTR000000562,V00000217,CTAG015,0.6175,model
CTR000000563,V00000217,CTAG006,0.6715,model
CTR000000564,V00000217,CTAG008,0.8785,model
CTR000000565,V00000218,CTAG001,0.9785,model
CTR000000566,V00000218,CTAG007,0.7523,model
CTR000000567,V00000218,CTAG006,0.9633,model
CTR000000568,V00000218,CTAG013,0.9734,model
CTR000000569,V00000219,CTAG015,0.7273,model
CTR000000570,V00000219,CTAG007,0.7321,model
CTR000000571,V00000219,CTAG011,0.7862,model
CTR000000572,V00000220,CTAG017,0.9823,model
CTR000000573,V00000221,CTAG005,0.8465,model
CTR000000574,V00000221,CTAG006,0.7435,model
CTR000000575,V00000222,CTAG005,0.8778,model
CTR000000576,V00000222,CTAG016,0.9674,model
CTR000000577,V00000222,CTAG001,0.9949,model
CTR000000578,V00000222,CTAG003,0.7582,model
CTR000000579,V00000223,CTAG016,0.7102,model
CTR000000580,V00000223,CTAG001,0.9021,model
CTR000000581,V00000223,CTAG017,0.6939,model
CTR000000582,V00000224,CTAG003,0.7341,model
CTR000000583,V00000225,CTAG007,0.7181,model
CTR000000584,V00000225,CTAG008,0.6647,model
CTR000000585,V00000225,CTAG018,0.6419,model
CTR000000586,V00000225,CTAG005,0.6715,model
CTR000000587,V00000226,CTAG017,0.9105,model
CTR000000588,V00000227,CTAG017,0.9266,model
CTR000000589,V00000227,CTAG005,0.7582,model
CTR000000590,V00000227,CTAG002,0.9587,model
CTR000000591,V00000228,CTAG017,0.8826,model
CTR000000592,V00000228,CTAG016,0.6862,model
CTR000000593,V00000228,CTAG011,0.6785,model
CTR000000594,V00000228,CTAG009,0.8902,model
CTR000000595,V00000229,CTAG011,0.823,model
CTR000000596,V00000229,CTAG008,0.9038,model
CTR000000597,V00000230,CTAG003,0.9566,model
CTR000000598,V00000230,CTAG017,0.8647,model
CTR000000599,V00000230,CTAG009,0.7227,model
CTR000000600,V00000231,CTAG007,0.964,model
CTR000000601,V00000231,CTAG006,0.8436,model
CTR000000602,V00000231,CTAG003,0.7286,model
CTR000000603,V00000231,CTAG015,0.8199,model
CTR000000604,V00000232,CTAG014,0.7001,model
CTR000000605,V00000233,CTAG009,0.7216,model
CTR000000606,V00000234,CTAG010,0.6495,model
CTR000000607,V00000235,CTAG008,0.7838,model
CTR000000608,V00000235,CTAG001,0.6054,model
CTR000000609,V00000236,CTAG006,0.6563,model
CTR000000610,V00000236,CTAG014,0.9069,model
CTR000000611,V00000236,CTAG003,0.8643,model
CTR000000612,V00000237,CTAG004,0.7753,model
CTR000000613,V00000237,CTAG018,0.7762,model
CTR000000614,V00000238,CTAG015,0.7947,model
CTR000000615,V00000238,CTAG010,0.6982,model
CTR000000616,V00000238,CTAG001,0.8888,model
CTR000000617,V00000238,CTAG002,0.9248,model
CTR000000618,V00000239,CTAG003,0.7872,model
CTR000000619,V00000239,CTAG008,0.813,model
CTR000000620,V00000239,CTAG004,0.77,model
CTR000000621,V00000239,CTAG012,0.6149,model
CTR000000622,V00000240,CTAG013,0.7919,model
CTR000000623,V00000240,CTAG014,0.6211,model
CTR000000624,V00000240,CTAG002,0.7936,model
CTR000000625,V00000240,CTAG017,0.727,model
CTR000000626,V00000241,CTAG010,0.9963,model
CTR000000627,V00000241,CTAG013,0.9577,model
CTR000000628,V00000241,CTAG001,0.7133,model
CTR000000629,V00000242,CTAG001,0.8892,model
CTR000000630,V00000242,CTAG004,0.9207,model
CTR000000631,V00000243,CTAG007,0.8162,model
CTR000000632,V00000243,CTAG015,0.9952,model
CTR000000633,V00000244,CTAG006,0.73,model
CTR000000634,V00000244,CTAG010,0.9961,model
CTR000000635,V00000244,CTAG005,0.9228,model
CTR000000636,V00000244,CTAG013,0.6675,model
CTR000000637,V00000245,CTAG004,0.9104,model
CTR000000638,V00000245,CTAG006,0.7248,model
CTR000000639,V00000245,CTAG009,0.7208,model
CTR000000640,V00000245,CTAG017,0.6315,model
CTR000000641,V00000246,CTAG009,0.6478,model
CTR000000642,V00000246,CTAG005,0.9354,model
CTR000000643,V00000247,CTAG012,0.9907,model
CTR000000644,V00000247,CTAG016,0.7806,model
CTR000000645,V00000247,CTAG015,0.8138,model
CTR000000646,V00000248,CTAG009,0.9248,model
CTR000000647,V00000248,CTAG010,0.8869,model
CTR000000648,V00000248,CTAG004,0.9145,model
CTR000000649,V00000249,CTAG002,0.8008,model
CTR000000650,V00000249,CTAG016,0.6136,model
CTR000000651,V00000249,CTAG007,0.8143,model
CTR000000652,V00000250,CTAG012,0.8778,model
CTR000000653,V00000251,CTAG015,0.6056,model
CTR000000654,V00000251,CTAG017,0.6501,model
CTR000000655,V00000252,CTAG001,0.681,model
CTR000000656,V00000252,CTAG003,0.9933,model
CTR000000657,V00000252,CTAG005,0.7416,model
CTR000000658,V00000252,CTAG014,0.7352,model
CTR000000659,V00000253,CTAG012,0.7676,model
CTR000000660,V00000254,CTAG016,0.7391,model
CTR000000661,V00000254,CTAG006,0.9949,model
CTR000000662,V00000254,CTAG009,0.7883,model
CTR000000663,V00000255,CTAG007,0.8905,model
CTR000000664,V00000255,CTAG001,0.8983,model
CTR000000665,V00000256,CTAG003,0.8061,model
CTR000000666,V00000256,CTAG016,0.6061,model
CTR000000667,V00000256,CTAG001,0.826,model
CTR000000668,V00000257,CTAG015,0.9329,model
CTR000000669,V00000257,CTAG013,0.9894,model
CTR000000670,V00000257,CTAG008,0.9363,model
CTR000000671,V00000258,CTAG017,0.8311,model
CTR000000672,V00000258,CTAG005,0.9204,model
CTR000000673,V00000258,CTAG004,0.717,model
CTR000000674,V00000259,CTAG011,0.8312,model
CTR000000675,V00000259,CTAG018,0.7087,model
CTR000000676,V00000260,CTAG005,0.6263,model
CTR000000677,V00000260,CTAG011,0.9179,model
CTR000000678,V00000261,CTAG011,0.8206,model
CTR000000679,V00000261,CTAG016,0.7336,model
CTR000000680,V00000262,CTAG003,0.9553,model
CTR000000681,V00000262,CTAG002,0.947,model
CTR000000682,V00000262,CTAG006,0.9383,model
CTR000000683,V00000262,CTAG018,0.7764,model
CTR000000684,V00000263,CTAG017,0.6938,model
CTR000000685,V00000263,CTAG008,0.9938,model
CTR000000686,V00000263,CTAG004,0.6167,model
CTR000000687,V00000264,CTAG015,0.7036,model
CTR000000688,V00000265,CTAG003,0.7041,model
CTR000000689,V00000265,CTAG007,0.8283,model
CTR000000690,V00000265,CTAG001,0.6069,model
CTR000000691,V00000265,CTAG009,0.9023,model
CTR000000692,V00000266,CTAG013,0.6534,model
CTR000000693,V00000266,CTAG014,0.9007,model
CTR000000694,V00000266,CTAG005,0.9719,model
CTR000000695,V00000266,CTAG015,0.8649,model
CTR000000696,V00000267,CTAG016,0.6346,model
CTR000000697,V00000267,CTAG014,0.6305,model
CTR000000698,V00000267,CTAG008,0.631,model
CTR000000699,V00000267,CTAG007,0.7458,model
CTR000000700,V00000268,CTAG008,0.8514,model
CTR000000701,V00000268,CTAG018,0.6746,model
CTR000000702,V00000268,CTAG016,0.607,model
CTR000000703,V00000268,CTAG010,0.6907,model
CTR000000704,V00000269,CTAG010,0.9177,model
CTR000000705,V00000269,CTAG015,0.7317,model
CTR000000706,V00000270,CTAG001,0.834,model
CTR000000707,V00000270,CTAG014,0.6564,model
CTR000000708,V00000270,CTAG007,0.8252,model
CTR000000709,V00000271,CTAG017,0.6922,model
CTR000000710,V00000271,CTAG007,0.8547,model
CTR000000711,V00000271,CTAG013,0.7608,model
CTR000000712,V00000272,CTAG013,0.7336,model
CTR000000713,V00000272,CTAG004,0.6543,model
CTR000000714,V00000273,CTAG007,0.9488,model
CTR000000715,V00000273,CTAG012,0.7113,model
CTR000000716,V00000273,CTAG005,0.8938,model
CTR000000717,V00000273,CTAG010,0.7091,model
CTR000000718,V00000274,CTAG002,0.9171,model
CTR000000719,V00000275,CTAG013,0.769,model
CTR000000720,V00000275,CTAG006,0.7483,model
CTR000000721,V00000276,CTAG014,0.697,model
CTR000000722,V00000276,CTAG008,0.8111,model
CTR000000723,V00000276,CTAG003,0.62,model
CTR000000724,V00000277,CTAG006,0.8824,model
CTR000000725,V00000277,CTAG015,0.8196,model
CTR000000726,V00000277,CTAG007,0.705,model
CTR000000727,V00000278,CTAG014,0.9376,model
CTR000000728,V00000278,CTAG008,0.8257,model
CTR000000729,V00000279,CTAG004,0.6657,model
CTR000000730,V00000279,CTAG016,0.7715,model
CTR000000731,V00000280,CTAG010,0.6189,model
CTR000000732,V00000280,CTAG007,0.7753,model
CTR000000733,V00000281,CTAG011,0.6401,model
CTR000000734,V00000282,CTAG010,0.7268,model
CTR000000735,V00000283,CTAG011,0.6456,model
CTR000000736,V00000283,CTAG004,0.874,model
CTR000000737,V00000283,CTAG013,0.826,model
CTR000000738,V00000283,CTAG005,0.8603,model
CTR000000739,V00000284,CTAG014,0.6765,model
CTR000000740,V00000284,CTAG007,0.7142,model
CTR000000741,V00000284,CTAG005,0.6461,model
CTR000000742,V00000284,CTAG010,0.623,model
CTR000000743,V00000285,CTAG018,0.9171,model
CTR000000744,V00000285,CTAG011,0.8937,model
CTR000000745,V00000285,CTAG006,0.9251,model
CTR000000746,V00000285,CTAG014,0.7672,model
CTR000000747,V00000286,CTAG009,0.6537,model
CTR000000748,V00000286,CTAG015,0.9449,model
CTR000000749,V00000286,CTAG011,0.8545,model
CTR000000750,V00000287,CTAG016,0.8138,model
CTR000000751,V00000287,CTAG004,0.8338,model
CTR000000752,V00000288,CTAG011,0.9069,model
CTR000000753,V00000288,CTAG004,0.945,model
CTR000000754,V00000289,CTAG017,0.7406,model
CTR000000755,V00000289,CTAG016,0.7104,model
CTR000000756,V00000290,CTAG005,0.9365,model
CTR000000757,V00000291,CTAG002,0.6593,model
CTR000000758,V00000291,CTAG016,0.6979,model
CTR000000759,V00000292,CTAG011,0.7917,model
CTR000000760,V00000293,CTAG011,0.7435,model
CTR000000761,V00000293,CTAG009,0.7923,model
CTR000000762,V00000293,CTAG002,0.6425,model
CTR000000763,V00000294,CTAG017,0.9205,model
CTR000000764,V00000295,CTAG018,0.6616,model
CTR000000765,V00000295,CTAG009,0.8217,model
CTR000000766,V00000295,CTAG013,0.8315,model
CTR000000767,V00000295,CTAG017,0.7792,model
CTR000000768,V00000296,CTAG006,0.6801,model
CTR000000769,V00000296,CTAG005,0.8559,model
CTR000000770,V00000297,CTAG017,0.7317,model
CTR000000771,V00000297,CTAG003,0.7441,model
CTR000000772,V00000297,CTAG009,0.8175,model
CTR000000773,V00000298,CTAG005,0.6078,model
CTR000000774,V00000299,CTAG010,0.8829,model
CTR000000775,V00000299,CTAG003,0.7318,model
CTR000000776,V00000299,CTAG001,0.9844,model
CTR000000777,V00000300,CTAG009,0.8486,model
CTR000000778,V00000300,CTAG010,0.9477,model
CTR000000779,V00000301,CTAG008,0.9793,model
CTR000000780,V00000301,CTAG018,0.8285,model
CTR000000781,V00000302,CTAG001,0.8177,model
CTR000000782,V00000302,CTAG011,0.8668,model
CTR000000783,V00000302,CTAG016,0.6225,model
CTR000000784,V00000302,CTAG006,0.8303,model
CTR000000785,V00000303,CTAG002,0.994,model
CTR000000786,V00000303,CTAG004,0.7287,model
CTR000000787,V00000303,CTAG010,0.6983,model
CTR000000788,V00000303,CTAG003,0.9116,model
CTR000000789,V00000304,CTAG016,0.93,model
CTR000000790,V00000304,CTAG014,0.841,model
CTR000000791,V00000305,CTAG007,0.8552,model
CTR000000792,V00000305,CTAG013,0.9173,model
CTR000000793,V00000306,CTAG001,0.8748,model
CTR000000794,V00000307,CTAG002,0.666,model
CTR000000795,V00000307,CTAG001,0.9605,model
CTR000000796,V00000307,CTAG009,0.7819,model
CTR000000797,V00000307,CTAG007,0.6753,model
CTR000000798,V00000308,CTAG011,0.8319,model
CTR000000799,V00000308,CTAG013,0.8416,model
CTR000000800,V00000308,CTAG010,0.8998,model
CTR000000801,V00000309,CTAG014,0.9107,model
CTR000000802,V00000309,CTAG002,0.6407,model
CTR000000803,V00000310,CTAG016,0.9874,model
CTR000000804,V00000310,CTAG010,0.6738,model
CTR000000805,V00000311,CTAG002,0.8107,model
CTR000000806,V00000311,CTAG012,0.9543,model
CTR000000807,V00000312,CTAG013,0.8262,model
CTR000000808,V00000313,CTAG004,0.8447,model
CTR000000809,V00000313,CTAG013,0.8064,model
CTR000000810,V00000314,CTAG011,0.7461,model
CTR000000811,V00000314,CTAG014,0.6488,model
CTR000000812,V00000314,CTAG003,0.653,model
CTR000000813,V00000314,CTAG007,0.788,model
CTR000000814,V00000315,CTAG003,0.8323,model
CTR000000815,V00000315,CTAG006,0.8772,model
CTR000000816,V00000315,CTAG005,0.6147,model
CTR000000817,V00000316,CTAG012,0.6957,model
CTR000000818,V00000316,CTAG001,0.8031,model
CTR000000819,V00000317,CTAG007,0.8286,model
CTR000000820,V00000317,CTAG004,0.7813,model
CTR000000821,V00000317,CTAG001,0.6363,model
CTR000000822,V00000317,CTAG016,0.9724,model
CTR000000823,V00000318,CTAG005,0.8071,model
CTR000000824,V00000318,CTAG013,0.7857,model
CTR000000825,V00000318,CTAG006,0.7177,model
CTR000000826,V00000319,CTAG015,0.9332,model
CTR000000827,V00000320,CTAG017,0.7922,model
CTR000000828,V00000320,CTAG008,0.7317,model
CTR000000829,V00000320,CTAG010,0.9024,model
CTR000000830,V00000321,CTAG016,0.9347,model
CTR000000831,V00000321,CTAG003,0.9635,model
CTR000000832,V00000321,CTAG009,0.7081,model
CTR000000833,V00000322,CTAG011,0.7617,model
CTR000000834,V00000323,CTAG005,0.9995,model
CTR000000835,V00000323,CTAG002,0.8648,model
CTR000000836,V00000323,CTAG014,0.991,model
CTR000000837,V00000324,CTAG002,0.6675,model
CTR000000838,V00000324,CTAG014,0.9029,model
CTR000000839,V00000324,CTAG009,0.7615,model
CTR000000840,V00000324,CTAG011,0.6899,model
CTR000000841,V00000325,CTAG012,0.9126,model
CTR000000842,V00000326,CTAG017,0.9687,model
CTR000000843,V00000326,CTAG003,0.8183,model
CTR000000844,V00000326,CTAG018,0.7953,model
CTR000000845,V00000327,CTAG002,0.9931,model
CTR000000846,V00000327,CTAG010,0.8733,model
CTR000000847,V00000327,CTAG006,0.6453,model
CTR000000848,V00000327,CTAG009,0.7127,model
CTR000000849,V00000328,CTAG012,0.6692,model
CTR000000850,V00000329,CTAG010,0.8375,model
CTR000000851,V00000330,CTAG017,0.9173,model
CTR000000852,V00000330,CTAG016,0.7669,model
CTR000000853,V00000330,CTAG005,0.9496,model
CTR000000854,V00000330,CTAG010,0.6432,model
CTR000000855,V00000331,CTAG005,0.8767,model
CTR000000856,V00000332,CTAG013,0.9962,model
CTR000000857,V00000332,CTAG008,0.678,model
CTR000000858,V00000333,CTAG006,0.6057,model
CTR000000859,V00000334,CTAG003,0.6007,model
CTR000000860,V00000335,CTAG017,0.6704,model
CTR000000861,V00000335,CTAG013,0.6357,model
CTR000000862,V00000335,CTAG011,0.8432,model
CTR000000863,V00000336,CTAG015,0.9192,model
CTR000000864,V00000336,CTAG014,0.9837,model
CTR000000865,V00000337,CTAG015,0.6085,model
CTR000000866,V00000337,CTAG018,0.8174,model
CTR000000867,V00000337,CTAG007,0.804,model
CTR000000868,V00000338,CTAG005,0.8546,model
CTR000000869,V00000338,CTAG006,0.7259,model
CTR000000870,V00000338,CTAG015,0.9602,model
CTR000000871,V00000338,CTAG017,0.9086,model
CTR000000872,V00000339,CTAG009,0.963,model
CTR000000873,V00000340,CTAG015,0.7129,model
CTR000000874,V00000340,CTAG016,0.6014,model
CTR000000875,V00000340,CTAG010,0.9325,model
CTR000000876,V00000340,CTAG008,0.6141,model
CTR000000877,V00000341,CTAG005,0.9703,model
CTR000000878,V00000342,CTAG005,0.8857,model
CTR000000879,V00000342,CTAG006,0.7688,model
CTR000000880,V00000343,CTAG005,0.7458,model
CTR000000881,V00000344,CTAG008,0.8716,model
CTR000000882,V00000344,CTAG004,0.9116,model
CTR000000883,V00000344,CTAG006,0.9919,model
CTR000000884,V00000344,CTAG018,0.8511,model
CTR000000885,V00000345,CTAG011,0.9476,model
CTR000000886,V00000345,CTAG009,0.6618,model
CTR000000887,V00000345,CTAG001,0.6656,model
CTR000000888,V00000345,CTAG007,0.9729,model
CTR000000889,V00000346,CTAG018,0.6732,model
CTR000000890,V00000346,CTAG006,0.8761,model
CTR000000891,V00000347,CTAG009,0.6482,model
CTR000000892,V00000348,CTAG006,0.8916,model
CTR000000893,V00000349,CTAG001,0.7291,model
CTR000000894,V00000349,CTAG012,0.7328,model
CTR000000895,V00000349,CTAG002,0.8655,model
CTR000000896,V00000350,CTAG008,0.6699,model
CTR000000897,V00000350,CTAG013,0.6815,model
CTR000000898,V00000350,CTAG016,0.8343,model
CTR000000899,V00000350,CTAG009,0.7662,model
CTR000000900,V00000351,CTAG016,0.7358,model
CTR000000901,V00000351,CTAG008,0.9596,model
CTR000000902,V00000352,CTAG012,0.6629,model
CTR000000903,V00000352,CTAG002,0.6345,model
CTR000000904,V00000353,CTAG004,0.9391,model
CTR000000905,V00000353,CTAG016,0.6417,model
CTR000000906,V00000353,CTAG015,0.7661,model
CTR000000907,V00000354,CTAG003,0.99,model
CTR000000908,V00000354,CTAG018,0.9442,model
CTR000000909,V00000355,CTAG010,0.9991,model
CTR000000910,V00000355,CTAG012,0.8948,model
CTR000000911,V00000355,CTAG007,0.7535,model
CTR000000912,V00000356,CTAG013,0.7323,model
CTR000000913,V00000356,CTAG008,0.8447,model
CTR000000914,V00000356,CTAG007,0.8127,model
CTR000000915,V00000356,CTAG018,0.7456,model
CTR000000916,V00000357,CTAG006,0.8064,model
CTR000000917,V00000357,CTAG002,0.7922,model
CTR000000918,V00000357,CTAG011,0.859,model
CTR000000919,V00000358,CTAG007,0.909,model
CTR000000920,V00000358,CTAG004,0.8094,model
CTR000000921,V00000358,CTAG012,0.9272,model
CTR000000922,V00000358,CTAG016,0.7265,model
CTR000000923,V00000359,CTAG001,0.8926,model
CTR000000924,V00000359,CTAG009,0.8295,model
CTR000000925,V00000359,CTAG012,0.8329,model
CTR000000926,V00000359,CTAG011,0.6202,model
CTR000000927,V00000360,CTAG008,0.9011,model
CTR000000928,V00000360,CTAG004,0.6742,model
CTR000000929,V00000360,CTAG001,0.6739,model
CTR000000930,V00000361,CTAG008,0.6584,model
CTR000000931,V00000361,CTAG001,0.9908,model
CTR000000932,V00000361,CTAG009,0.865,model
CTR000000933,V00000362,CTAG001,0.697,model
CTR000000934,V00000362,CTAG010,0.774,model
CTR000000935,V00000363,CTAG012,0.9783,model
CTR000000936,V00000363,CTAG014,0.8938,model
CTR000000937,V00000364,CTAG012,0.7512,model
CTR000000938,V00000364,CTAG007,0.8111,model
CTR000000939,V00000364,CTAG009,0.8309,model
CTR000000940,V00000365,CTAG006,0.7466,model
CTR000000941,V00000365,CTAG016,0.7026,model
CTR000000942,V00000366,CTAG001,0.6251,model
CTR000000943,V00000366,CTAG010,0.6832,model
CTR000000944,V00000366,CTAG004,0.8996,model
CTR000000945,V00000366,CTAG014,0.9224,model
CTR000000946,V00000367,CTAG007,0.9057,model
CTR000000947,V00000367,CTAG015,0.8459,model
CTR000000948,V00000367,CTAG002,0.6014,model
CTR000000949,V00000368,CTAG007,0.6648,model
CTR000000950,V00000368,CTAG012,0.7061,model
CTR000000951,V00000368,CTAG010,0.7754,model
CTR000000952,V00000368,CTAG013,0.9648,model
CTR000000953,V00000369,CTAG011,0.8159,model
CTR000000954,V00000369,CTAG012,0.946,model
CTR000000955,V00000369,CTAG005,0.8778,model
CTR000000956,V00000370,CTAG003,0.7045,model
CTR000000957,V00000370,CTAG006,0.9668,model
CTR000000958,V00000371,CTAG007,0.9873,model
CTR000000959,V00000371,CTAG006,0.8752,model
CTR000000960,V00000371,CTAG002,0.817,model
CTR000000961,V00000372,CTAG009,0.8938,model
CTR000000962,V00000372,CTAG017,0.6272,model
CTR000000963,V00000373,CTAG014,0.9652,model
CTR000000964,V00000373,CTAG018,0.762,model
CTR000000965,V00000374,CTAG006,0.771,model
CTR000000966,V00000374,CTAG013,0.6611,model
CTR000000967,V00000375,CTAG010,0.7931,model
CTR000000968,V00000375,CTAG002,0.6795,model
CTR000000969,V00000375,CTAG009,0.6404,model
CTR000000970,V00000375,CTAG013,0.6238,model
CTR000000971,V00000376,CTAG003,0.9004,model
CTR000000972,V00000376,CTAG006,0.7199,model
CTR000000973,V00000376,CTAG018,0.6118,model
CTR000000974,V00000377,CTAG015,0.9418,model
CTR000000975,V00000377,CTAG016,0.7735,model
CTR000000976,V00000378,CTAG003,0.7593,model
CTR000000977,V00000378,CTAG017,0.6261,model
CTR000000978,V00000378,CTAG006,0.7219,model
CTR000000979,V00000378,CTAG004,0.6982,model
CTR000000980,V00000379,CTAG006,0.9045,model
CTR000000981,V00000380,CTAG005,0.6944,model
CTR000000982,V00000380,CTAG002,0.9821,model
CTR000000983,V00000380,CTAG010,0.7335,model
CTR000000984,V00000380,CTAG009,0.6573,model
CTR000000985,V00000381,CTAG017,0.6136,model
CTR000000986,V00000382,CTAG012,0.7781,model
CTR000000987,V00000383,CTAG002,0.8293,model
CTR000000988,V00000383,CTAG004,0.6385,model
CTR000000989,V00000383,CTAG010,0.7822,model
CTR000000990,V00000383,CTAG008,0.6624,model
CTR000000991,V00000384,CTAG004,0.9403,model
CTR000000992,V00000384,CTAG011,0.9555,model
CTR000000993,V00000385,CTAG005,0.8479,model
CTR000000994,V00000385,CTAG015,0.8229,model
CTR000000995,V00000386,CTAG009,0.9142,model
CTR000000996,V00000387,CTAG002,0.7648,model
CTR000000997,V00000387,CTAG015,0.6387,model
CTR000000998,V00000387,CTAG016,0.7442,model
CTR000000999,V00000387,CTAG006,0.931,model
CTR000001000,V00000388,CTAG012,0.9384,model
CTR000001001,V00000388,CTAG018,0.6672,model
CTR000001002,V00000389,CTAG011,0.7144,model
CTR000001003,V00000389,CTAG006,0.6624,model
CTR000001004,V00000390,CTAG014,0.6264,model
CTR000001005,V00000391,CTAG013,0.9992,model
CTR000001006,V00000392,CTAG015,0.9788,model
CTR000001007,V00000393,CTAG011,0.864,model
CTR000001008,V00000393,CTAG004,0.8949,model
CTR000001009,V00000393,CTAG009,0.6262,model
CTR000001010,V00000394,CTAG012,0.6865,model
CTR000001011,V00000394,CTAG009,0.9072,model
CTR000001012,V00000394,CTAG006,0.6148,model
CTR000001013,V00000395,CTAG006,0.6581,model
CTR000001014,V00000395,CTAG012,0.7413,model
CTR000001015,V00000395,CTAG009,0.7985,model
CTR000001016,V00000395,CTAG017,0.9999,model
CTR000001017,V00000396,CTAG009,0.8807,model
CTR000001018,V00000397,CTAG004,0.8317,model
CTR000001019,V00000397,CTAG003,0.7276,model
CTR000001020,V00000397,CTAG017,0.8745,model
CTR000001021,V00000398,CTAG002,0.6744,model
CTR000001022,V00000399,CTAG002,0.9844,model
CTR000001023,V00000400,CTAG018,0.7938,model
CTR000001024,V00000400,CTAG012,0.8659,model
