churn_event_id,user_id,identified_date,churn_level,inactive_days,churn_reason
CHURN00000444,U0000777,2026-08-28,medium,13,连续未登录
CHURN00000445,U0000778,2026-08-28,medium,20,活跃频次下降
CHURN00000446,U0000780,2026-08-28,high,68,连续未登录
CHURN00000447,U0000781,2026-08-28,high,54,连续未登录
CHURN00000448,U0000782,2026-08-28,high,70,观看时长下降
CHURN00000449,U0000784,2026-08-28,medium,8,活跃频次下降
CHURN00000450,U0000785,2026-08-28,medium,22,连续未登录
CHURN00000451,U0000787,2026-08-28,medium,26,活跃频次下降
CHURN00000452,U0000788,2026-08-28,medium,18,连续未登录
CHURN00000453,U0000789,2026-08-28,medium,20,观看时长下降
CHURN00000454,U0000790,2026-08-28,medium,9,连续未登录
CHURN00000455,U0000795,2026-08-28,high,98,活跃频次下降
CHURN00000456,U0000797,2026-08-28,high,39,连续未登录
CHURN00000457,U0000798,2026-08-28,medium,18,活跃频次下降
CHURN00000458,U0000799,2026-08-28,medium,21,连续未登录
CHURN00000459,U0000800,2026-08-28,medium,12,连续未登录
CHURN00000460,U0000802,2026-08-28,medium,26,活跃频次下降
CHURN00000461,U0000804,2026-08-28,medium,28,观看时长下降
CHURN00000462,U0000806,2026-08-28,medium,12,活跃频次下降
CHURN00000463,U0000807,2026-08-28,medium,30,连续未登录
CHURN00000464,U0000811,2026-08-28,medium,13,观看时长下降
CHURN00000465,U0000812,2026-08-28,high,35,连续未登录
CHURN00000466,U0000813,2026-08-28,medium,10,连续未登录
CHURN00000467,U0000816,2026-08-28,medium,29,活跃频次下降
CHURN00000468,U0000817,2026-08-28,high,43,连续未登录
CHURN00000469,U0000818,2026-08-28,high,133,连续未登录
CHURN00000470,U0000820,2026-08-28,medium,15,连续未登录
CHURN00000471,U0000821,2026-08-28,high,101,连续未登录
CHURN00000472,U0000822,2026-08-28,high,45,观看时长下降
CHURN00000473,U0000824,2026-08-28,medium,22,连续未登录
CHURN00000474,U0000826,2026-08-28,medium,19,连续未登录
CHURN00000475,U0000827,2026-08-28,medium,22,活跃频次下降
CHURN00000476,U0000828,2026-08-28,high,46,连续未登录
CHURN00000477,U0000829,2026-08-28,high,46,连续未登录
CHURN00000478,U0000832,2026-08-28,medium,29,连续未登录
CHURN00000479,U0000833,2026-08-28,medium,8,活跃频次下降
CHURN00000480,U0000835,2026-08-28,medium,27,观看时长下降
CHURN00000481,U0000836,2026-08-28,medium,9,连续未登录
CHURN00000482,U0000838,2026-08-28,high,155,连续未登录
CHURN00000483,U0000840,2026-08-28,medium,10,活跃频次下降
CHURN00000484,U0000842,2026-08-28,high,116,活跃频次下降
CHURN00000485,U0000843,2026-08-28,high,35,连续未登录
CHURN00000486,U0000844,2026-08-28,high,88,连续未登录
CHURN00000487,U0000845,2026-08-28,medium,19,活跃频次下降
CHURN00000488,U0000846,2026-08-28,medium,19,活跃频次下降
CHURN00000489,U0000847,2026-08-28,medium,15,连续未登录
CHURN00000490,U0000849,2026-08-28,high,51,连续未登录
CHURN00000491,U0000850,2026-08-28,high,64,连续未登录
CHURN00000492,U0000851,2026-08-28,high,195,连续未登录
CHURN00000493,U0000855,2026-08-28,high,143,活跃频次下降
CHURN00000494,U0000856,2026-08-28,high,139,连续未登录
CHURN00000495,U0000857,2026-08-28,medium,16,连续未登录
CHURN00000496,U0000859,2026-08-28,medium,11,连续未登录
CHURN00000497,U0000862,2026-08-28,high,172,观看时长下降
CHURN00000498,U0000864,2026-08-28,medium,27,观看时长下降
CHURN00000499,U0000867,2026-08-28,high,78,活跃频次下降
CHURN00000500,U0000868,2026-08-28,medium,26,连续未登录
CHURN00000501,U0000869,2026-08-28,high,49,活跃频次下降
CHURN00000502,U0000870,2026-08-28,high,31,活跃频次下降
CHURN00000503,U0000871,2026-08-28,medium,16,活跃频次下降
CHURN00000504,U0000872,2026-08-28,high,31,观看时长下降
CHURN00000505,U0000873,2026-08-28,medium,26,连续未登录
CHURN00000506,U0000875,2026-08-28,medium,8,观看时长下降
CHURN00000507,U0000878,2026-08-28,high,180,活跃频次下降
CHURN00000508,U0000881,2026-08-28,medium,24,连续未登录
CHURN00000509,U0000887,2026-08-28,high,48,连续未登录
CHURN00000510,U0000888,2026-08-28,medium,24,连续未登录
CHURN00000511,U0000889,2026-08-28,high,52,连续未登录
CHURN00000512,U0000891,2026-08-28,medium,13,活跃频次下降
CHURN00000513,U0000892,2026-08-28,high,47,连续未登录
CHURN00000514,U0000893,2026-08-28,medium,16,观看时长下降
CHURN00000515,U0000895,2026-08-28,medium,24,连续未登录
CHURN00000516,U0000896,2026-08-28,medium,11,活跃频次下降
CHURN00000517,U0000897,2026-08-28,high,75,连续未登录
CHURN00000518,U0000899,2026-08-28,high,31,活跃频次下降
CHURN00000519,U0000902,2026-08-28,high,44,连续未登录
CHURN00000520,U0000904,2026-08-28,medium,21,观看时长下降
CHURN00000521,U0000907,2026-08-28,medium,16,活跃频次下降
CHURN00000522,U0000908,2026-08-28,high,33,连续未登录
CHURN00000523,U0000910,2026-08-28,high,86,观看时长下降
CHURN00000524,U0000913,2026-08-28,medium,27,连续未登录
CHURN00000525,U0000914,2026-08-28,medium,12,活跃频次下降
CHURN00000526,U0000915,2026-08-28,medium,11,观看时长下降
CHURN00000527,U0000916,2026-08-28,medium,28,活跃频次下降
CHURN00000528,U0000917,2026-08-28,high,44,活跃频次下降
CHURN00000529,U0000918,2026-08-28,high,198,活跃频次下降
CHURN00000530,U0000920,2026-08-28,medium,17,观看时长下降
CHURN00000531,U0000921,2026-08-28,high,78,连续未登录
CHURN00000532,U0000923,2026-08-28,medium,8,连续未登录
CHURN00000533,U0000924,2026-08-28,medium,11,观看时长下降
CHURN00000534,U0000925,2026-08-28,high,173,活跃频次下降
CHURN00000535,U0000926,2026-08-28,medium,11,连续未登录
CHURN00000536,U0000927,2026-08-28,medium,18,观看时长下降
CHURN00000537,U0000928,2026-08-28,medium,14,连续未登录
CHURN00000538,U0000929,2026-08-28,medium,29,观看时长下降
CHURN00000539,U0000932,2026-08-28,high,129,观看时长下降
CHURN00000540,U0000933,2026-08-28,medium,16,连续未登录
CHURN00000541,U0000935,2026-08-28,medium,13,连续未登录
CHURN00000542,U0000936,2026-08-28,high,202,观看时长下降
CHURN00000543,U0000939,2026-08-28,high,80,连续未登录
CHURN00000544,U0000941,2026-08-28,high,44,活跃频次下降
CHURN00000545,U0000942,2026-08-28,high,89,活跃频次下降
CHURN00000546,U0000943,2026-08-28,high,199,活跃频次下降
CHURN00000547,U0000946,2026-08-28,medium,19,连续未登录
CHURN00000548,U0000947,2026-08-28,medium,24,连续未登录
CHURN00000549,U0000948,2026-08-28,medium,10,连续未登录
CHURN00000550,U0000949,2026-08-28,medium,24,观看时长下降
CHURN00000551,U0000950,2026-08-28,medium,11,活跃频次下降
CHURN00000552,U0000951,2026-08-28,high,47,连续未登录
CHURN00000553,U0000954,2026-08-28,medium,16,观看时长下降
CHURN00000554,U0000956,2026-08-28,high,32,活跃频次下降
CHURN00000555,U0000957,2026-08-28,medium,8,活跃频次下降
CHURN00000556,U0000958,2026-08-28,high,103,观看时长下降
CHURN00000557,U0000960,2026-08-28,medium,9,观看时长下降
CHURN00000558,U0000962,2026-08-28,medium,8,观看时长下降
CHURN00000559,U0000963,2026-08-28,high,103,连续未登录
CHURN00000560,U0000965,2026-08-28,medium,12,连续未登录
CHURN00000561,U0000966,2026-08-28,high,187,连续未登录
CHURN00000562,U0000967,2026-08-28,medium,20,连续未登录
CHURN00000563,U0000969,2026-08-28,medium,11,活跃频次下降
CHURN00000564,U0000971,2026-08-28,medium,12,观看时长下降
CHURN00000565,U0000972,2026-08-28,medium,8,连续未登录
CHURN00000566,U0000973,2026-08-28,high,74,连续未登录
CHURN00000567,U0000974,2026-08-28,medium,24,连续未登录
CHURN00000568,U0000976,2026-08-28,medium,12,活跃频次下降
CHURN00000569,U0000977,2026-08-28,medium,18,活跃频次下降
CHURN00000570,U0000980,2026-08-28,medium,8,连续未登录
CHURN00000571,U0000981,2026-08-28,medium,22,观看时长下降
CHURN00000572,U0000987,2026-08-28,medium,28,活跃频次下降
CHURN00000573,U0000988,2026-08-28,high,96,观看时长下降
CHURN00000574,U0000991,2026-08-28,medium,12,连续未登录
CHURN00000575,U0000993,2026-08-28,medium,17,观看时长下降
CHURN00000576,U0000994,2026-08-28,medium,13,连续未登录
CHURN00000577,U0000995,2026-08-28,medium,10,活跃频次下降
CHURN00000578,U0000996,2026-08-28,medium,11,观看时长下降
CHURN00000579,U0000997,2026-08-28,high,36,活跃频次下降
CHURN00000580,U0000998,2026-08-28,high,37,连续未登录
CHURN00000581,U0001000,2026-08-28,medium,13,连续未登录
CHURN00000582,U0001001,2026-08-28,high,143,活跃频次下降
CHURN00000583,U0001004,2026-08-28,medium,11,观看时长下降
CHURN00000584,U0001005,2026-08-28,high,32,活跃频次下降
CHURN00000585,U0001006,2026-08-28,high,141,观看时长下降
CHURN00000586,U0001007,2026-08-28,high,38,连续未登录
CHURN00000587,U0001009,2026-08-28,high,123,连续未登录
CHURN00000588,U0001010,2026-08-28,medium,16,连续未登录
CHURN00000589,U0001012,2026-08-28,high,62,连续未登录
CHURN00000590,U0001015,2026-08-28,high,56,连续未登录
CHURN00000591,U0001016,2026-08-28,medium,8,观看时长下降
CHURN00000592,U0001020,2026-08-28,medium,11,连续未登录
CHURN00000593,U0001023,2026-08-28,high,114,连续未登录
CHURN00000594,U0001025,2026-08-28,high,35,活跃频次下降
CHURN00000595,U0001027,2026-08-28,high,84,连续未登录
CHURN00000596,U0001028,2026-08-28,medium,18,活跃频次下降
CHURN00000597,U0001029,2026-08-28,high,110,活跃频次下降
CHURN00000598,U0001031,2026-08-28,medium,9,活跃频次下降
CHURN00000599,U0001035,2026-08-28,medium,23,连续未登录
CHURN00000600,U0001038,2026-08-28,medium,26,连续未登录
CHURN00000601,U0001039,2026-08-28,medium,23,观看时长下降
CHURN00000602,U0001043,2026-08-28,high,71,活跃频次下降
CHURN00000603,U0001044,2026-08-28,medium,19,观看时长下降
CHURN00000604,U0001045,2026-08-28,high,107,连续未登录
CHURN00000605,U0001047,2026-08-28,medium,8,连续未登录
CHURN00000606,U0001048,2026-08-28,high,44,连续未登录
CHURN00000607,U0001050,2026-08-28,medium,12,活跃频次下降
CHURN00000608,U0001052,2026-08-28,high,37,连续未登录
CHURN00000609,U0001054,2026-08-28,high,180,连续未登录
CHURN00000610,U0001055,2026-08-28,medium,9,连续未登录
CHURN00000611,U0001056,2026-08-28,medium,13,观看时长下降
CHURN00000612,U0001057,2026-08-28,medium,19,观看时长下降
CHURN00000613,U0001060,2026-08-28,high,48,观看时长下降
CHURN00000614,U0001061,2026-08-28,medium,22,活跃频次下降
CHURN00000615,U0001063,2026-08-28,high,81,观看时长下降
CHURN00000616,U0001064,2026-08-28,medium,9,连续未登录
CHURN00000617,U0001066,2026-08-28,high,217,连续未登录
CHURN00000618,U0001068,2026-08-28,medium,8,活跃频次下降
CHURN00000619,U0001069,2026-08-28,medium,28,连续未登录
CHURN00000620,U0001070,2026-08-28,medium,21,连续未登录
CHURN00000621,U0001071,2026-08-28,high,32,活跃频次下降
CHURN00000622,U0001074,2026-08-28,medium,14,连续未登录
CHURN00000623,U0001075,2026-08-28,high,201,观看时长下降
CHURN00000624,U0001076,2026-08-28,high,88,观看时长下降
CHURN00000625,U0001078,2026-08-28,high,93,连续未登录
CHURN00000626,U0001079,2026-08-28,medium,8,观看时长下降
CHURN00000627,U0001081,2026-08-28,high,61,连续未登录
CHURN00000628,U0001083,2026-08-28,medium,11,活跃频次下降
CHURN00000629,U0001084,2026-08-28,high,116,观看时长下降
CHURN00000630,U0001085,2026-08-28,high,63,连续未登录
CHURN00000631,U0001086,2026-08-28,medium,9,观看时长下降
CHURN00000632,U0001088,2026-08-28,high,48,连续未登录
CHURN00000633,U0001089,2026-08-28,high,127,连续未登录
CHURN00000634,U0001091,2026-08-28,high,60,连续未登录
CHURN00000635,U0001096,2026-08-28,high,41,连续未登录
CHURN00000636,U0001097,2026-08-28,medium,11,连续未登录
CHURN00000637,U0001098,2026-08-28,high,78,连续未登录
CHURN00000638,U0001099,2026-08-28,high,73,活跃频次下降
CHURN00000639,U0001100,2026-08-28,medium,11,观看时长下降
CHURN00000640,U0001101,2026-08-28,high,68,观看时长下降
CHURN00000641,U0001102,2026-08-28,high,52,连续未登录
CHURN00000642,U0001104,2026-08-28,high,36,活跃频次下降
CHURN00000643,U0001105,2026-08-28,medium,17,连续未登录
CHURN00000644,U0001106,2026-08-28,high,55,活跃频次下降
CHURN00000645,U0001107,2026-08-28,high,90,连续未登录
CHURN00000646,U0001108,2026-08-28,high,49,活跃频次下降
CHURN00000647,U0001110,2026-08-28,high,112,活跃频次下降
CHURN00000648,U0001112,2026-08-28,medium,8,连续未登录
CHURN00000649,U0001114,2026-08-28,high,72,连续未登录
CHURN00000650,U0001119,2026-08-28,high,36,观看时长下降
CHURN00000651,U0001121,2026-08-28,high,65,活跃频次下降
CHURN00000652,U0001122,2026-08-28,high,54,活跃频次下降
CHURN00000653,U0001123,2026-08-28,medium,23,连续未登录
CHURN00000654,U0001124,2026-08-28,high,53,活跃频次下降
CHURN00000655,U0001125,2026-08-28,medium,11,观看时长下降
CHURN00000656,U0001127,2026-08-28,medium,8,观看时长下降
CHURN00000657,U0001129,2026-08-28,medium,12,连续未登录
CHURN00000658,U0001130,2026-08-28,high,62,连续未登录
CHURN00000659,U0001135,2026-08-28,medium,14,活跃频次下降
CHURN00000660,U0001137,2026-08-28,medium,14,连续未登录
CHURN00000661,U0001138,2026-08-28,medium,10,活跃频次下降
CHURN00000662,U0001139,2026-08-28,medium,27,观看时长下降
CHURN00000663,U0001140,2026-08-28,medium,14,连续未登录
CHURN00000664,U0001141,2026-08-28,medium,14,连续未登录
CHURN00000665,U0001142,2026-08-28,medium,15,连续未登录
CHURN00000666,U0001147,2026-08-28,high,56,活跃频次下降
CHURN00000667,U0001148,2026-08-28,medium,8,连续未登录
CHURN00000668,U0001149,2026-08-28,high,98,活跃频次下降
CHURN00000669,U0001150,2026-08-28,high,44,观看时长下降
CHURN00000670,U0001151,2026-08-28,medium,8,连续未登录
CHURN00000671,U0001152,2026-08-28,high,44,连续未登录
CHURN00000672,U0001155,2026-08-28,high,37,活跃频次下降
CHURN00000673,U0001160,2026-08-28,high,185,活跃频次下降
CHURN00000674,U0001162,2026-08-28,medium,8,活跃频次下降
CHURN00000675,U0001163,2026-08-28,medium,18,活跃频次下降
CHURN00000676,U0001165,2026-08-28,high,79,活跃频次下降
CHURN00000677,U0001167,2026-08-28,medium,16,活跃频次下降
CHURN00000678,U0001169,2026-08-28,high,37,活跃频次下降
CHURN00000679,U0001171,2026-08-28,medium,12,连续未登录
CHURN00000680,U0001172,2026-08-28,high,121,观看时长下降
CHURN00000681,U0001175,2026-08-28,medium,27,活跃频次下降
CHURN00000682,U0001176,2026-08-28,medium,17,观看时长下降
CHURN00000683,U0001177,2026-08-28,high,44,观看时长下降
CHURN00000684,U0001180,2026-08-28,medium,11,连续未登录
CHURN00000685,U0001181,2026-08-28,medium,8,观看时长下降
CHURN00000686,U0001185,2026-08-28,high,38,连续未登录
CHURN00000687,U0001186,2026-08-28,high,52,连续未登录
CHURN00000688,U0001187,2026-08-28,high,171,活跃频次下降
CHURN00000689,U0001188,2026-08-28,high,182,连续未登录
CHURN00000690,U0001189,2026-08-28,medium,10,活跃频次下降
CHURN00000691,U0001190,2026-08-28,medium,21,活跃频次下降
CHURN00000692,U0001191,2026-08-28,medium,23,活跃频次下降
CHURN00000693,U0001192,2026-08-28,high,60,活跃频次下降
CHURN00000694,U0001194,2026-08-28,high,64,活跃频次下降
CHURN00000695,U0001195,2026-08-28,high,110,连续未登录
CHURN00000696,U0001196,2026-08-28,medium,22,活跃频次下降
CHURN00000697,U0001198,2026-08-28,medium,9,连续未登录
CHURN00000698,U0001199,2026-08-28,high,42,活跃频次下降
CHURN00000699,U0001202,2026-08-28,high,31,连续未登录
CHURN00000700,U0001204,2026-08-28,medium,30,连续未登录
CHURN00000701,U0001205,2026-08-28,high,31,连续未登录
CHURN00000702,U0001206,2026-08-28,high,142,连续未登录
CHURN00000703,U0001208,2026-08-28,high,35,连续未登录
CHURN00000704,U0001210,2026-08-28,high,108,活跃频次下降
CHURN00000705,U0001211,2026-08-28,medium,13,活跃频次下降
CHURN00000706,U0001213,2026-08-28,high,42,活跃频次下降
CHURN00000707,U0001216,2026-08-28,medium,16,活跃频次下降
CHURN00000708,U0001218,2026-08-28,high,46,连续未登录
CHURN00000709,U0001221,2026-08-28,high,42,连续未登录
CHURN00000710,U0001223,2026-08-28,medium,10,连续未登录
CHURN00000711,U0001224,2026-08-28,medium,11,观看时长下降
CHURN00000712,U0001225,2026-08-28,medium,11,连续未登录
CHURN00000713,U0001226,2026-08-28,medium,16,连续未登录
CHURN00000714,U0001227,2026-08-28,high,67,连续未登录
CHURN00000715,U0001229,2026-08-28,high,31,连续未登录
CHURN00000716,U0001230,2026-08-28,medium,15,连续未登录
CHURN00000717,U0001231,2026-08-28,medium,8,观看时长下降
CHURN00000718,U0001232,2026-08-28,medium,16,连续未登录
CHURN00000719,U0001233,2026-08-28,medium,17,连续未登录
CHURN00000720,U0001235,2026-08-28,high,53,观看时长下降
CHURN00000721,U0001236,2026-08-28,high,39,连续未登录
CHURN00000722,U0001237,2026-08-28,medium,17,活跃频次下降
CHURN00000723,U0001238,2026-08-28,high,111,连续未登录
CHURN00000724,U0001243,2026-08-28,medium,11,活跃频次下降
CHURN00000725,U0001244,2026-08-28,medium,19,活跃频次下降
CHURN00000726,U0001246,2026-08-28,medium,12,连续未登录
CHURN00000727,U0001248,2026-08-28,medium,11,连续未登录
CHURN00000728,U0001253,2026-08-28,medium,15,连续未登录
CHURN00000729,U0001254,2026-08-28,medium,8,活跃频次下降
CHURN00000730,U0001255,2026-08-28,medium,24,连续未登录
CHURN00000731,U0001256,2026-08-28,medium,9,活跃频次下降
CHURN00000732,U0001257,2026-08-28,high,35,活跃频次下降
CHURN00000733,U0001258,2026-08-28,high,105,活跃频次下降
CHURN00000734,U0001261,2026-08-28,high,50,观看时长下降
CHURN00000735,U0001262,2026-08-28,high,64,连续未登录
CHURN00000736,U0001264,2026-08-28,high,108,连续未登录
CHURN00000737,U0001266,2026-08-28,medium,26,连续未登录
CHURN00000738,U0001267,2026-08-28,high,52,活跃频次下降
CHURN00000739,U0001268,2026-08-28,medium,11,活跃频次下降
CHURN00000740,U0001270,2026-08-28,high,75,活跃频次下降
