conversion_event_id,user_id,channel_id,ad_campaign_id,conversion_type,converted_at,conversion_value
CE000000358,U0000477,CH03,ADC00048,registration,2026-02-14 11:41:18,1
CE000000359,U0000477,CH03,ADC00048,activation,2026-02-14 12:42:18,1
CE000000360,U0000479,CH06,ADC00096,registration,2026-04-26 16:49:02,1
CE000000361,U0000479,CH06,ADC00096,activation,2026-04-26 14:12:02,1
CE000000362,U0000480,CH03,ADC00091,registration,2026-07-17 12:00:30,1
CE000000363,U0000480,CH03,ADC00091,activation,2026-07-17 07:54:30,1
CE000000364,U0000484,CH05,ADC00043,registration,2026-06-05 21:54:49,1
CE000000365,U0000484,CH05,ADC00043,activation,2026-06-05 19:40:49,1
CE000000366,U0000487,CH04,ADC00063,registration,2026-07-14 08:10:14,1
CE000000367,U0000487,CH04,ADC00063,activation,2026-07-14 10:45:14,1
CE000000368,U0000488,CH04,ADC00063,registration,2026-06-19 03:06:51,1
CE000000369,U0000488,CH04,ADC00063,activation,2026-06-19 02:58:51,1
CE000000370,U0000490,CH03,ADC00008,registration,2026-02-23 08:59:35,1
CE000000371,U0000490,CH03,ADC00008,activation,2026-02-23 03:56:35,1
CE000000372,U0000491,CH06,ADC00017,registration,2026-03-11 17:16:22,1
CE000000373,U0000492,CH05,ADC00029,registration,2026-06-23 20:47:27,1
CE000000374,U0000492,CH05,ADC00029,activation,2026-06-23 23:40:27,1
CE000000375,U0000493,CH03,ADC00048,registration,2026-03-14 23:00:46,1
CE000000376,U0000493,CH03,ADC00048,activation,2026-03-15 00:15:46,1
CE000000377,U0000495,CH06,ADC00067,registration,2026-04-07 14:12:42,1
CE000000378,U0000495,CH06,ADC00067,activation,2026-04-07 15:52:42,1
CE000000379,U0000496,CH04,ADC00001,registration,2026-06-07 21:54:35,1
CE000000380,U0000498,CH03,ADC00100,registration,2026-02-26 06:19:37,1
CE000000381,U0000498,CH03,ADC00100,activation,2026-02-26 07:39:37,1
CE000000382,U0000499,CH03,ADC00061,registration,2026-04-14 18:28:38,1
CE000000383,U0000499,CH03,ADC00061,activation,2026-04-14 16:29:38,1
CE000000384,U0000502,CH03,ADC00091,registration,2026-08-17 16:29:42,1
CE000000385,U0000505,CH06,ADC00031,registration,2026-03-16 15:42:51,1
CE000000386,U0000505,CH06,ADC00031,activation,2026-03-16 20:19:51,1
CE000000387,U0000510,CH03,ADC00090,registration,2026-06-13 02:28:00,1
CE000000388,U0000510,CH03,ADC00090,activation,2026-06-13 06:01:00,1
CE000000389,U0000511,CH03,ADC00048,registration,2026-03-27 02:32:39,1
CE000000390,U0000511,CH03,ADC00048,activation,2026-03-27 05:02:39,1
CE000000391,U0000515,CH05,ADC00082,registration,2026-05-14 20:31:27,1
CE000000392,U0000518,CH06,ADC00040,registration,2026-06-04 01:14:12,1
CE000000393,U0000518,CH06,ADC00040,activation,2026-06-04 01:04:12,1
CE000000394,U0000520,CH05,ADC00072,registration,2026-08-04 04:06:49,1
CE000000395,U0000520,CH05,ADC00072,activation,2026-08-04 05:32:49,1
CE000000396,U0000522,CH05,ADC00059,registration,2026-08-05 07:30:39,1
CE000000397,U0000522,CH05,ADC00059,activation,2026-08-05 04:44:39,1
CE000000398,U0000526,CH04,ADC00027,registration,2026-05-24 15:54:06,1
CE000000399,U0000526,CH04,ADC00027,activation,2026-05-24 18:15:06,1
CE000000400,U0000528,CH06,ADC00025,registration,2026-08-03 21:41:39,1
CE000000401,U0000528,CH06,ADC00025,activation,2026-08-04 01:39:39,1
CE000000402,U0000534,CH04,ADC00066,registration,2026-05-29 08:22:59,1
CE000000403,U0000535,CH03,ADC00089,registration,2026-04-16 16:23:03,1
CE000000404,U0000535,CH03,ADC00089,activation,2026-04-16 18:47:03,1
CE000000405,U0000544,CH04,ADC00066,registration,2026-06-02 15:32:04,1
CE000000406,U0000546,CH06,ADC00040,registration,2026-05-14 01:46:17,1
CE000000407,U0000546,CH06,ADC00040,activation,2026-05-14 02:33:17,1
CE000000408,U0000548,CH03,ADC00085,registration,2026-02-15 06:13:32,1
CE000000409,U0000548,CH03,ADC00085,activation,2026-02-15 03:33:32,1
CE000000410,U0000554,CH03,ADC00048,registration,2026-02-05 22:06:25,1
CE000000411,U0000555,CH03,ADC00071,registration,2026-01-27 21:31:02,1
CE000000412,U0000555,CH03,ADC00071,activation,2026-01-27 19:19:02,1
CE000000413,U0000556,CH04,ADC00077,registration,2026-05-06 08:07:45,1
CE000000414,U0000556,CH04,ADC00077,activation,2026-05-06 07:41:45,1
CE000000415,U0000558,CH05,ADC00069,registration,2026-03-28 16:47:33,1
CE000000416,U0000558,CH05,ADC00069,activation,2026-03-28 16:15:33,1
CE000000417,U0000561,CH06,ADC00036,registration,2026-05-30 02:08:07,1
CE000000418,U0000565,CH03,ADC00091,registration,2026-08-14 18:30:07,1
CE000000419,U0000565,CH03,ADC00091,activation,2026-08-14 18:26:07,1
CE000000420,U0000567,CH03,ADC00007,registration,2026-05-20 21:25:31,1
CE000000421,U0000567,CH03,ADC00007,activation,2026-05-20 19:37:31,1
CE000000422,U0000568,CH05,ADC00083,registration,2026-06-10 22:23:03,1
CE000000423,U0000568,CH05,ADC00083,activation,2026-06-10 23:11:03,1
CE000000424,U0000569,CH05,ADC00047,registration,2026-01-20 05:48:21,1
CE000000425,U0000569,CH05,ADC00047,activation,2026-01-20 07:05:21,1
CE000000426,U0000571,CH05,ADC00082,registration,2026-05-20 08:15:34,1
CE000000427,U0000571,CH05,ADC00082,activation,2026-05-20 06:19:34,1
CE000000428,U0000576,CH04,ADC00018,registration,2026-04-21 23:16:45,1
CE000000429,U0000577,CH06,ADC00040,registration,2026-05-20 13:40:00,1
CE000000430,U0000577,CH06,ADC00040,activation,2026-05-20 11:40:00,1
CE000000431,U0000579,CH03,ADC00019,registration,2026-08-06 12:20:20,1
CE000000432,U0000579,CH03,ADC00019,activation,2026-08-06 12:20:20,1
CE000000433,U0000580,CH04,ADC00027,registration,2026-07-16 18:10:33,1
CE000000434,U0000581,CH04,ADC00038,registration,2026-07-06 10:48:33,1
CE000000435,U0000581,CH04,ADC00038,activation,2026-07-06 12:22:33,1
CE000000436,U0000582,CH06,ADC00067,registration,2026-05-27 02:16:38,1
CE000000437,U0000584,CH04,ADC00015,registration,2026-02-08 08:40:24,1
CE000000438,U0000593,CH05,ADC00069,registration,2026-03-29 07:21:20,1
CE000000439,U0000593,CH05,ADC00069,activation,2026-03-29 04:12:20,1
CE000000440,U0000596,CH05,ADC00006,registration,2026-05-18 21:05:44,1
CE000000441,U0000596,CH05,ADC00006,activation,2026-05-18 21:00:44,1
CE000000442,U0000597,CH06,ADC00032,registration,2026-01-15 20:07:20,1
CE000000443,U0000598,CH03,ADC00019,registration,2026-07-05 09:24:10,1
CE000000444,U0000598,CH03,ADC00019,activation,2026-07-05 13:32:10,1
CE000000445,U0000602,CH03,ADC00030,registration,2026-04-03 04:27:42,1
CE000000446,U0000602,CH03,ADC00030,activation,2026-04-03 05:17:42,1
CE000000447,U0000605,CH06,ADC00093,registration,2026-07-23 12:06:21,1
CE000000448,U0000605,CH06,ADC00093,activation,2026-07-23 13:24:21,1
CE000000449,U0000608,CH03,ADC00028,registration,2026-04-21 18:46:45,1
CE000000450,U0000608,CH03,ADC00028,activation,2026-04-21 18:24:45,1
CE000000451,U0000610,CH04,ADC00054,registration,2026-01-03 03:10:00,1
CE000000452,U0000610,CH04,ADC00054,activation,2026-01-03 02:25:00,1
CE000000453,U0000613,CH05,ADC00082,registration,2026-04-06 17:12:30,1
CE000000454,U0000613,CH05,ADC00082,activation,2026-04-06 13:33:30,1
CE000000455,U0000614,CH03,ADC00091,registration,2026-08-26 03:14:13,1
CE000000456,U0000614,CH03,ADC00091,activation,2026-08-26 04:16:13,1
CE000000457,U0000615,CH06,ADC00096,registration,2026-02-26 13:12:35,1
CE000000458,U0000619,CH05,ADC00044,registration,2026-04-26 19:18:15,1
CE000000459,U0000619,CH05,ADC00044,activation,2026-04-27 00:40:15,1
CE000000460,U0000622,CH05,ADC00072,registration,2026-08-09 15:42:29,1
CE000000461,U0000627,CH05,,registration,2026-08-27 16:49:25,1
CE000000462,U0000634,CH03,ADC00022,registration,2026-06-05 02:39:25,1
CE000000463,U0000636,CH03,ADC00008,registration,2026-03-01 05:37:44,1
CE000000464,U0000638,CH05,,registration,2026-01-02 08:43:19,1
CE000000465,U0000638,CH05,,activation,2026-01-02 10:43:19,1
CE000000466,U0000640,CH04,ADC00092,registration,2026-05-17 11:53:37,1
CE000000467,U0000640,CH04,ADC00092,activation,2026-05-17 11:52:37,1
CE000000468,U0000642,CH03,ADC00075,registration,2026-04-14 18:11:54,1
CE000000469,U0000642,CH03,ADC00075,activation,2026-04-14 18:15:54,1
CE000000470,U0000644,CH05,ADC00072,registration,2026-05-19 19:25:48,1
CE000000471,U0000644,CH05,ADC00072,activation,2026-05-19 19:24:48,1
CE000000472,U0000645,CH05,ADC00029,registration,2026-05-08 18:53:14,1
CE000000473,U0000645,CH05,ADC00029,activation,2026-05-08 19:13:14,1
CE000000474,U0000647,CH03,ADC00089,registration,2026-05-01 21:23:34,1
CE000000475,U0000647,CH03,ADC00089,activation,2026-05-01 17:04:34,1
CE000000476,U0000648,CH03,ADC00061,registration,2026-02-25 10:37:40,1
CE000000477,U0000648,CH03,ADC00061,activation,2026-02-25 10:33:40,1
CE000000478,U0000649,CH06,ADC00053,registration,2026-05-29 21:49:58,1
CE000000479,U0000651,CH04,ADC00054,registration,2026-01-31 05:31:27,1
CE000000480,U0000651,CH04,ADC00054,activation,2026-01-31 05:58:27,1
CE000000481,U0000654,CH04,ADC00033,registration,2026-06-14 20:36:49,1
CE000000482,U0000654,CH04,ADC00033,activation,2026-06-14 18:45:49,1
CE000000483,U0000655,CH03,ADC00085,registration,2026-01-08 02:33:51,1
CE000000484,U0000656,CH05,,registration,2026-08-19 08:02:35,1
CE000000485,U0000657,CH04,ADC00063,registration,2026-06-14 12:07:02,1
CE000000486,U0000657,CH04,ADC00063,activation,2026-06-14 09:32:02,1
CE000000487,U0000659,CH04,ADC00014,registration,2026-02-25 09:51:28,1
CE000000488,U0000659,CH04,ADC00014,activation,2026-02-25 08:44:28,1
CE000000489,U0000660,CH03,ADC00091,registration,2026-08-02 15:00:03,1
CE000000490,U0000661,CH03,ADC00016,registration,2026-02-15 01:12:40,1
CE000000491,U0000661,CH03,ADC00016,activation,2026-02-14 22:46:40,1
CE000000492,U0000662,CH06,ADC00032,registration,2026-01-25 08:04:00,1
CE000000493,U0000663,CH05,ADC00069,registration,2026-04-21 08:20:09,1
CE000000494,U0000663,CH05,ADC00069,activation,2026-04-21 11:03:09,1
CE000000495,U0000665,CH05,ADC00042,registration,2026-02-17 02:06:45,1
CE000000496,U0000665,CH05,ADC00042,activation,2026-02-17 07:43:45,1
CE000000497,U0000666,CH05,ADC00068,registration,2026-03-26 03:16:36,1
CE000000498,U0000666,CH05,ADC00068,activation,2026-03-26 00:34:36,1
CE000000499,U0000667,CH05,ADC00029,registration,2026-07-01 08:23:21,1
CE000000500,U0000667,CH05,ADC00029,activation,2026-07-01 08:58:21,1
CE000000501,U0000668,CH04,ADC00027,registration,2026-07-23 14:48:17,1
CE000000502,U0000669,CH04,ADC00054,registration,2026-01-05 07:34:24,1
CE000000503,U0000670,CH03,ADC00034,registration,2026-03-10 15:29:34,1
CE000000504,U0000670,CH03,ADC00034,activation,2026-03-10 13:36:34,1
CE000000505,U0000671,CH03,ADC00048,registration,2026-03-06 00:21:43,1
CE000000506,U0000671,CH03,ADC00048,activation,2026-03-06 03:23:43,1
CE000000507,U0000673,CH05,ADC00020,registration,2026-05-06 01:49:38,1
CE000000508,U0000673,CH05,ADC00020,activation,2026-05-06 01:29:38,1
CE000000509,U0000675,CH05,ADC00068,registration,2026-02-11 15:01:44,1
CE000000510,U0000675,CH05,ADC00068,activation,2026-02-11 14:33:44,1
CE000000511,U0000678,CH03,ADC00086,registration,2026-01-22 14:53:36,1
CE000000512,U0000679,CH05,ADC00045,registration,2026-06-15 21:52:58,1
CE000000513,U0000679,CH05,ADC00045,activation,2026-06-15 23:29:58,1
CE000000514,U0000682,CH05,ADC00097,registration,2026-04-15 15:33:21,1
CE000000515,U0000682,CH05,ADC00097,activation,2026-04-15 14:40:21,1
CE000000516,U0000683,CH03,ADC00100,registration,2026-01-16 11:21:34,1
CE000000517,U0000684,CH04,ADC00066,registration,2026-05-23 02:05:29,1
CE000000518,U0000685,CH03,ADC00028,registration,2026-06-01 02:32:51,1
CE000000519,U0000687,CH05,ADC00047,registration,2026-02-22 00:07:44,1
CE000000520,U0000687,CH05,ADC00047,activation,2026-02-22 03:02:44,1
CE000000521,U0000689,CH05,ADC00074,registration,2026-06-04 03:51:23,1
CE000000522,U0000691,CH03,ADC00075,registration,2026-04-16 04:30:45,1
CE000000523,U0000691,CH03,ADC00075,activation,2026-04-16 05:54:45,1
CE000000524,U0000692,CH05,ADC00068,registration,2026-03-08 01:11:02,1
CE000000525,U0000692,CH05,ADC00068,activation,2026-03-07 23:16:02,1
CE000000526,U0000693,CH03,ADC00008,registration,2026-02-02 21:33:15,1
CE000000527,U0000693,CH03,ADC00008,activation,2026-02-02 22:50:15,1
CE000000528,U0000694,CH04,ADC00041,registration,2026-08-09 07:26:36,1
CE000000529,U0000695,CH03,ADC00028,registration,2026-06-12 20:20:21,1
CE000000530,U0000697,CH06,ADC00031,registration,2026-03-09 23:45:03,1
CE000000531,U0000697,CH06,ADC00031,activation,2026-03-09 23:05:03,1
CE000000532,U0000699,CH03,ADC00091,registration,2026-08-23 00:46:06,1
CE000000533,U0000699,CH03,ADC00091,activation,2026-08-23 03:27:06,1
CE000000534,U0000700,CH05,ADC00072,registration,2026-08-06 05:49:31,1
CE000000535,U0000700,CH05,ADC00072,activation,2026-08-06 01:29:31,1
CE000000536,U0000705,CH05,ADC00042,registration,2026-02-21 04:52:43,1
CE000000537,U0000705,CH05,ADC00042,activation,2026-02-21 09:00:43,1
CE000000538,U0000706,CH03,ADC00061,registration,2026-05-03 09:12:24,1
CE000000539,U0000706,CH03,ADC00061,activation,2026-05-03 11:17:24,1
CE000000540,U0000709,CH03,ADC00048,registration,2026-01-29 11:40:20,1
CE000000541,U0000709,CH03,ADC00048,activation,2026-01-29 06:29:20,1
CE000000542,U0000711,CH04,ADC00087,registration,2026-03-12 15:07:30,1
CE000000543,U0000711,CH04,ADC00087,activation,2026-03-12 18:07:30,1
CE000000544,U0000713,CH04,ADC00051,registration,2026-05-29 03:04:06,1
CE000000545,U0000713,CH04,ADC00051,activation,2026-05-29 07:23:06,1
CE000000546,U0000716,CH05,ADC00006,registration,2026-04-17 01:38:06,1
CE000000547,U0000716,CH05,ADC00006,activation,2026-04-16 21:14:06,1
CE000000548,U0000717,CH03,,registration,2026-01-06 02:28:55,1
CE000000549,U0000717,CH03,,activation,2026-01-06 01:52:55,1
CE000000550,U0000719,CH04,ADC00041,registration,2026-07-21 19:39:23,1
CE000000551,U0000720,CH03,ADC00022,registration,2026-05-25 14:04:27,1
CE000000552,U0000720,CH03,ADC00022,activation,2026-05-25 17:24:27,1
CE000000553,U0000721,CH03,ADC00090,registration,2026-07-07 12:58:00,1
CE000000554,U0000723,CH03,ADC00091,registration,2026-08-24 03:56:01,1
CE000000555,U0000723,CH03,ADC00091,activation,2026-08-24 03:08:01,1
CE000000556,U0000725,CH03,ADC00091,registration,2026-07-25 08:57:52,1
CE000000557,U0000725,CH03,ADC00091,activation,2026-07-25 10:34:52,1
CE000000558,U0000726,CH05,ADC00047,registration,2026-01-30 10:58:41,1
CE000000559,U0000726,CH05,ADC00047,activation,2026-01-30 08:36:41,1
CE000000560,U0000728,CH03,ADC00100,registration,2026-03-26 01:39:54,1
CE000000561,U0000729,CH05,ADC00074,registration,2026-04-25 17:17:17,1
CE000000562,U0000729,CH05,ADC00074,activation,2026-04-25 16:07:17,1
CE000000563,U0000731,CH04,ADC00027,registration,2026-06-20 13:30:05,1
CE000000564,U0000731,CH04,ADC00027,activation,2026-06-20 13:37:05,1
CE000000565,U0000734,CH03,ADC00086,registration,2026-02-19 17:18:20,1
CE000000566,U0000734,CH03,ADC00086,activation,2026-02-19 12:35:20,1
CE000000567,U0000736,CH05,ADC00009,registration,2026-04-02 12:22:14,1
CE000000568,U0000739,CH05,ADC00021,registration,2026-05-20 00:05:37,1
CE000000569,U0000740,CH06,ADC00032,registration,2026-02-09 12:10:56,1
CE000000570,U0000740,CH06,ADC00032,activation,2026-02-09 15:00:56,1
CE000000571,U0000741,CH04,ADC00078,registration,2026-05-22 13:17:37,1
CE000000572,U0000741,CH04,ADC00078,activation,2026-05-22 14:36:37,1
CE000000573,U0000746,CH03,ADC00089,registration,2026-05-14 05:41:41,1
CE000000574,U0000747,CH03,ADC00089,registration,2026-05-21 14:38:22,1
CE000000575,U0000748,CH05,ADC00047,registration,2026-02-05 03:54:20,1
CE000000576,U0000748,CH05,ADC00047,activation,2026-02-05 02:57:20,1
CE000000577,U0000749,CH05,ADC00065,registration,2026-03-13 15:22:55,1
CE000000578,U0000749,CH05,ADC00065,activation,2026-03-13 12:21:55,1
CE000000579,U0000752,CH04,ADC00081,registration,2026-03-23 15:10:26,1
CE000000580,U0000752,CH04,ADC00081,activation,2026-03-23 19:09:26,1
CE000000581,U0000753,CH06,ADC00093,registration,2026-08-20 01:28:30,1
CE000000582,U0000753,CH06,ADC00093,activation,2026-08-20 01:49:30,1
CE000000583,U0000754,CH03,ADC00035,registration,2026-04-23 05:40:12,1
CE000000584,U0000754,CH03,ADC00035,activation,2026-04-23 02:37:12,1
CE000000585,U0000756,CH03,ADC00090,registration,2026-07-12 01:36:38,1
CE000000586,U0000756,CH03,ADC00090,activation,2026-07-12 02:07:38,1
CE000000587,U0000757,CH06,ADC00005,registration,2026-04-30 23:41:20,1
CE000000588,U0000758,CH05,ADC00047,registration,2026-02-03 11:46:46,1
CE000000589,U0000758,CH05,ADC00047,activation,2026-02-03 09:02:46,1
CE000000590,U0000763,CH03,ADC00028,registration,2026-05-07 00:47:40,1
CE000000591,U0000765,CH05,ADC00082,registration,2026-03-25 14:09:59,1
CE000000592,U0000765,CH05,ADC00082,activation,2026-03-25 15:30:59,1
CE000000593,U0000768,CH03,ADC00061,registration,2026-05-04 13:01:19,1
CE000000594,U0000768,CH03,ADC00061,activation,2026-05-04 12:51:19,1
CE000000595,U0000771,CH05,ADC00072,registration,2026-06-24 08:34:50,1
CE000000596,U0000771,CH05,ADC00072,activation,2026-06-24 04:45:50,1
CE000000597,U0000772,CH06,ADC00053,registration,2026-06-26 15:10:14,1
CE000000598,U0000775,CH05,ADC00069,registration,2026-04-02 17:55:13,1
CE000000599,U0000775,CH05,ADC00069,activation,2026-04-02 13:55:13,1
CE000000600,U0000777,CH03,ADC00016,registration,2026-03-18 13:46:14,1
CE000000601,U0000777,CH03,ADC00016,activation,2026-03-18 13:35:14,1
CE000000602,U0000778,CH03,ADC00022,registration,2026-06-21 07:00:01,1
CE000000603,U0000778,CH03,ADC00022,activation,2026-06-21 05:24:01,1
CE000000604,U0000779,CH03,ADC00090,registration,2026-08-06 06:12:50,1
CE000000605,U0000779,CH03,ADC00090,activation,2026-08-06 08:23:50,1
CE000000606,U0000781,CH05,ADC00009,registration,2026-03-10 11:27:04,1
CE000000607,U0000781,CH05,ADC00009,activation,2026-03-10 08:57:04,1
CE000000608,U0000783,CH04,ADC00023,registration,2026-07-03 20:27:36,1
CE000000609,U0000783,CH04,ADC00023,activation,2026-07-03 18:54:36,1
CE000000610,U0000784,CH03,ADC00026,registration,2026-06-11 09:08:22,1
CE000000611,U0000786,CH06,ADC00024,registration,2026-03-29 20:28:32,1
CE000000612,U0000786,CH06,ADC00024,activation,2026-03-29 17:09:32,1
CE000000613,U0000787,CH05,ADC00076,registration,2026-03-02 21:31:58,1
CE000000614,U0000787,CH05,ADC00076,activation,2026-03-02 17:30:58,1
CE000000615,U0000793,CH03,ADC00091,registration,2026-08-27 15:25:49,1
CE000000616,U0000795,CH04,ADC00001,registration,2026-05-15 14:42:51,1
CE000000617,U0000797,CH04,ADC00099,registration,2026-05-10 15:52:42,1
CE000000618,U0000797,CH04,ADC00099,activation,2026-05-10 16:01:42,1
CE000000619,U0000798,CH03,ADC00085,registration,2026-01-14 03:43:07,1
CE000000620,U0000798,CH03,ADC00085,activation,2026-01-14 02:05:07,1
CE000000621,U0000799,CH03,ADC00086,registration,2026-02-16 13:20:05,1
CE000000622,U0000799,CH03,ADC00086,activation,2026-02-16 12:31:05,1
CE000000623,U0000804,CH06,ADC00040,registration,2026-05-22 21:12:30,1
CE000000624,U0000804,CH06,ADC00040,activation,2026-05-22 22:38:30,1
CE000000625,U0000805,CH04,ADC00058,registration,2026-07-10 07:47:28,1
CE000000626,U0000805,CH04,ADC00058,activation,2026-07-10 12:18:28,1
CE000000627,U0000807,CH04,ADC00041,registration,2026-07-26 13:35:34,1
CE000000628,U0000807,CH04,ADC00041,activation,2026-07-26 14:21:34,1
CE000000629,U0000810,CH04,ADC00058,registration,2026-08-26 10:13:08,1
CE000000630,U0000810,CH04,ADC00058,activation,2026-08-26 13:02:08,1
CE000000631,U0000814,CH06,ADC00017,registration,2026-02-21 17:59:09,1
CE000000632,U0000814,CH06,ADC00017,activation,2026-02-21 13:34:09,1
CE000000633,U0000815,CH03,ADC00019,registration,2026-08-05 08:41:06,1
CE000000634,U0000815,CH03,ADC00019,activation,2026-08-05 07:57:06,1
CE000000635,U0000819,CH03,ADC00090,registration,2026-07-06 20:51:20,1
CE000000636,U0000819,CH03,ADC00090,activation,2026-07-06 21:14:20,1
CE000000637,U0000821,CH03,ADC00088,registration,2026-05-01 04:05:13,1
CE000000638,U0000822,CH03,ADC00085,registration,2026-01-23 11:16:35,1
CE000000639,U0000822,CH03,ADC00085,activation,2026-01-23 11:03:35,1
CE000000640,U0000824,CH06,ADC00004,registration,2026-03-01 08:44:13,1
CE000000641,U0000826,CH05,ADC00069,registration,2026-04-28 20:47:01,1
CE000000642,U0000828,CH06,ADC00079,registration,2026-01-29 06:02:30,1
CE000000643,U0000828,CH06,ADC00079,activation,2026-01-29 01:38:30,1
CE000000644,U0000829,CH05,ADC00047,registration,2026-01-16 02:19:02,1
CE000000645,U0000830,CH05,ADC00072,registration,2026-07-13 16:54:19,1
CE000000646,U0000830,CH05,ADC00072,activation,2026-07-13 16:40:19,1
CE000000647,U0000833,CH03,ADC00028,registration,2026-04-22 14:21:01,1
CE000000648,U0000833,CH03,ADC00028,activation,2026-04-22 17:57:01,1
CE000000649,U0000835,CH04,ADC00018,registration,2026-05-08 12:30:36,1
CE000000650,U0000836,CH03,ADC00035,registration,2026-05-28 20:34:29,1
CE000000651,U0000836,CH03,ADC00035,activation,2026-05-28 20:28:29,1
