touch_id,recall_campaign_id,user_id,touch_channel,sent_at,delivered,clicked
RCT000000381,RC0002,U0008140,push,2026-06-18 14:00:00,1,0
RCT000000382,RC0021,U0001996,in_app,2026-04-19 20:00:00,1,0
RCT000000383,RC0001,U0000407,push,2026-07-27 12:00:00,1,0
RCT000000384,RC0019,U0004672,sms,2026-06-30 19:00:00,1,1
RCT000000385,RC0001,U0006821,push,2026-07-31 21:00:00,1,0
RCT000000386,RC0012,U0009329,push,2026-03-04 08:00:00,1,0
RCT000000387,RC0018,U0007624,push,2026-02-11 21:00:00,1,1
RCT000000388,RC0014,U0003479,push,2026-03-23 15:00:00,1,0
RCT000000389,RC0007,U0003647,push,2026-06-24 21:00:00,1,0
RCT000000390,RC0007,U0004804,push,2026-06-24 14:00:00,0,0
RCT000000391,RC0014,U0001319,push,2026-03-27 16:00:00,1,0
RCT000000392,RC0007,U0005698,push,2026-06-25 21:00:00,1,0
RCT000000393,RC0020,U0005350,push,2026-05-28 08:00:00,1,0
RCT000000394,RC0016,U0005357,in_app,2026-02-21 14:00:00,1,0
RCT000000395,RC0013,U0006462,push,2026-02-16 18:00:00,1,1
RCT000000396,RC0006,U0006819,in_app,2026-02-18 11:00:00,1,0
RCT000000397,RC0023,U0011985,sms,2026-05-30 13:00:00,1,1
RCT000000398,RC0002,U0002922,push,2026-06-18 10:00:00,1,0
RCT000000399,RC0002,U0003661,push,2026-06-19 15:00:00,1,0
RCT000000400,RC0017,U0010701,sms,2026-04-12 15:00:00,1,0
RCT000000401,RC0012,U0000169,push,2026-02-27 18:00:00,1,0
RCT000000402,RC0007,U0001757,push,2026-06-23 21:00:00,1,0
RCT000000403,RC0024,U0003252,push,2026-06-06 19:00:00,1,0
RCT000000404,RC0012,U0007875,push,2026-02-27 19:00:00,1,1
RCT000000405,RC0023,U0001788,sms,2026-05-27 18:00:00,1,0
RCT000000406,RC0018,U0007264,push,2026-02-08 18:00:00,1,0
RCT000000407,RC0009,U0002249,sms,2026-05-11 21:00:00,1,0
RCT000000408,RC0021,U0005702,in_app,2026-04-16 14:00:00,1,0
RCT000000409,RC0009,U0002553,sms,2026-05-12 14:00:00,1,0
RCT000000410,RC0013,U0008104,push,2026-02-17 21:00:00,1,0
RCT000000411,RC0014,U0002878,push,2026-03-26 16:00:00,1,0
RCT000000412,RC0016,U0010668,in_app,2026-02-21 16:00:00,1,0
RCT000000413,RC0023,U0005286,sms,2026-05-27 16:00:00,1,0
RCT000000414,RC0004,U0009895,in_app,2026-02-04 15:00:00,1,0
RCT000000415,RC0019,U0001586,sms,2026-06-29 19:00:00,1,0
RCT000000416,RC0004,U0002062,in_app,2026-02-02 14:00:00,1,0
RCT000000417,RC0010,U0010169,push,2026-03-12 20:00:00,1,1
RCT000000418,RC0019,U0007648,sms,2026-06-28 10:00:00,1,0
RCT000000419,RC0023,U0005487,sms,2026-06-01 13:00:00,1,0
RCT000000420,RC0014,U0009378,push,2026-03-26 20:00:00,1,0
RCT000000421,RC0012,U0003305,push,2026-02-27 16:00:00,1,0
RCT000000422,RC0006,U0005117,in_app,2026-02-20 14:00:00,1,0
RCT000000423,RC0004,U0007131,in_app,2026-02-06 12:00:00,1,0
RCT000000424,RC0016,U0003805,in_app,2026-02-22 17:00:00,1,0
RCT000000425,RC0015,U0001293,push,2026-04-26 16:00:00,1,0
RCT000000426,RC0020,U0000596,push,2026-05-25 14:00:00,1,0
RCT000000427,RC0015,U0002577,push,2026-04-25 18:00:00,1,0
RCT000000428,RC0013,U0005108,push,2026-02-18 20:00:00,1,0
RCT000000429,RC0016,U0010355,in_app,2026-02-25 17:00:00,1,1
RCT000000430,RC0021,U0005480,in_app,2026-04-19 16:00:00,1,0
RCT000000431,RC0002,U0006653,push,2026-06-14 11:00:00,1,0
RCT000000432,RC0002,U0002851,push,2026-06-16 20:00:00,1,0
RCT000000433,RC0019,U0010051,sms,2026-06-25 19:00:00,1,0
RCT000000434,RC0003,U0011483,push,2026-02-12 09:00:00,1,0
RCT000000435,RC0017,U0007355,sms,2026-04-10 09:00:00,0,0
RCT000000436,RC0023,U0001438,sms,2026-05-30 12:00:00,1,0
RCT000000437,RC0018,U0003011,push,2026-02-14 20:00:00,1,1
RCT000000438,RC0017,U0004570,sms,2026-04-08 19:00:00,1,0
RCT000000439,RC0001,U0008586,push,2026-07-31 18:00:00,1,0
RCT000000440,RC0016,U0007948,in_app,2026-02-24 19:00:00,1,0
RCT000000441,RC0012,U0008694,push,2026-02-28 13:00:00,1,0
RCT000000442,RC0010,U0003822,push,2026-03-13 13:00:00,1,1
RCT000000443,RC0006,U0007481,in_app,2026-02-21 12:00:00,1,0
RCT000000444,RC0015,U0001899,push,2026-04-24 12:00:00,1,0
RCT000000445,RC0013,U0010369,push,2026-02-19 11:00:00,1,0
RCT000000446,RC0006,U0000161,in_app,2026-02-15 15:00:00,1,0
RCT000000447,RC0024,U0007429,push,2026-06-10 19:00:00,1,0
RCT000000448,RC0015,U0008417,push,2026-04-27 19:00:00,1,0
RCT000000449,RC0008,U0010339,push,2026-06-27 13:00:00,1,1
RCT000000450,RC0001,U0010782,push,2026-07-29 11:00:00,1,0
RCT000000451,RC0001,U0010966,push,2026-07-30 15:00:00,1,0
RCT000000452,RC0016,U0009210,in_app,2026-02-21 19:00:00,1,0
RCT000000453,RC0020,U0001453,push,2026-05-25 11:00:00,1,1
RCT000000454,RC0019,U0006796,sms,2026-06-26 18:00:00,1,0
RCT000000455,RC0017,U0009863,sms,2026-04-12 15:00:00,1,1
RCT000000456,RC0020,U0011538,push,2026-05-30 15:00:00,1,0
RCT000000457,RC0008,U0002482,push,2026-06-25 09:00:00,1,0
RCT000000458,RC0016,U0009096,in_app,2026-02-26 10:00:00,1,1
RCT000000459,RC0015,U0008442,push,2026-04-25 12:00:00,1,0
RCT000000460,RC0008,U0007840,push,2026-06-21 19:00:00,1,0
RCT000000461,RC0006,U0002093,in_app,2026-02-16 11:00:00,1,0
RCT000000462,RC0017,U0002418,sms,2026-04-10 12:00:00,1,0
RCT000000463,RC0024,U0004750,push,2026-06-06 20:00:00,1,1
RCT000000464,RC0011,U0007474,sms,2026-07-12 13:00:00,1,0
RCT000000465,RC0010,U0007995,push,2026-03-14 11:00:00,0,0
RCT000000466,RC0004,U0007059,in_app,2026-02-04 08:00:00,1,0
RCT000000467,RC0017,U0010058,sms,2026-04-12 14:00:00,1,0
RCT000000468,RC0012,U0008769,push,2026-03-01 14:00:00,1,1
RCT000000469,RC0006,U0005560,in_app,2026-02-15 20:00:00,1,0
RCT000000470,RC0019,U0000583,sms,2026-06-26 08:00:00,1,0
RCT000000471,RC0024,U0009530,push,2026-06-06 15:00:00,1,0
RCT000000472,RC0006,U0009179,in_app,2026-02-18 10:00:00,1,0
RCT000000473,RC0004,U0004664,in_app,2026-02-03 14:00:00,1,0
RCT000000474,RC0019,U0005750,sms,2026-06-25 10:00:00,1,0
RCT000000475,RC0023,U0011465,sms,2026-05-30 08:00:00,1,0
RCT000000476,RC0014,U0006293,push,2026-03-26 21:00:00,1,0
RCT000000477,RC0011,U0010376,sms,2026-07-11 18:00:00,1,0
RCT000000478,RC0005,U0011519,push,2026-07-31 16:00:00,1,0
RCT000000479,RC0016,U0009586,in_app,2026-02-25 11:00:00,1,1
RCT000000480,RC0009,U0009664,sms,2026-05-10 13:00:00,1,0
RCT000000481,RC0007,U0006328,push,2026-06-25 10:00:00,1,0
RCT000000482,RC0018,U0004988,push,2026-02-10 10:00:00,1,0
RCT000000483,RC0024,U0007147,push,2026-06-09 18:00:00,1,0
RCT000000484,RC0023,U0002379,sms,2026-05-28 09:00:00,1,0
RCT000000485,RC0018,U0010040,push,2026-02-10 10:00:00,1,0
RCT000000486,RC0002,U0006393,push,2026-06-19 21:00:00,1,0
RCT000000487,RC0020,U0010255,push,2026-05-26 19:00:00,1,0
RCT000000488,RC0021,U0009967,in_app,2026-04-17 12:00:00,1,0
RCT000000489,RC0013,U0001424,push,2026-02-19 15:00:00,1,0
RCT000000490,RC0018,U0003134,push,2026-02-09 11:00:00,1,0
RCT000000491,RC0002,U0001112,push,2026-06-15 09:00:00,1,0
RCT000000492,RC0024,U0006205,push,2026-06-10 16:00:00,1,1
RCT000000493,RC0012,U0009876,push,2026-03-05 13:00:00,1,0
RCT000000494,RC0020,U0005693,push,2026-05-28 12:00:00,1,0
RCT000000495,RC0022,U0001960,in_app,2026-05-24 15:00:00,1,0
RCT000000496,RC0006,U0010882,in_app,2026-02-20 12:00:00,1,0
RCT000000497,RC0008,U0009935,push,2026-06-25 21:00:00,1,0
RCT000000498,RC0019,U0008690,sms,2026-06-27 15:00:00,1,1
RCT000000499,RC0020,U0007997,push,2026-05-24 13:00:00,1,0
RCT000000500,RC0011,U0002479,sms,2026-07-15 10:00:00,0,0
RCT000000501,RC0021,U0006930,in_app,2026-04-16 10:00:00,1,0
RCT000000502,RC0009,U0009351,sms,2026-05-11 18:00:00,1,0
RCT000000503,RC0022,U0010917,in_app,2026-05-22 16:00:00,1,0
RCT000000504,RC0011,U0001819,sms,2026-07-15 12:00:00,1,0
RCT000000505,RC0004,U0005537,in_app,2026-02-02 13:00:00,1,1
RCT000000506,RC0001,U0000386,push,2026-07-31 18:00:00,1,0
RCT000000507,RC0008,U0001458,push,2026-06-21 10:00:00,1,0
RCT000000508,RC0024,U0004537,push,2026-06-04 15:00:00,1,0
RCT000000509,RC0013,U0001469,push,2026-02-15 21:00:00,1,0
RCT000000510,RC0006,U0005360,in_app,2026-02-18 15:00:00,1,1
RCT000000511,RC0011,U0002981,sms,2026-07-14 18:00:00,0,0
RCT000000512,RC0003,U0009904,push,2026-02-15 10:00:00,1,0
RCT000000513,RC0011,U0010249,sms,2026-07-12 13:00:00,1,0
RCT000000514,RC0004,U0003039,in_app,2026-02-02 18:00:00,1,0
RCT000000515,RC0019,U0001404,sms,2026-06-27 09:00:00,1,0
RCT000000516,RC0023,U0005859,sms,2026-06-02 14:00:00,1,0
RCT000000517,RC0019,U0001358,sms,2026-07-01 08:00:00,1,0
RCT000000518,RC0024,U0004557,push,2026-06-04 15:00:00,1,0
RCT000000519,RC0017,U0010256,sms,2026-04-12 19:00:00,1,0
RCT000000520,RC0023,U0003805,sms,2026-06-02 16:00:00,1,0
RCT000000521,RC0021,U0007523,in_app,2026-04-20 11:00:00,1,0
RCT000000522,RC0010,U0002241,push,2026-03-18 21:00:00,1,0
RCT000000523,RC0006,U0003814,in_app,2026-02-19 17:00:00,1,0
RCT000000524,RC0008,U0011337,push,2026-06-25 18:00:00,1,0
RCT000000525,RC0018,U0010450,push,2026-02-12 10:00:00,1,0
RCT000000526,RC0007,U0001903,push,2026-06-26 15:00:00,1,0
RCT000000527,RC0011,U0003995,sms,2026-07-14 14:00:00,1,0
RCT000000528,RC0011,U0002116,sms,2026-07-14 12:00:00,0,0
RCT000000529,RC0023,U0001044,sms,2026-05-31 10:00:00,1,1
RCT000000530,RC0009,U0004128,sms,2026-05-06 12:00:00,1,0
RCT000000531,RC0024,U0001779,push,2026-06-04 10:00:00,1,1
RCT000000532,RC0015,U0010708,push,2026-04-23 12:00:00,1,0
RCT000000533,RC0021,U0011217,in_app,2026-04-16 13:00:00,1,0
RCT000000534,RC0012,U0002424,push,2026-03-02 12:00:00,1,0
RCT000000535,RC0002,U0007877,push,2026-06-16 12:00:00,1,0
RCT000000536,RC0013,U0004756,push,2026-02-20 15:00:00,1,0
RCT000000537,RC0007,U0004991,push,2026-06-25 11:00:00,1,0
RCT000000538,RC0011,U0001624,sms,2026-07-13 14:00:00,1,0
RCT000000539,RC0002,U0008473,push,2026-06-17 15:00:00,1,1
RCT000000540,RC0011,U0007859,sms,2026-07-16 17:00:00,1,0
RCT000000541,RC0003,U0001475,push,2026-02-16 14:00:00,1,0
RCT000000542,RC0019,U0004929,sms,2026-07-01 21:00:00,1,0
RCT000000543,RC0017,U0005654,sms,2026-04-10 08:00:00,1,0
RCT000000544,RC0012,U0007756,push,2026-03-01 21:00:00,1,0
RCT000000545,RC0003,U0000366,push,2026-02-16 16:00:00,1,1
RCT000000546,RC0007,U0000477,push,2026-06-27 13:00:00,1,0
RCT000000547,RC0004,U0010857,in_app,2026-02-03 19:00:00,0,0
RCT000000548,RC0017,U0004031,sms,2026-04-08 13:00:00,1,0
RCT000000549,RC0002,U0005096,push,2026-06-17 16:00:00,1,0
RCT000000550,RC0019,U0009043,sms,2026-07-01 11:00:00,1,0
RCT000000551,RC0016,U0010958,in_app,2026-02-26 16:00:00,1,0
RCT000000552,RC0007,U0010478,push,2026-06-25 21:00:00,1,0
RCT000000553,RC0004,U0006952,in_app,2026-02-05 10:00:00,1,1
RCT000000554,RC0021,U0000247,in_app,2026-04-15 19:00:00,1,1
RCT000000555,RC0019,U0002457,sms,2026-06-30 13:00:00,0,0
RCT000000556,RC0012,U0007081,push,2026-03-04 15:00:00,1,0
RCT000000557,RC0007,U0008203,push,2026-06-24 09:00:00,1,0
RCT000000558,RC0015,U0006128,push,2026-04-24 11:00:00,1,0
RCT000000559,RC0007,U0002338,push,2026-06-29 16:00:00,1,0
RCT000000560,RC0023,U0007095,sms,2026-05-28 18:00:00,1,0
RCT000000561,RC0005,U0006568,push,2026-08-03 09:00:00,1,1
RCT000000562,RC0001,U0002951,push,2026-07-30 12:00:00,1,0
RCT000000563,RC0024,U0002193,push,2026-06-05 12:00:00,1,1
RCT000000564,RC0009,U0001940,sms,2026-05-11 13:00:00,1,0
RCT000000565,RC0002,U0001895,push,2026-06-14 10:00:00,1,0
RCT000000566,RC0023,U0001016,sms,2026-05-30 21:00:00,1,0
RCT000000567,RC0016,U0006222,in_app,2026-02-22 14:00:00,0,0
RCT000000568,RC0009,U0002235,sms,2026-05-11 09:00:00,1,0
RCT000000569,RC0013,U0004432,push,2026-02-17 09:00:00,1,0
RCT000000570,RC0013,U0008941,push,2026-02-17 13:00:00,1,1
RCT000000571,RC0016,U0008952,in_app,2026-02-25 21:00:00,1,0
RCT000000572,RC0011,U0007259,sms,2026-07-15 10:00:00,1,0
RCT000000573,RC0017,U0005491,sms,2026-04-13 13:00:00,1,0
RCT000000574,RC0008,U0008644,push,2026-06-26 13:00:00,1,0
RCT000000575,RC0017,U0009486,sms,2026-04-10 09:00:00,1,0
RCT000000576,RC0014,U0005138,push,2026-03-25 08:00:00,1,1
RCT000000577,RC0008,U0011618,push,2026-06-22 18:00:00,1,0
RCT000000578,RC0016,U0000088,in_app,2026-02-23 09:00:00,1,0
RCT000000579,RC0011,U0006510,sms,2026-07-12 21:00:00,1,0
RCT000000580,RC0008,U0010210,push,2026-06-25 17:00:00,1,0
RCT000000581,RC0008,U0003412,push,2026-06-23 10:00:00,1,0
RCT000000582,RC0009,U0000364,sms,2026-05-07 19:00:00,1,0
RCT000000583,RC0005,U0010994,push,2026-08-01 10:00:00,1,0
RCT000000584,RC0007,U0006413,push,2026-06-28 10:00:00,1,0
RCT000000585,RC0011,U0009298,sms,2026-07-11 11:00:00,1,0
RCT000000586,RC0012,U0007738,push,2026-03-02 08:00:00,1,0
RCT000000587,RC0007,U0005001,push,2026-06-29 16:00:00,1,0
RCT000000588,RC0005,U0002888,push,2026-08-02 16:00:00,1,1
RCT000000589,RC0005,U0009428,push,2026-07-29 08:00:00,1,0
RCT000000590,RC0001,U0008559,push,2026-08-01 13:00:00,1,0
RCT000000591,RC0011,U0010678,sms,2026-07-13 21:00:00,1,0
RCT000000592,RC0013,U0004223,push,2026-02-14 19:00:00,1,0
RCT000000593,RC0013,U0003445,push,2026-02-19 13:00:00,1,0
RCT000000594,RC0007,U0010071,push,2026-06-27 13:00:00,1,0
RCT000000595,RC0018,U0009013,push,2026-02-14 08:00:00,1,0
RCT000000596,RC0013,U0004721,push,2026-02-17 11:00:00,1,0
RCT000000597,RC0017,U0001483,sms,2026-04-09 15:00:00,1,0
RCT000000598,RC0008,U0007999,push,2026-06-23 19:00:00,1,0
RCT000000599,RC0011,U0004030,sms,2026-07-11 20:00:00,0,0
RCT000000600,RC0019,U0006915,sms,2026-06-30 08:00:00,1,0
RCT000000601,RC0003,U0011660,push,2026-02-10 17:00:00,1,0
RCT000000602,RC0006,U0007623,in_app,2026-02-16 20:00:00,1,0
RCT000000603,RC0021,U0000847,in_app,2026-04-20 17:00:00,1,0
RCT000000604,RC0023,U0000311,sms,2026-05-27 19:00:00,1,0
RCT000000605,RC0011,U0006733,sms,2026-07-11 19:00:00,1,0
RCT000000606,RC0001,U0001605,push,2026-07-26 21:00:00,1,0
RCT000000607,RC0007,U0002613,push,2026-06-29 14:00:00,1,0
RCT000000608,RC0016,U0005793,in_app,2026-02-24 10:00:00,0,0
RCT000000609,RC0004,U0007254,in_app,2026-02-04 13:00:00,1,0
RCT000000610,RC0019,U0000244,sms,2026-06-25 16:00:00,1,0
RCT000000611,RC0011,U0000729,sms,2026-07-14 12:00:00,1,0
RCT000000612,RC0009,U0010689,sms,2026-05-06 15:00:00,1,0
RCT000000613,RC0012,U0002212,push,2026-03-02 17:00:00,1,0
RCT000000614,RC0013,U0010533,push,2026-02-18 12:00:00,1,0
RCT000000615,RC0010,U0004590,push,2026-03-14 13:00:00,1,0
RCT000000616,RC0009,U0008018,sms,2026-05-07 13:00:00,1,0
RCT000000617,RC0008,U0005820,push,2026-06-27 08:00:00,1,0
RCT000000618,RC0003,U0011586,push,2026-02-15 21:00:00,1,0
RCT000000619,RC0024,U0001812,push,2026-06-06 13:00:00,1,0
RCT000000620,RC0007,U0008404,push,2026-06-23 19:00:00,1,1
RCT000000621,RC0024,U0002198,push,2026-06-09 17:00:00,1,1
RCT000000622,RC0009,U0007272,sms,2026-05-10 11:00:00,1,0
RCT000000623,RC0019,U0005035,sms,2026-06-25 10:00:00,1,0
RCT000000624,RC0017,U0006628,sms,2026-04-13 13:00:00,1,1
RCT000000625,RC0011,U0001223,sms,2026-07-13 17:00:00,1,1
RCT000000626,RC0021,U0007744,in_app,2026-04-15 10:00:00,1,0
RCT000000627,RC0019,U0002794,sms,2026-06-26 18:00:00,1,0
RCT000000628,RC0010,U0005477,push,2026-03-15 13:00:00,1,0
RCT000000629,RC0007,U0004888,push,2026-06-26 12:00:00,1,0
RCT000000630,RC0011,U0010519,sms,2026-07-14 12:00:00,1,0
RCT000000631,RC0019,U0005334,sms,2026-06-28 09:00:00,1,0
RCT000000632,RC0009,U0004380,sms,2026-05-07 19:00:00,1,0
RCT000000633,RC0022,U0001285,in_app,2026-05-23 20:00:00,1,0
RCT000000634,RC0014,U0006770,push,2026-03-23 20:00:00,1,0
RCT000000635,RC0011,U0010876,sms,2026-07-13 16:00:00,1,0
RCT000000636,RC0020,U0000895,push,2026-05-24 17:00:00,1,0
RCT000000637,RC0013,U0000681,push,2026-02-18 20:00:00,0,0
RCT000000638,RC0007,U0004621,push,2026-06-26 18:00:00,1,1
RCT000000639,RC0013,U0004653,push,2026-02-19 09:00:00,1,0
RCT000000640,RC0008,U0002737,push,2026-06-26 20:00:00,0,0
RCT000000641,RC0004,U0000347,in_app,2026-02-03 19:00:00,1,0
RCT000000642,RC0004,U0001397,in_app,2026-02-01 17:00:00,1,0
RCT000000643,RC0007,U0009501,push,2026-06-24 16:00:00,1,1
RCT000000644,RC0005,U0006466,push,2026-07-28 10:00:00,1,0
RCT000000645,RC0020,U0004333,push,2026-05-27 12:00:00,1,0
RCT000000646,RC0013,U0004054,push,2026-02-19 12:00:00,1,0
RCT000000647,RC0010,U0006032,push,2026-03-12 20:00:00,1,0
RCT000000648,RC0003,U0005564,push,2026-02-14 08:00:00,1,1
RCT000000649,RC0010,U0003986,push,2026-03-13 13:00:00,1,0
RCT000000650,RC0008,U0001631,push,2026-06-23 19:00:00,1,1
RCT000000651,RC0002,U0011226,push,2026-06-15 18:00:00,1,0
RCT000000652,RC0017,U0011565,sms,2026-04-11 10:00:00,1,0
RCT000000653,RC0007,U0008909,push,2026-06-25 14:00:00,1,1
RCT000000654,RC0007,U0001102,push,2026-06-25 21:00:00,1,0
RCT000000655,RC0001,U0007693,push,2026-07-27 13:00:00,1,0
RCT000000656,RC0011,U0005014,sms,2026-07-10 17:00:00,1,0
RCT000000657,RC0005,U0011251,push,2026-07-29 12:00:00,1,0
RCT000000658,RC0003,U0002671,push,2026-02-11 20:00:00,1,0
RCT000000659,RC0023,U0003913,sms,2026-05-29 12:00:00,1,0
RCT000000660,RC0004,U0010678,in_app,2026-02-03 18:00:00,1,0
RCT000000661,RC0008,U0010255,push,2026-06-23 12:00:00,1,0
RCT000000662,RC0014,U0004713,push,2026-03-21 15:00:00,1,0
RCT000000663,RC0024,U0003074,push,2026-06-09 20:00:00,1,1
RCT000000664,RC0019,U0001078,sms,2026-06-29 10:00:00,1,0
RCT000000665,RC0009,U0009826,sms,2026-05-12 18:00:00,1,0
RCT000000666,RC0008,U0007096,push,2026-06-22 09:00:00,1,0
RCT000000667,RC0006,U0006670,in_app,2026-02-17 10:00:00,1,0
RCT000000668,RC0015,U0007078,push,2026-04-24 09:00:00,1,0
RCT000000669,RC0017,U0008874,sms,2026-04-14 13:00:00,1,0
RCT000000670,RC0005,U0004952,push,2026-08-02 11:00:00,1,0
RCT000000671,RC0003,U0011357,push,2026-02-13 19:00:00,1,0
RCT000000672,RC0022,U0006220,in_app,2026-05-26 10:00:00,1,1
RCT000000673,RC0001,U0000517,push,2026-07-29 09:00:00,1,0
RCT000000674,RC0017,U0000977,sms,2026-04-08 19:00:00,1,0
RCT000000675,RC0005,U0004988,push,2026-07-29 16:00:00,1,1
RCT000000676,RC0015,U0005626,push,2026-04-26 13:00:00,1,0
RCT000000677,RC0015,U0004295,push,2026-04-27 19:00:00,1,0
RCT000000678,RC0014,U0000832,push,2026-03-22 17:00:00,1,1
RCT000000679,RC0018,U0007775,push,2026-02-08 16:00:00,1,0
RCT000000680,RC0016,U0010730,in_app,2026-02-25 20:00:00,0,0
RCT000000681,RC0016,U0005801,in_app,2026-02-21 18:00:00,1,0
RCT000000682,RC0003,U0001091,push,2026-02-11 19:00:00,1,0
RCT000000683,RC0023,U0006288,sms,2026-05-31 16:00:00,0,0
RCT000000684,RC0002,U0009460,push,2026-06-13 20:00:00,1,0
RCT000000685,RC0017,U0004470,sms,2026-04-11 11:00:00,1,0
RCT000000686,RC0009,U0011272,sms,2026-05-12 11:00:00,1,0
RCT000000687,RC0004,U0010003,in_app,2026-02-02 12:00:00,1,0
RCT000000688,RC0015,U0004247,push,2026-04-21 12:00:00,1,1
RCT000000689,RC0016,U0010081,in_app,2026-02-26 13:00:00,1,0
RCT000000690,RC0009,U0006278,sms,2026-05-09 13:00:00,1,0
RCT000000691,RC0006,U0005183,in_app,2026-02-20 10:00:00,1,0
RCT000000692,RC0024,U0004474,push,2026-06-08 10:00:00,1,0
RCT000000693,RC0003,U0004450,push,2026-02-16 10:00:00,1,0
RCT000000694,RC0002,U0010234,push,2026-06-14 16:00:00,1,0
RCT000000695,RC0024,U0011159,push,2026-06-04 18:00:00,1,0
RCT000000696,RC0009,U0008258,sms,2026-05-09 09:00:00,1,0
RCT000000697,RC0017,U0007440,sms,2026-04-09 12:00:00,1,0
RCT000000698,RC0021,U0007436,in_app,2026-04-19 19:00:00,1,0
RCT000000699,RC0023,U0004377,sms,2026-06-02 08:00:00,1,0
RCT000000700,RC0004,U0003025,in_app,2026-01-31 14:00:00,1,0
RCT000000701,RC0022,U0003360,in_app,2026-05-25 20:00:00,1,0
RCT000000702,RC0010,U0001995,push,2026-03-18 12:00:00,1,0
RCT000000703,RC0004,U0004231,in_app,2026-02-04 21:00:00,1,0
RCT000000704,RC0018,U0007763,push,2026-02-14 11:00:00,1,0
RCT000000705,RC0024,U0008490,push,2026-06-06 17:00:00,1,0
RCT000000706,RC0012,U0009462,push,2026-02-28 09:00:00,1,0
RCT000000707,RC0009,U0002613,sms,2026-05-07 13:00:00,1,0
RCT000000708,RC0014,U0005706,push,2026-03-26 12:00:00,1,0
RCT000000709,RC0006,U0001439,in_app,2026-02-20 10:00:00,1,0
RCT000000710,RC0023,U0001196,sms,2026-05-30 09:00:00,1,0
RCT000000711,RC0005,U0010455,push,2026-07-29 14:00:00,1,0
RCT000000712,RC0017,U0003045,sms,2026-04-08 12:00:00,1,0
RCT000000713,RC0002,U0011141,push,2026-06-13 12:00:00,1,0
RCT000000714,RC0024,U0010949,push,2026-06-09 10:00:00,1,0
RCT000000715,RC0011,U0011494,sms,2026-07-12 21:00:00,1,0
RCT000000716,RC0006,U0005929,in_app,2026-02-21 10:00:00,1,0
RCT000000717,RC0016,U0011546,in_app,2026-02-21 08:00:00,1,0
RCT000000718,RC0003,U0001976,push,2026-02-12 14:00:00,1,0
RCT000000719,RC0006,U0010864,in_app,2026-02-20 17:00:00,1,0
RCT000000720,RC0023,U0007119,sms,2026-05-29 19:00:00,1,0
RCT000000721,RC0010,U0002981,push,2026-03-18 13:00:00,1,0
RCT000000722,RC0021,U0003885,in_app,2026-04-17 18:00:00,1,0
RCT000000723,RC0013,U0000921,push,2026-02-18 08:00:00,1,0
RCT000000724,RC0012,U0005650,push,2026-02-28 11:00:00,0,0
RCT000000725,RC0022,U0001102,in_app,2026-05-27 16:00:00,1,0
RCT000000726,RC0010,U0011550,push,2026-03-17 19:00:00,1,1
RCT000000727,RC0018,U0009698,push,2026-02-13 18:00:00,1,0
RCT000000728,RC0005,U0010899,push,2026-08-01 12:00:00,1,0
RCT000000729,RC0019,U0006377,sms,2026-06-28 21:00:00,1,0
RCT000000730,RC0010,U0009203,push,2026-03-17 19:00:00,1,0
RCT000000731,RC0014,U0008827,push,2026-03-27 20:00:00,1,0
RCT000000732,RC0021,U0001084,in_app,2026-04-20 14:00:00,1,0
RCT000000733,RC0018,U0004748,push,2026-02-08 17:00:00,1,1
RCT000000734,RC0001,U0008305,push,2026-07-27 18:00:00,1,1
RCT000000735,RC0017,U0007314,sms,2026-04-12 19:00:00,1,0
RCT000000736,RC0009,U0009100,sms,2026-05-10 12:00:00,1,0
RCT000000737,RC0009,U0006997,sms,2026-05-07 11:00:00,1,0
RCT000000738,RC0008,U0002643,push,2026-06-24 08:00:00,1,0
RCT000000739,RC0011,U0002958,sms,2026-07-14 19:00:00,1,0
RCT000000740,RC0004,U0000311,in_app,2026-02-04 15:00:00,0,0
RCT000000741,RC0020,U0005458,push,2026-05-25 11:00:00,1,0
RCT000000742,RC0008,U0005249,push,2026-06-21 19:00:00,1,0
RCT000000743,RC0023,U0004276,sms,2026-05-31 21:00:00,0,0
RCT000000744,RC0017,U0006323,sms,2026-04-13 18:00:00,1,0
RCT000000745,RC0011,U0009363,sms,2026-07-14 18:00:00,1,0
RCT000000746,RC0024,U0004101,push,2026-06-07 13:00:00,1,0
RCT000000747,RC0002,U0009953,push,2026-06-13 09:00:00,1,0
RCT000000748,RC0021,U0007886,in_app,2026-04-16 11:00:00,1,0
RCT000000749,RC0012,U0008429,push,2026-03-01 12:00:00,1,0
RCT000000750,RC0016,U0010842,in_app,2026-02-20 09:00:00,1,0
RCT000000751,RC0011,U0011810,sms,2026-07-15 08:00:00,1,0
RCT000000752,RC0004,U0002013,in_app,2026-02-03 12:00:00,1,0
RCT000000753,RC0015,U0005264,push,2026-04-21 13:00:00,1,0
RCT000000754,RC0021,U0002549,in_app,2026-04-20 12:00:00,1,0
RCT000000755,RC0012,U0001901,push,2026-03-04 16:00:00,1,0
RCT000000756,RC0014,U0006774,push,2026-03-21 09:00:00,1,0
RCT000000757,RC0018,U0011892,push,2026-02-08 20:00:00,1,0
RCT000000758,RC0020,U0005426,push,2026-05-27 17:00:00,1,0
RCT000000759,RC0004,U0006978,in_app,2026-02-05 21:00:00,1,0
RCT000000760,RC0024,U0006896,push,2026-06-05 16:00:00,1,0
