attribution_id,user_id,channel_id,ad_campaign_id,attribution_type,attributed_at,confidence_score
ATTR00000311,U0000700,CH05,ADC00072,last_click,2026-08-06 01:03:31,0.6973
ATTR00000312,U0000705,CH05,ADC00042,view_through,2026-02-21 03:33:43,0.7035
ATTR00000313,U0000706,CH03,ADC00061,view_through,2026-05-03 08:28:24,0.9182
ATTR00000314,U0000709,CH03,ADC00048,first_click,2026-01-29 05:50:20,0.9118
ATTR00000315,U0000711,CH04,ADC00087,last_click,2026-03-12 13:27:30,0.783
ATTR00000316,U0000713,CH04,ADC00051,last_click,2026-05-29 02:54:06,0.9607
ATTR00000317,U0000716,CH05,ADC00006,view_through,2026-04-16 19:41:06,0.6752
ATTR00000318,U0000717,CH03,,last_click,2026-01-06 01:52:55,0.7781
ATTR00000319,U0000719,CH04,ADC00041,last_click,2026-07-21 19:09:23,0.8639
ATTR00000320,U0000720,CH03,ADC00022,last_click,2026-05-25 13:19:27,0.794
ATTR00000321,U0000721,CH03,ADC00090,view_through,2026-07-07 07:40:00,0.8402
ATTR00000322,U0000723,CH03,ADC00091,last_click,2026-08-23 22:52:01,0.7718
ATTR00000323,U0000725,CH03,ADC00091,last_click,2026-07-25 04:44:52,0.6635
ATTR00000324,U0000726,CH05,ADC00047,last_click,2026-01-30 05:06:41,0.7781
ATTR00000325,U0000728,CH03,ADC00100,last_click,2026-03-25 22:45:54,0.9136
ATTR00000326,U0000729,CH05,ADC00074,last_click,2026-04-25 12:39:17,0.6781
ATTR00000327,U0000731,CH04,ADC00027,last_click,2026-06-20 08:13:05,0.7104
ATTR00000328,U0000734,CH03,ADC00086,last_click,2026-02-19 12:17:20,0.6344
ATTR00000329,U0000736,CH05,ADC00009,last_click,2026-04-02 11:09:14,0.6684
ATTR00000330,U0000739,CH05,ADC00021,first_click,2026-05-19 23:31:37,0.9275
ATTR00000331,U0000740,CH06,ADC00032,last_click,2026-02-09 10:21:56,0.9477
ATTR00000332,U0000741,CH04,ADC00078,last_click,2026-05-22 09:13:37,0.683
ATTR00000333,U0000746,CH03,ADC00089,first_click,2026-05-14 05:29:41,0.9244
ATTR00000334,U0000747,CH03,ADC00089,first_click,2026-05-21 13:31:22,0.9303
ATTR00000335,U0000748,CH05,ADC00047,first_click,2026-02-05 01:40:20,0.9584
ATTR00000336,U0000749,CH05,ADC00065,last_click,2026-03-13 11:22:55,0.8119
ATTR00000337,U0000752,CH04,ADC00081,last_click,2026-03-23 14:17:26,0.64
ATTR00000338,U0000753,CH06,ADC00093,last_click,2026-08-19 21:57:30,0.8839
ATTR00000339,U0000754,CH03,ADC00035,last_click,2026-04-22 23:46:12,0.985
ATTR00000340,U0000756,CH03,ADC00090,first_click,2026-07-11 20:42:38,0.9266
ATTR00000341,U0000757,CH06,ADC00005,first_click,2026-04-30 18:52:20,0.9808
ATTR00000342,U0000758,CH05,ADC00047,first_click,2026-02-03 06:47:46,0.7485
ATTR00000343,U0000763,CH03,ADC00028,view_through,2026-05-06 22:23:40,0.7393
ATTR00000344,U0000765,CH05,ADC00082,first_click,2026-03-25 12:31:59,0.6285
ATTR00000345,U0000768,CH03,ADC00061,last_click,2026-05-04 07:34:19,0.9515
ATTR00000346,U0000771,CH05,ADC00072,last_click,2026-06-24 02:51:50,0.6768
ATTR00000347,U0000772,CH06,ADC00053,last_click,2026-06-26 12:15:14,0.6455
ATTR00000348,U0000775,CH05,ADC00069,last_click,2026-04-02 11:57:13,0.6819
ATTR00000349,U0000777,CH03,ADC00016,last_click,2026-03-18 08:50:14,0.9126
ATTR00000350,U0000778,CH03,ADC00022,last_click,2026-06-21 04:16:01,0.8846
ATTR00000351,U0000779,CH03,ADC00090,view_through,2026-08-06 05:17:50,0.7907
ATTR00000352,U0000781,CH05,ADC00009,last_click,2026-03-10 08:15:04,0.6925
ATTR00000353,U0000783,CH04,ADC00023,last_click,2026-07-03 15:43:36,0.7869
ATTR00000354,U0000784,CH03,ADC00026,last_click,2026-06-11 04:23:22,0.9335
ATTR00000355,U0000786,CH06,ADC00024,first_click,2026-03-29 14:58:32,0.8377
ATTR00000356,U0000787,CH05,ADC00076,last_click,2026-03-02 16:31:58,0.6866
ATTR00000357,U0000793,CH03,ADC00091,last_click,2026-08-27 14:50:49,0.8386
ATTR00000358,U0000795,CH04,ADC00001,last_click,2026-05-15 11:54:51,0.644
ATTR00000359,U0000797,CH04,ADC00099,view_through,2026-05-10 11:56:42,0.9793
ATTR00000360,U0000798,CH03,ADC00085,view_through,2026-01-13 22:33:07,0.6682
ATTR00000361,U0000799,CH03,ADC00086,last_click,2026-02-16 09:16:05,0.6312
ATTR00000362,U0000804,CH06,ADC00040,last_click,2026-05-22 19:53:30,0.9819
ATTR00000363,U0000805,CH04,ADC00058,last_click,2026-07-10 06:49:28,0.7713
ATTR00000364,U0000807,CH04,ADC00041,first_click,2026-07-26 12:09:34,0.8104
ATTR00000365,U0000810,CH04,ADC00058,view_through,2026-08-26 08:13:08,0.9403
ATTR00000366,U0000814,CH06,ADC00017,last_click,2026-02-21 13:29:09,0.9189
ATTR00000367,U0000815,CH03,ADC00019,last_click,2026-08-05 07:17:06,0.7913
ATTR00000368,U0000819,CH03,ADC00090,view_through,2026-07-06 19:04:20,0.9649
ATTR00000369,U0000821,CH03,ADC00088,first_click,2026-04-30 23:10:13,0.8497
ATTR00000370,U0000822,CH03,ADC00085,first_click,2026-01-23 10:36:35,0.7859
ATTR00000371,U0000824,CH06,ADC00004,last_click,2026-03-01 04:10:13,0.7295
ATTR00000372,U0000826,CH05,ADC00069,last_click,2026-04-28 19:57:01,0.9754
ATTR00000373,U0000828,CH06,ADC00079,last_click,2026-01-29 00:35:30,0.6732
ATTR00000374,U0000829,CH05,ADC00047,last_click,2026-01-15 21:03:02,0.7491
ATTR00000375,U0000830,CH05,ADC00072,first_click,2026-07-13 15:14:19,0.8428
ATTR00000376,U0000833,CH03,ADC00028,last_click,2026-04-22 14:00:01,0.9679
ATTR00000377,U0000835,CH04,ADC00018,last_click,2026-05-08 09:08:36,0.943
ATTR00000378,U0000836,CH03,ADC00035,view_through,2026-05-28 16:43:29,0.8633
ATTR00000379,U0000840,CH05,ADC00080,last_click,2026-04-24 10:33:18,0.8385
ATTR00000380,U0000842,CH05,ADC00065,view_through,2026-02-24 10:26:52,0.742
ATTR00000381,U0000844,CH04,ADC00013,view_through,2026-03-24 22:45:12,0.8881
ATTR00000382,U0000845,CH05,ADC00065,view_through,2026-02-22 23:34:18,0.7365
ATTR00000383,U0000847,CH06,ADC00094,last_click,2026-02-28 04:42:06,0.8166
ATTR00000384,U0000848,CH05,ADC00047,first_click,2026-01-31 21:22:02,0.6347
ATTR00000385,U0000849,CH05,ADC00080,last_click,2026-05-05 18:54:10,0.945
ATTR00000386,U0000850,CH03,ADC00086,last_click,2026-01-22 03:18:50,0.9891
ATTR00000387,U0000853,CH04,ADC00092,last_click,2026-03-22 18:42:47,0.7194
ATTR00000388,U0000856,CH04,ADC00012,last_click,2026-04-06 01:16:21,0.6268
ATTR00000389,U0000857,CH05,ADC00097,last_click,2026-05-19 01:36:23,0.865
ATTR00000390,U0000858,CH05,ADC00047,first_click,2026-01-06 14:23:41,0.7124
ATTR00000391,U0000860,CH04,ADC00073,last_click,2026-06-07 10:09:12,0.7844
ATTR00000392,U0000862,CH03,ADC00016,view_through,2026-03-08 03:57:32,0.7735
ATTR00000393,U0000867,CH05,ADC00044,last_click,2026-05-12 15:44:51,0.749
ATTR00000394,U0000869,CH06,ADC00049,last_click,2026-07-10 02:08:08,0.6738
ATTR00000395,U0000870,CH06,ADC00025,last_click,2026-07-07 15:41:24,0.7779
ATTR00000396,U0000871,CH04,ADC00038,last_click,2026-07-06 19:36:52,0.8224
ATTR00000397,U0000875,CH04,ADC00055,last_click,2026-03-14 07:58:35,0.9575
ATTR00000398,U0000879,CH03,ADC00028,last_click,2026-06-19 07:09:20,0.7456
ATTR00000399,U0000880,CH04,ADC00002,view_through,2026-04-17 12:24:50,0.7979
ATTR00000400,U0000882,CH03,ADC00008,last_click,2026-02-05 07:49:54,0.8068
ATTR00000401,U0000887,CH04,ADC00054,last_click,2026-01-19 16:02:10,0.7546
ATTR00000402,U0000889,CH05,ADC00069,first_click,2026-04-16 23:39:17,0.7417
ATTR00000403,U0000892,CH03,,last_click,2026-01-01 07:14:23,0.6851
ATTR00000404,U0000893,CH03,ADC00075,last_click,2026-04-21 17:47:27,0.896
ATTR00000405,U0000900,CH03,ADC00090,last_click,2026-06-13 20:51:05,0.6903
ATTR00000406,U0000901,CH05,ADC00043,last_click,2026-05-19 04:12:28,0.6558
ATTR00000407,U0000904,CH04,ADC00039,last_click,2026-03-12 05:01:27,0.8872
ATTR00000408,U0000905,CH05,,last_click,2026-08-21 12:48:19,0.8631
ATTR00000409,U0000906,CH05,ADC00029,last_click,2026-06-26 04:03:21,0.8111
ATTR00000410,U0000908,CH03,ADC00048,last_click,2026-03-19 23:27:45,0.7664
ATTR00000411,U0000912,CH04,ADC00062,first_click,2026-03-12 22:42:47,0.8267
ATTR00000412,U0000913,CH06,ADC00050,last_click,2026-04-23 10:43:22,0.7574
ATTR00000413,U0000914,CH04,ADC00015,last_click,2026-01-24 02:00:40,0.8236
ATTR00000414,U0000915,CH04,ADC00054,first_click,2026-02-08 02:21:17,0.8965
ATTR00000415,U0000917,CH03,ADC00034,first_click,2026-03-12 11:48:06,0.7005
ATTR00000416,U0000918,CH03,ADC00100,last_click,2026-02-04 21:25:34,0.9181
ATTR00000417,U0000919,CH03,ADC00090,last_click,2026-08-07 23:03:22,0.7978
ATTR00000418,U0000923,CH03,ADC00048,last_click,2026-02-04 10:03:09,0.7683
ATTR00000419,U0000924,CH04,ADC00084,last_click,2026-04-28 03:42:47,0.9899
ATTR00000420,U0000928,CH03,ADC00091,last_click,2026-06-30 00:11:29,0.7279
ATTR00000421,U0000929,CH03,ADC00030,first_click,2026-04-09 05:48:49,0.6515
ATTR00000422,U0000930,CH04,ADC00058,last_click,2026-08-20 22:45:22,0.6708
ATTR00000423,U0000938,CH05,ADC00059,last_click,2026-07-02 14:12:03,0.9149
ATTR00000424,U0000940,CH06,ADC00053,last_click,2026-06-12 05:46:03,0.8195
ATTR00000425,U0000941,CH05,ADC00029,last_click,2026-06-23 10:13:26,0.7281
ATTR00000426,U0000942,CH03,ADC00085,last_click,2026-02-04 11:44:07,0.9551
ATTR00000427,U0000944,CH05,ADC00059,view_through,2026-07-27 17:03:10,0.944
ATTR00000428,U0000945,CH06,ADC00036,last_click,2026-06-09 22:02:27,0.959
ATTR00000429,U0000946,CH04,ADC00018,last_click,2026-05-11 07:03:46,0.8714
ATTR00000430,U0000948,CH05,ADC00069,last_click,2026-05-12 12:38:46,0.6711
ATTR00000431,U0000950,CH05,ADC00072,last_click,2026-07-12 11:29:16,0.6786
ATTR00000432,U0000955,CH06,ADC00093,last_click,2026-06-21 16:08:53,0.909
ATTR00000433,U0000958,CH05,ADC00065,last_click,2026-03-07 10:00:27,0.7155
ATTR00000434,U0000960,CH03,ADC00091,last_click,2026-07-31 17:20:54,0.8888
ATTR00000435,U0000961,CH04,ADC00054,last_click,2026-01-08 05:50:50,0.9444
ATTR00000436,U0000962,CH03,ADC00095,first_click,2026-06-07 08:27:04,0.7166
ATTR00000437,U0000963,CH05,ADC00068,last_click,2026-02-20 12:45:01,0.6655
ATTR00000438,U0000965,CH05,ADC00072,first_click,2026-08-09 11:55:07,0.9173
ATTR00000439,U0000966,CH03,ADC00100,first_click,2026-01-21 22:31:35,0.9111
ATTR00000440,U0000968,CH05,ADC00046,last_click,2026-06-25 19:19:45,0.7483
ATTR00000441,U0000969,CH05,ADC00076,first_click,2026-02-15 01:15:24,0.9537
ATTR00000442,U0000972,CH04,ADC00055,last_click,2026-03-14 13:12:37,0.8625
ATTR00000443,U0000974,CH03,ADC00016,last_click,2026-03-10 08:41:45,0.951
ATTR00000444,U0000975,CH04,ADC00070,last_click,2026-04-25 18:23:47,0.6738
ATTR00000445,U0000976,CH03,ADC00019,last_click,2026-07-13 04:58:45,0.8251
ATTR00000446,U0000977,CH06,ADC00094,last_click,2026-02-01 04:26:55,0.977
ATTR00000447,U0000978,CH04,ADC00058,first_click,2026-08-24 00:12:38,0.766
ATTR00000448,U0000982,CH03,ADC00019,last_click,2026-08-02 14:41:21,0.7172
ATTR00000449,U0000983,CH04,ADC00027,last_click,2026-07-19 23:44:02,0.9327
ATTR00000450,U0000985,CH05,ADC00009,last_click,2026-03-23 05:13:57,0.7514
ATTR00000451,U0000990,CH06,ADC00093,last_click,2026-08-18 23:37:36,0.6276
ATTR00000452,U0000993,CH04,ADC00054,last_click,2026-01-20 15:25:57,0.805
ATTR00000453,U0001003,CH05,ADC00021,first_click,2026-04-08 00:19:00,0.7472
ATTR00000454,U0001004,CH03,,view_through,2026-01-04 06:14:36,0.792
ATTR00000455,U0001006,CH05,ADC00068,last_click,2026-03-11 18:42:41,0.6913
ATTR00000456,U0001007,CH03,ADC00016,last_click,2026-04-15 22:38:40,0.9328
ATTR00000457,U0001008,CH03,ADC00022,view_through,2026-06-27 16:15:13,0.7613
ATTR00000458,U0001009,CH03,ADC00016,view_through,2026-02-26 12:40:05,0.7475
ATTR00000459,U0001010,CH03,ADC00090,last_click,2026-06-14 22:38:45,0.7662
ATTR00000460,U0001015,CH04,ADC00058,last_click,2026-06-19 23:26:22,0.9168
ATTR00000461,U0001016,CH03,ADC00090,last_click,2026-06-09 04:51:17,0.7507
ATTR00000462,U0001017,CH03,ADC00100,last_click,2026-01-14 09:43:45,0.9167
ATTR00000463,U0001018,CH03,ADC00090,last_click,2026-07-27 12:49:46,0.8789
ATTR00000464,U0001020,CH05,ADC00080,last_click,2026-05-25 11:20:21,0.7579
ATTR00000465,U0001021,CH03,ADC00091,last_click,2026-07-15 08:19:15,0.9592
ATTR00000466,U0001023,CH06,ADC00003,last_click,2026-04-25 18:33:29,0.6707
ATTR00000467,U0001024,CH03,ADC00030,last_click,2026-04-29 22:13:35,0.8472
ATTR00000468,U0001025,CH04,ADC00062,last_click,2026-03-15 18:05:09,0.9159
ATTR00000469,U0001028,CH04,ADC00001,first_click,2026-05-18 15:04:50,0.7694
ATTR00000470,U0001029,CH03,ADC00071,last_click,2026-03-19 12:49:25,0.8037
ATTR00000471,U0001030,CH03,ADC00016,last_click,2026-03-08 00:00:05,0.8113
ATTR00000472,U0001034,CH05,ADC00076,last_click,2026-03-01 02:33:47,0.7013
ATTR00000473,U0001037,CH06,ADC00005,last_click,2026-03-24 17:38:14,0.6413
ATTR00000474,U0001038,CH05,ADC00072,last_click,2026-07-16 10:12:57,0.7367
ATTR00000475,U0001039,CH04,ADC00073,first_click,2026-06-06 13:02:49,0.6329
ATTR00000476,U0001040,CH03,ADC00091,last_click,2026-07-12 21:50:44,0.887
ATTR00000477,U0001041,CH05,ADC00059,last_click,2026-07-23 02:04:53,0.9223
ATTR00000478,U0001044,CH06,ADC00093,first_click,2026-06-20 01:15:39,0.8189
ATTR00000479,U0001045,CH04,ADC00087,last_click,2026-03-03 05:35:11,0.8062
ATTR00000480,U0001046,CH05,ADC00047,last_click,2026-03-14 15:41:44,0.7571
ATTR00000481,U0001047,CH03,ADC00019,view_through,2026-07-12 16:16:37,0.8143
ATTR00000482,U0001048,CH05,ADC00059,first_click,2026-06-19 15:36:07,0.7876
ATTR00000483,U0001049,CH05,ADC00080,last_click,2026-06-02 04:06:54,0.9533
ATTR00000484,U0001050,CH05,ADC00097,last_click,2026-04-27 00:37:09,0.663
ATTR00000485,U0001051,CH03,ADC00091,view_through,2026-08-10 00:43:36,0.7201
ATTR00000486,U0001054,CH03,ADC00071,view_through,2026-02-22 18:39:26,0.6583
ATTR00000487,U0001058,CH04,ADC00015,last_click,2026-01-28 03:55:18,0.683
ATTR00000488,U0001061,CH05,ADC00072,last_click,2026-07-12 09:04:48,0.7908
ATTR00000489,U0001062,CH04,ADC00058,last_click,2026-08-11 16:27:56,0.8093
ATTR00000490,U0001063,CH05,ADC00074,last_click,2026-04-23 02:58:07,0.6527
ATTR00000491,U0001064,CH03,ADC00100,last_click,2026-02-03 15:06:02,0.7562
ATTR00000492,U0001065,CH03,ADC00090,last_click,2026-06-08 06:08:24,0.7472
ATTR00000493,U0001067,CH05,ADC00046,last_click,2026-06-27 21:43:50,0.8128
ATTR00000494,U0001068,CH04,ADC00033,view_through,2026-06-06 15:11:00,0.9519
ATTR00000495,U0001069,CH03,ADC00100,last_click,2026-01-16 10:06:37,0.7073
ATTR00000496,U0001071,CH03,ADC00008,last_click,2026-02-06 11:56:13,0.811
ATTR00000497,U0001076,CH03,ADC00085,first_click,2026-02-22 04:49:34,0.9065
ATTR00000498,U0001077,CH03,ADC00035,last_click,2026-05-23 22:30:56,0.7725
ATTR00000499,U0001079,CH03,ADC00091,last_click,2026-08-01 21:51:46,0.7408
ATTR00000500,U0001080,CH05,ADC00080,last_click,2026-05-20 23:26:46,0.8408
ATTR00000501,U0001081,CH03,ADC00075,last_click,2026-05-29 23:49:59,0.8713
ATTR00000502,U0001082,CH06,ADC00025,last_click,2026-06-20 16:27:40,0.8217
ATTR00000503,U0001086,CH03,ADC00071,last_click,2026-03-20 13:58:08,0.8623
ATTR00000504,U0001088,CH05,ADC00097,last_click,2026-04-23 15:02:43,0.6885
ATTR00000505,U0001093,CH05,ADC00044,first_click,2026-04-26 07:17:17,0.7601
ATTR00000506,U0001094,CH04,ADC00084,last_click,2026-03-27 12:06:36,0.8862
ATTR00000507,U0001098,CH04,ADC00023,last_click,2026-06-11 13:55:49,0.8514
ATTR00000508,U0001099,CH06,ADC00032,last_click,2026-01-27 17:26:05,0.8042
ATTR00000509,U0001100,CH03,ADC00100,first_click,2026-02-07 08:44:46,0.7704
ATTR00000510,U0001103,CH04,ADC00041,last_click,2026-07-20 15:29:48,0.9836
ATTR00000511,U0001104,CH03,ADC00085,first_click,2026-02-06 20:19:41,0.9694
ATTR00000512,U0001106,CH05,ADC00069,last_click,2026-04-14 19:32:53,0.8054
ATTR00000513,U0001111,CH03,ADC00016,last_click,2026-02-17 13:25:48,0.9521
ATTR00000514,U0001112,CH06,ADC00093,first_click,2026-07-13 12:55:12,0.9006
ATTR00000515,U0001113,CH06,ADC00093,last_click,2026-07-29 02:39:20,0.8891
ATTR00000516,U0001120,CH06,ADC00067,last_click,2026-05-09 11:51:21,0.7652
ATTR00000517,U0001121,CH03,,last_click,2026-01-02 14:13:11,0.9665
ATTR00000518,U0001123,CH06,ADC00010,first_click,2026-07-17 05:33:07,0.8317
ATTR00000519,U0001125,CH06,ADC00010,last_click,2026-05-08 23:17:20,0.8267
ATTR00000520,U0001126,CH04,ADC00087,last_click,2026-02-09 13:14:51,0.7064
ATTR00000521,U0001128,CH03,ADC00019,first_click,2026-07-30 18:12:52,0.9873
ATTR00000522,U0001129,CH03,ADC00100,last_click,2026-02-18 14:28:12,0.9892
ATTR00000523,U0001130,CH03,ADC00008,last_click,2026-03-07 15:21:28,0.767
ATTR00000524,U0001132,CH04,ADC00027,last_click,2026-07-29 02:48:45,0.6294
ATTR00000525,U0001134,CH06,ADC00067,last_click,2026-05-06 12:38:03,0.889
ATTR00000526,U0001135,CH06,,view_through,2026-01-07 15:43:04,0.7637
ATTR00000527,U0001136,CH04,ADC00092,last_click,2026-04-13 02:27:55,0.8705
ATTR00000528,U0001148,CH05,ADC00080,first_click,2026-05-24 06:35:33,0.6718
ATTR00000529,U0001149,CH04,ADC00055,last_click,2026-02-23 13:31:58,0.794
ATTR00000530,U0001151,CH05,ADC00076,first_click,2026-03-03 12:40:12,0.8362
ATTR00000531,U0001158,CH06,ADC00067,last_click,2026-04-27 05:06:34,0.7349
ATTR00000532,U0001160,CH03,ADC00100,first_click,2026-01-25 08:31:25,0.7982
ATTR00000533,U0001161,CH03,ADC00100,view_through,2026-03-15 00:02:47,0.8077
ATTR00000534,U0001163,CH06,ADC00094,last_click,2026-02-14 01:54:08,0.6973
ATTR00000535,U0001164,CH03,ADC00075,last_click,2026-05-14 18:05:28,0.8236
ATTR00000536,U0001168,CH06,ADC00010,last_click,2026-07-18 14:26:33,0.9615
ATTR00000537,U0001169,CH03,ADC00085,last_click,2026-01-08 02:01:43,0.6831
ATTR00000538,U0001171,CH03,ADC00091,last_click,2026-06-26 18:14:14,0.8052
ATTR00000539,U0001173,CH03,ADC00028,first_click,2026-05-14 16:07:50,0.8098
ATTR00000540,U0001175,CH05,ADC00047,first_click,2026-03-19 02:00:01,0.7105
ATTR00000541,U0001177,CH03,ADC00100,last_click,2026-01-16 15:33:31,0.8027
ATTR00000542,U0001179,CH03,ADC00091,view_through,2026-08-11 05:09:11,0.9073
ATTR00000543,U0001183,CH04,ADC00041,last_click,2026-07-17 15:28:38,0.7459
ATTR00000544,U0001184,CH03,ADC00100,view_through,2026-01-19 07:05:07,0.6362
ATTR00000545,U0001188,CH03,ADC00071,first_click,2026-02-26 20:40:22,0.9876
ATTR00000546,U0001189,CH03,ADC00035,last_click,2026-05-12 14:02:02,0.7784
ATTR00000547,U0001190,CH06,ADC00079,last_click,2026-01-26 18:55:32,0.6536
ATTR00000548,U0001194,CH05,ADC00047,first_click,2026-01-31 22:58:24,0.9563
ATTR00000549,U0001196,CH05,ADC00029,last_click,2026-07-19 03:06:40,0.6395
ATTR00000550,U0001199,CH03,ADC00061,last_click,2026-03-25 16:44:57,0.878
ATTR00000551,U0001200,CH03,ADC00091,last_click,2026-07-22 23:33:27,0.8905
ATTR00000552,U0001201,CH04,ADC00058,last_click,2026-08-24 11:09:00,0.9246
ATTR00000553,U0001204,CH06,ADC00036,last_click,2026-06-14 16:58:37,0.7008
ATTR00000554,U0001206,CH05,ADC00080,first_click,2026-04-05 12:56:34,0.6828
ATTR00000555,U0001207,CH04,ADC00058,last_click,2026-08-21 13:32:45,0.7541
ATTR00000556,U0001208,CH03,ADC00028,last_click,2026-05-09 07:35:38,0.7656
ATTR00000557,U0001210,CH06,ADC00049,last_click,2026-05-12 03:36:30,0.9039
ATTR00000558,U0001214,CH04,ADC00051,last_click,2026-06-28 05:04:52,0.784
ATTR00000559,U0001215,CH05,ADC00097,last_click,2026-03-09 12:53:38,0.6983
ATTR00000560,U0001217,CH03,ADC00007,last_click,2026-06-27 06:20:47,0.8576
ATTR00000561,U0001218,CH05,ADC00047,last_click,2026-01-26 01:31:29,0.887
ATTR00000562,U0001219,CH05,ADC00047,last_click,2026-01-26 01:37:17,0.6433
ATTR00000563,U0001221,CH06,ADC00079,first_click,2026-03-06 06:54:34,0.9675
ATTR00000564,U0001222,CH06,ADC00093,last_click,2026-07-25 07:41:55,0.7414
ATTR00000565,U0001223,CH03,ADC00090,first_click,2026-06-28 17:18:43,0.7566
ATTR00000566,U0001224,CH03,ADC00091,last_click,2026-07-21 21:46:01,0.8478
ATTR00000567,U0001226,CH04,ADC00041,last_click,2026-07-08 10:00:20,0.9
ATTR00000568,U0001231,CH03,ADC00071,last_click,2026-02-06 04:48:18,0.7309
ATTR00000569,U0001235,CH03,ADC00028,last_click,2026-04-24 03:44:44,0.7976
ATTR00000570,U0001236,CH03,ADC00089,last_click,2026-05-23 23:23:50,0.8343
ATTR00000571,U0001238,CH04,ADC00054,last_click,2026-02-08 19:05:11,0.9873
ATTR00000572,U0001239,CH04,ADC00058,last_click,2026-08-08 23:58:45,0.7298
ATTR00000573,U0001242,CH05,ADC00059,last_click,2026-06-28 17:59:58,0.7469
ATTR00000574,U0001244,CH03,ADC00019,view_through,2026-06-21 23:49:03,0.8641
ATTR00000575,U0001245,CH04,ADC00058,last_click,2026-08-10 03:51:08,0.7541
ATTR00000576,U0001249,CH04,ADC00092,last_click,2026-03-18 23:19:48,0.6207
ATTR00000577,U0001253,CH06,ADC00049,last_click,2026-06-09 07:40:07,0.8976
ATTR00000578,U0001255,CH05,ADC00021,last_click,2026-03-31 18:12:52,0.6357
ATTR00000579,U0001256,CH05,,last_click,2026-08-17 09:10:19,0.821
ATTR00000580,U0001257,CH03,ADC00034,last_click,2026-04-19 14:20:43,0.6841
ATTR00000581,U0001261,CH03,ADC00035,view_through,2026-04-05 05:26:14,0.941
ATTR00000582,U0001262,CH03,ADC00085,last_click,2026-01-09 20:11:30,0.8757
ATTR00000583,U0001263,CH03,ADC00091,last_click,2026-08-20 04:28:04,0.9302
ATTR00000584,U0001269,CH04,ADC00027,last_click,2026-07-30 11:00:49,0.6878
ATTR00000585,U0001273,CH05,ADC00047,view_through,2026-01-26 05:07:02,0.9363
ATTR00000586,U0001275,CH04,ADC00054,last_click,2026-01-06 15:22:26,0.7696
ATTR00000587,U0001276,CH03,ADC00019,last_click,2026-07-10 22:25:28,0.7763
ATTR00000588,U0001277,CH04,ADC00027,first_click,2026-07-07 07:34:28,0.871
ATTR00000589,U0001278,CH03,ADC00085,first_click,2026-01-07 12:03:01,0.8085
ATTR00000590,U0001280,CH05,ADC00029,last_click,2026-07-19 08:06:18,0.6899
ATTR00000591,U0001281,CH03,ADC00075,last_click,2026-05-20 03:24:11,0.9439
ATTR00000592,U0001283,CH06,ADC00011,last_click,2026-03-17 21:34:01,0.9297
ATTR00000593,U0001284,CH03,ADC00034,last_click,2026-03-24 03:01:06,0.8824
ATTR00000594,U0001289,CH03,ADC00091,last_click,2026-08-04 17:14:15,0.918
ATTR00000595,U0001290,CH06,ADC00049,last_click,2026-06-14 23:14:30,0.8292
ATTR00000596,U0001292,CH04,ADC00099,last_click,2026-04-07 17:14:34,0.7982
ATTR00000597,U0001294,CH05,ADC00074,last_click,2026-05-26 04:17:20,0.9231
ATTR00000598,U0001296,CH03,ADC00061,last_click,2026-04-01 11:37:25,0.7607
ATTR00000599,U0001297,CH06,ADC00079,last_click,2026-02-12 07:35:45,0.9381
ATTR00000600,U0001298,CH04,ADC00033,last_click,2026-05-13 19:47:08,0.8188
ATTR00000601,U0001300,CH03,ADC00026,view_through,2026-06-24 15:32:25,0.7917
ATTR00000602,U0001302,CH05,ADC00082,last_click,2026-04-10 09:28:15,0.9398
ATTR00000603,U0001305,CH05,,last_click,2026-08-23 23:41:51,0.9511
ATTR00000604,U0001306,CH04,ADC00054,first_click,2026-01-24 00:54:09,0.9613
ATTR00000605,U0001308,CH05,ADC00097,first_click,2026-03-29 06:43:40,0.9176
ATTR00000606,U0001309,CH03,ADC00019,first_click,2026-08-01 02:33:29,0.9073
ATTR00000607,U0001310,CH03,ADC00028,view_through,2026-05-18 14:44:51,0.6878
