activity_id,user_id,activity_date,active_minutes,session_count,play_count,interaction_count,is_valid_active
DA0000000480,U0000066,2026-07-20,14,1,26,2,1
DA0000000481,U0000066,2026-07-22,81,2,151,25,1
DA0000000482,U0000066,2026-07-23,8,1,11,0,1
DA0000000483,U0000066,2026-07-24,12,1,30,2,1
DA0000000484,U0000066,2026-07-29,19,1,37,6,1
DA0000000485,U0000066,2026-07-31,26,1,38,5,1
DA0000000486,U0000066,2026-08-01,29,1,43,2,1
DA0000000487,U0000066,2026-08-03,9,1,18,1,1
DA0000000488,U0000066,2026-08-06,3,3,5,0,0
DA0000000489,U0000066,2026-08-08,7,1,14,1,1
DA0000000490,U0000066,2026-08-23,73,1,156,9,1
DA0000000491,U0000066,2026-08-25,27,7,51,2,1
DA0000000492,U0000067,2026-01-26,18,4,42,3,1
DA0000000493,U0000067,2026-07-17,41,4,95,16,1
DA0000000494,U0000068,2026-06-15,9,2,20,1,1
DA0000000495,U0000068,2026-06-19,57,2,84,2,1
DA0000000496,U0000068,2026-06-20,43,1,91,11,1
DA0000000497,U0000068,2026-06-22,56,2,64,5,1
DA0000000498,U0000068,2026-06-27,48,2,83,11,1
DA0000000499,U0000068,2026-07-04,12,1,18,2,1
DA0000000500,U0000068,2026-07-11,2,1,4,0,0
DA0000000501,U0000068,2026-07-24,25,1,49,8,1
DA0000000502,U0000068,2026-08-02,64,1,142,12,1
DA0000000503,U0000068,2026-08-07,31,1,79,4,1
DA0000000504,U0000068,2026-08-09,41,1,95,13,1
DA0000000505,U0000068,2026-08-14,38,1,59,7,1
DA0000000506,U0000068,2026-08-17,33,1,70,7,1
DA0000000507,U0000069,2026-01-31,45,1,50,4,1
DA0000000508,U0000069,2026-02-05,35,1,54,8,1
DA0000000509,U0000069,2026-02-11,5,2,10,1,1
DA0000000510,U0000069,2026-02-15,27,2,66,7,1
DA0000000511,U0000069,2026-06-19,60,1,131,23,1
DA0000000512,U0000070,2026-08-06,42,1,57,8,1
DA0000000513,U0000070,2026-08-11,53,2,90,9,1
DA0000000514,U0000070,2026-08-12,69,1,112,18,1
DA0000000515,U0000070,2026-08-27,7,3,13,2,1
DA0000000516,U0000071,2026-03-08,53,3,76,12,1
DA0000000517,U0000071,2026-03-22,51,1,105,17,1
DA0000000518,U0000071,2026-05-13,31,1,62,2,1
DA0000000519,U0000071,2026-05-14,67,3,97,9,1
DA0000000520,U0000071,2026-07-16,55,1,123,9,1
DA0000000521,U0000071,2026-07-23,53,2,119,17,1
DA0000000522,U0000071,2026-08-14,10,1,25,3,1
DA0000000523,U0000072,2026-05-29,37,1,74,9,1
DA0000000524,U0000072,2026-06-02,30,2,71,5,1
DA0000000525,U0000072,2026-06-05,60,9,81,2,1
DA0000000526,U0000072,2026-06-08,30,4,33,4,1
DA0000000527,U0000072,2026-06-12,13,1,32,1,1
DA0000000528,U0000072,2026-06-20,24,2,30,0,1
DA0000000529,U0000072,2026-06-23,36,1,84,2,1
DA0000000530,U0000072,2026-07-01,24,2,57,2,1
DA0000000531,U0000072,2026-07-03,22,1,56,1,1
DA0000000532,U0000072,2026-08-05,20,8,24,0,1
DA0000000533,U0000072,2026-08-11,58,1,137,3,1
DA0000000534,U0000072,2026-08-19,16,6,22,0,1
DA0000000535,U0000072,2026-08-20,17,1,27,0,1
DA0000000536,U0000072,2026-08-24,14,2,28,2,1
DA0000000537,U0000073,2026-07-27,30,4,66,1,1
DA0000000538,U0000074,2026-08-10,7,2,15,1,1
DA0000000539,U0000074,2026-08-17,9,1,9,0,1
DA0000000540,U0000075,2026-04-23,23,2,52,2,1
DA0000000541,U0000075,2026-04-30,26,2,57,3,1
DA0000000542,U0000075,2026-07-06,56,2,116,14,1
DA0000000543,U0000075,2026-08-23,66,1,85,14,1
DA0000000544,U0000076,2026-03-02,16,2,26,1,1
DA0000000545,U0000076,2026-03-25,36,1,53,3,1
DA0000000546,U0000076,2026-04-11,36,1,58,2,1
DA0000000547,U0000076,2026-05-04,19,2,45,7,1
DA0000000548,U0000076,2026-05-26,3,2,6,0,0
DA0000000549,U0000076,2026-06-08,17,1,28,0,1
DA0000000550,U0000076,2026-06-20,53,5,94,5,1
DA0000000551,U0000076,2026-06-28,17,1,40,2,1
DA0000000552,U0000076,2026-07-25,9,1,13,1,1
DA0000000553,U0000076,2026-08-21,43,1,78,12,1
DA0000000554,U0000077,2026-02-19,39,1,59,9,1
DA0000000555,U0000077,2026-03-28,30,1,59,9,1
DA0000000556,U0000077,2026-03-30,38,3,76,12,1
DA0000000557,U0000077,2026-05-14,30,1,58,6,1
DA0000000558,U0000077,2026-05-30,17,6,35,3,1
DA0000000559,U0000077,2026-07-13,32,1,61,6,1
DA0000000560,U0000077,2026-07-28,37,1,42,6,1
DA0000000561,U0000077,2026-08-24,51,2,90,3,1
DA0000000562,U0000078,2026-05-16,13,1,20,0,1
DA0000000563,U0000078,2026-05-20,15,5,26,2,1
DA0000000564,U0000078,2026-06-12,29,2,42,4,1
DA0000000565,U0000079,2026-03-15,14,1,27,1,1
DA0000000566,U0000079,2026-03-21,24,5,60,9,1
DA0000000567,U0000079,2026-03-28,30,3,56,6,1
DA0000000568,U0000079,2026-03-30,20,1,30,1,1
DA0000000569,U0000079,2026-05-30,11,1,25,1,1
DA0000000570,U0000079,2026-07-01,15,3,18,2,1
DA0000000571,U0000080,2026-03-14,72,1,169,28,1
DA0000000572,U0000080,2026-03-16,35,1,76,4,1
DA0000000573,U0000080,2026-04-01,31,4,35,2,1
DA0000000574,U0000080,2026-04-23,15,1,21,0,1
DA0000000575,U0000080,2026-04-30,57,3,133,23,1
DA0000000576,U0000080,2026-05-11,61,3,67,1,1
DA0000000577,U0000080,2026-05-16,14,5,36,3,1
DA0000000578,U0000080,2026-05-18,21,2,27,3,1
DA0000000579,U0000080,2026-06-21,42,1,63,5,1
DA0000000580,U0000080,2026-07-10,51,3,119,13,1
DA0000000581,U0000080,2026-07-18,50,1,66,10,1
DA0000000582,U0000080,2026-07-27,58,1,96,6,1
DA0000000583,U0000080,2026-08-28,40,1,60,8,1
DA0000000584,U0000081,2026-07-09,77,1,152,7,1
DA0000000585,U0000081,2026-07-24,9,2,11,1,1
DA0000000586,U0000081,2026-08-07,16,2,30,3,1
DA0000000587,U0000081,2026-08-21,21,1,37,3,1
DA0000000588,U0000081,2026-08-26,19,1,32,5,1
DA0000000589,U0000082,2026-07-17,14,1,34,5,1
DA0000000590,U0000082,2026-07-19,24,8,34,2,1
DA0000000591,U0000082,2026-07-30,8,1,17,0,1
DA0000000592,U0000082,2026-08-16,29,3,68,10,1
DA0000000593,U0000082,2026-08-18,38,2,70,1,1
DA0000000594,U0000082,2026-08-20,71,1,136,11,1
DA0000000595,U0000082,2026-08-21,32,1,65,5,1
DA0000000596,U0000082,2026-08-22,64,6,106,2,1
DA0000000597,U0000083,2026-03-16,49,5,86,6,1
DA0000000598,U0000083,2026-04-22,39,4,98,8,1
DA0000000599,U0000083,2026-04-30,19,1,28,0,1
DA0000000600,U0000083,2026-05-10,69,1,100,11,1
DA0000000601,U0000083,2026-05-12,18,1,27,4,1
DA0000000602,U0000083,2026-05-16,16,1,18,0,1
DA0000000603,U0000083,2026-05-20,24,1,33,3,1
DA0000000604,U0000083,2026-05-26,24,4,41,4,1
DA0000000605,U0000083,2026-05-30,37,1,92,9,1
DA0000000606,U0000083,2026-07-11,49,2,75,7,1
DA0000000607,U0000083,2026-08-05,7,3,10,0,1
DA0000000608,U0000083,2026-08-09,15,5,18,1,1
DA0000000609,U0000084,2026-02-09,17,1,34,3,1
DA0000000610,U0000084,2026-04-28,48,1,82,10,1
DA0000000611,U0000084,2026-04-29,20,2,29,0,1
DA0000000612,U0000084,2026-06-02,12,1,24,1,1
DA0000000613,U0000084,2026-06-25,12,1,17,2,1
DA0000000614,U0000084,2026-07-02,22,1,33,1,1
DA0000000615,U0000084,2026-07-15,24,1,41,1,1
DA0000000616,U0000084,2026-07-25,25,2,62,9,1
DA0000000617,U0000084,2026-08-21,32,2,59,4,1
DA0000000618,U0000085,2026-02-01,10,1,23,2,1
DA0000000619,U0000085,2026-02-05,10,3,13,2,1
DA0000000620,U0000085,2026-03-07,48,4,120,19,1
DA0000000621,U0000085,2026-06-17,37,1,44,2,1
DA0000000622,U0000085,2026-07-30,34,4,42,6,1
DA0000000623,U0000086,2026-04-28,124,1,313,34,1
DA0000000624,U0000086,2026-04-30,102,2,123,10,1
DA0000000625,U0000086,2026-05-04,81,1,91,5,1
DA0000000626,U0000086,2026-05-09,61,2,71,6,1
DA0000000627,U0000086,2026-05-11,35,1,43,0,1
DA0000000628,U0000086,2026-05-23,40,4,61,5,1
DA0000000629,U0000086,2026-05-28,31,1,41,4,1
DA0000000630,U0000086,2026-06-21,28,1,49,3,1
DA0000000631,U0000086,2026-07-02,54,2,91,13,1
DA0000000632,U0000086,2026-07-14,34,3,60,10,1
DA0000000633,U0000086,2026-07-17,10,2,17,0,1
DA0000000634,U0000086,2026-07-25,7,2,12,0,1
DA0000000635,U0000086,2026-07-28,40,3,75,2,1
DA0000000636,U0000086,2026-07-30,111,1,178,21,1
DA0000000637,U0000086,2026-08-26,73,1,125,20,1
DA0000000638,U0000086,2026-08-27,19,3,45,5,1
DA0000000639,U0000087,2026-03-24,4,2,9,0,0
DA0000000640,U0000087,2026-03-30,103,3,253,20,1
DA0000000641,U0000087,2026-04-22,24,4,26,4,1
DA0000000642,U0000087,2026-05-15,20,6,38,4,1
DA0000000643,U0000087,2026-07-06,45,2,114,11,1
DA0000000644,U0000087,2026-07-07,40,7,67,11,1
DA0000000645,U0000087,2026-07-14,9,1,17,2,1
DA0000000646,U0000087,2026-07-26,49,2,87,5,1
DA0000000647,U0000087,2026-08-14,17,1,41,1,1
DA0000000648,U0000088,2026-06-15,21,1,36,2,1
DA0000000649,U0000088,2026-06-22,5,2,12,0,1
DA0000000650,U0000088,2026-07-01,26,2,36,4,1
DA0000000651,U0000088,2026-07-21,14,2,17,2,1
DA0000000652,U0000088,2026-08-09,31,1,64,10,1
DA0000000653,U0000089,2026-04-15,26,1,40,4,1
DA0000000654,U0000089,2026-06-14,43,1,67,2,1
DA0000000655,U0000089,2026-06-26,39,2,79,10,1
DA0000000656,U0000089,2026-07-25,16,6,30,4,1
DA0000000657,U0000090,2026-03-26,2,1,4,0,0
DA0000000658,U0000090,2026-04-12,18,3,43,4,1
DA0000000659,U0000090,2026-04-19,19,1,41,6,1
DA0000000660,U0000090,2026-05-01,44,2,65,8,1
DA0000000661,U0000090,2026-05-07,15,3,19,2,1
DA0000000662,U0000090,2026-05-26,5,2,11,1,1
DA0000000663,U0000090,2026-05-31,37,2,55,9,1
DA0000000664,U0000090,2026-06-26,19,2,45,4,1
DA0000000665,U0000090,2026-07-09,22,1,52,4,1
DA0000000666,U0000090,2026-07-18,48,3,85,3,1
DA0000000667,U0000090,2026-07-20,29,2,71,7,1
DA0000000668,U0000090,2026-07-21,8,2,9,1,1
DA0000000669,U0000090,2026-08-12,12,4,19,1,1
DA0000000670,U0000091,2026-03-24,42,2,78,13,1
DA0000000671,U0000091,2026-03-25,49,2,126,17,1
DA0000000672,U0000091,2026-04-06,31,2,46,2,1
DA0000000673,U0000091,2026-04-11,55,2,122,14,1
DA0000000674,U0000091,2026-04-26,17,2,37,4,1
DA0000000675,U0000091,2026-05-25,30,1,69,9,1
DA0000000676,U0000091,2026-06-01,21,1,50,6,1
DA0000000677,U0000091,2026-06-07,19,4,24,2,1
DA0000000678,U0000091,2026-07-06,137,2,322,33,1
DA0000000679,U0000091,2026-07-27,27,2,44,7,1
DA0000000680,U0000091,2026-07-29,32,1,43,5,1
DA0000000681,U0000091,2026-08-12,66,1,73,6,1
DA0000000682,U0000091,2026-08-19,33,2,66,3,1
DA0000000683,U0000091,2026-08-22,36,1,82,10,1
DA0000000684,U0000092,2026-08-24,16,1,21,0,1
DA0000000685,U0000093,2026-05-19,7,3,11,0,1
DA0000000686,U0000093,2026-05-21,59,1,66,6,1
DA0000000687,U0000093,2026-05-25,30,3,40,1,1
DA0000000688,U0000093,2026-06-06,18,3,41,4,1
DA0000000689,U0000093,2026-06-22,14,1,20,3,1
DA0000000690,U0000093,2026-07-06,22,5,38,3,1
DA0000000691,U0000093,2026-07-15,68,1,162,13,1
DA0000000692,U0000093,2026-07-22,31,1,49,1,1
DA0000000693,U0000093,2026-08-03,19,5,47,6,1
DA0000000694,U0000093,2026-08-14,1,1,1,0,0
DA0000000695,U0000093,2026-08-21,12,5,20,2,1
DA0000000696,U0000093,2026-08-22,24,1,48,4,1
DA0000000697,U0000094,2026-08-24,16,4,21,3,1
DA0000000698,U0000094,2026-08-26,16,1,30,3,1
DA0000000699,U0000095,2026-04-19,5,1,12,2,1
DA0000000700,U0000095,2026-04-23,28,1,64,9,1
DA0000000701,U0000095,2026-05-12,62,1,130,6,1
DA0000000702,U0000095,2026-07-11,22,2,28,4,1
DA0000000703,U0000096,2026-03-22,10,1,18,2,1
DA0000000704,U0000096,2026-04-07,19,3,33,2,1
DA0000000705,U0000096,2026-04-12,9,1,15,2,1
DA0000000706,U0000096,2026-05-07,33,6,40,3,1
DA0000000707,U0000096,2026-05-12,44,8,104,18,1
DA0000000708,U0000096,2026-06-19,11,1,20,2,1
DA0000000709,U0000096,2026-06-20,12,1,15,2,1
DA0000000710,U0000096,2026-06-25,42,3,95,6,1
DA0000000711,U0000096,2026-06-27,20,2,22,2,1
DA0000000712,U0000096,2026-08-04,20,1,32,4,1
DA0000000713,U0000096,2026-08-11,37,2,49,8,1
DA0000000714,U0000097,2026-03-07,19,1,39,4,1
DA0000000715,U0000097,2026-03-17,15,1,29,5,1
DA0000000716,U0000097,2026-03-22,7,1,15,1,1
DA0000000717,U0000097,2026-03-23,19,5,21,3,1
DA0000000718,U0000097,2026-03-28,24,2,43,3,1
DA0000000719,U0000097,2026-04-17,18,3,39,5,1
DA0000000720,U0000097,2026-04-18,37,1,80,11,1
DA0000000721,U0000097,2026-05-01,23,2,38,3,1
DA0000000722,U0000097,2026-05-20,6,6,10,0,1
DA0000000723,U0000097,2026-05-29,81,1,163,23,1
DA0000000724,U0000097,2026-07-24,5,1,9,0,1
DA0000000725,U0000097,2026-07-25,68,1,133,21,1
DA0000000726,U0000098,2026-06-17,38,4,64,8,1
DA0000000727,U0000098,2026-06-27,1,1,1,0,0
DA0000000728,U0000098,2026-07-17,16,2,19,3,1
DA0000000729,U0000098,2026-08-13,32,2,73,9,1
DA0000000730,U0000099,2026-06-08,11,4,18,0,1
DA0000000731,U0000099,2026-07-20,58,1,139,19,1
DA0000000732,U0000100,2026-06-11,10,1,17,0,1
DA0000000733,U0000100,2026-06-15,59,1,110,13,1
DA0000000734,U0000100,2026-07-03,24,3,32,3,1
DA0000000735,U0000100,2026-07-08,33,2,36,1,1
DA0000000736,U0000100,2026-07-21,77,1,172,21,1
DA0000000737,U0000101,2026-01-29,46,1,107,11,1
DA0000000738,U0000101,2026-03-18,32,1,80,7,1
DA0000000739,U0000101,2026-04-27,57,6,129,16,1
DA0000000740,U0000101,2026-05-01,50,1,76,10,1
DA0000000741,U0000101,2026-05-30,26,2,65,10,1
DA0000000742,U0000101,2026-06-14,51,1,107,18,1
DA0000000743,U0000102,2026-06-06,20,2,26,4,1
DA0000000744,U0000102,2026-06-11,42,1,101,5,1
DA0000000745,U0000102,2026-06-17,100,2,193,16,1
DA0000000746,U0000102,2026-06-19,29,3,39,0,1
DA0000000747,U0000102,2026-06-20,20,3,50,3,1
DA0000000748,U0000102,2026-06-21,13,1,30,4,1
DA0000000749,U0000102,2026-06-27,6,1,6,0,1
DA0000000750,U0000102,2026-06-30,37,1,55,8,1
DA0000000751,U0000102,2026-07-03,39,1,80,7,1
DA0000000752,U0000102,2026-07-15,119,1,232,23,1
DA0000000753,U0000102,2026-07-18,9,1,17,1,1
DA0000000754,U0000102,2026-08-01,22,1,56,8,1
DA0000000755,U0000102,2026-08-16,71,4,115,13,1
DA0000000756,U0000103,2026-03-07,13,1,19,1,1
DA0000000757,U0000104,2026-01-21,11,4,20,2,1
DA0000000758,U0000104,2026-01-25,19,1,31,3,1
DA0000000759,U0000104,2026-02-17,15,1,25,1,1
DA0000000760,U0000104,2026-03-17,42,3,106,2,1
DA0000000761,U0000104,2026-05-18,17,5,23,2,1
DA0000000762,U0000104,2026-05-19,39,1,46,1,1
DA0000000763,U0000104,2026-05-24,23,1,29,3,1
DA0000000764,U0000104,2026-07-07,5,1,6,1,1
DA0000000765,U0000104,2026-07-28,88,2,207,26,1
DA0000000766,U0000105,2026-02-12,37,2,69,3,1
DA0000000767,U0000105,2026-02-21,108,1,203,5,1
DA0000000768,U0000105,2026-06-11,14,1,24,1,1
DA0000000769,U0000106,2026-06-11,13,2,16,0,1
DA0000000770,U0000106,2026-06-18,55,1,89,5,1
DA0000000771,U0000107,2026-03-18,42,1,80,3,1
DA0000000772,U0000107,2026-03-22,55,1,92,2,1
DA0000000773,U0000107,2026-07-30,69,3,173,17,1
DA0000000774,U0000107,2026-08-22,15,1,20,1,1
DA0000000775,U0000107,2026-08-28,16,1,38,1,1
DA0000000776,U0000108,2026-08-09,55,4,97,4,1
DA0000000777,U0000108,2026-08-10,22,1,31,5,1
DA0000000778,U0000108,2026-08-11,11,2,14,0,1
DA0000000779,U0000108,2026-08-12,71,1,111,7,1
DA0000000780,U0000108,2026-08-16,25,1,59,5,1
DA0000000781,U0000108,2026-08-21,24,5,50,1,1
DA0000000782,U0000108,2026-08-22,17,3,43,1,1
DA0000000783,U0000108,2026-08-25,31,1,76,11,1
DA0000000784,U0000108,2026-08-26,23,2,40,4,1
DA0000000785,U0000108,2026-08-27,16,1,29,1,1
DA0000000786,U0000108,2026-08-28,21,2,46,7,1
DA0000000787,U0000109,2026-06-18,6,9,12,0,1
DA0000000788,U0000109,2026-06-24,14,2,23,2,1
DA0000000789,U0000109,2026-06-25,21,1,41,1,1
DA0000000790,U0000109,2026-07-12,30,3,35,5,1
DA0000000791,U0000109,2026-07-17,10,4,25,4,1
DA0000000792,U0000109,2026-08-03,67,1,114,17,1
DA0000000793,U0000109,2026-08-13,24,1,38,6,1
DA0000000794,U0000109,2026-08-21,7,1,9,0,1
DA0000000795,U0000110,2026-08-27,54,1,140,12,1
DA0000000796,U0000110,2026-08-28,22,1,54,5,1
DA0000000797,U0000111,2026-03-05,66,1,112,2,1
DA0000000798,U0000111,2026-04-03,7,2,16,0,1
DA0000000799,U0000112,2026-08-20,36,2,54,6,1
DA0000000800,U0000112,2026-08-23,101,1,132,5,1
DA0000000801,U0000112,2026-08-24,15,1,27,3,1
DA0000000802,U0000112,2026-08-25,26,1,47,3,1
DA0000000803,U0000112,2026-08-26,75,1,118,15,1
DA0000000804,U0000112,2026-08-27,27,2,41,5,1
DA0000000805,U0000112,2026-08-28,25,1,56,8,1
DA0000000806,U0000113,2026-02-04,41,8,45,5,1
DA0000000807,U0000113,2026-02-09,23,4,30,4,1
DA0000000808,U0000113,2026-02-26,130,4,294,34,1
DA0000000809,U0000113,2026-03-21,29,4,36,4,1
DA0000000810,U0000113,2026-04-16,19,2,25,3,1
DA0000000811,U0000113,2026-04-19,29,1,48,3,1
DA0000000812,U0000113,2026-04-28,13,1,23,3,1
DA0000000813,U0000113,2026-07-17,55,1,76,10,1
DA0000000814,U0000114,2026-04-01,51,2,126,15,1
DA0000000815,U0000114,2026-04-15,11,2,18,2,1
DA0000000816,U0000114,2026-04-25,58,5,99,8,1
DA0000000817,U0000114,2026-04-30,9,1,18,1,1
DA0000000818,U0000114,2026-05-10,24,1,33,2,1
DA0000000819,U0000114,2026-05-12,29,4,59,4,1
DA0000000820,U0000114,2026-05-20,29,1,31,3,1
DA0000000821,U0000114,2026-05-24,112,2,231,12,1
DA0000000822,U0000114,2026-07-18,27,1,66,3,1
DA0000000823,U0000114,2026-08-21,60,1,93,13,1
DA0000000824,U0000115,2026-02-26,12,1,18,2,1
DA0000000825,U0000115,2026-02-27,12,2,22,2,1
DA0000000826,U0000115,2026-03-04,18,1,22,0,1
DA0000000827,U0000115,2026-03-15,25,2,33,1,1
DA0000000828,U0000115,2026-03-22,34,9,65,5,1
DA0000000829,U0000115,2026-04-11,12,3,18,2,1
DA0000000830,U0000115,2026-05-08,27,3,67,5,1
DA0000000831,U0000115,2026-05-12,29,2,37,4,1
DA0000000832,U0000115,2026-06-05,2,1,4,0,0
DA0000000833,U0000115,2026-07-20,2,1,4,0,0
DA0000000834,U0000115,2026-08-09,50,2,66,8,1
DA0000000835,U0000116,2026-01-16,7,3,11,0,1
DA0000000836,U0000116,2026-01-22,29,1,43,0,1
DA0000000837,U0000116,2026-01-29,31,1,60,3,1
DA0000000838,U0000116,2026-02-17,11,1,23,2,1
DA0000000839,U0000116,2026-02-26,50,4,55,3,1
DA0000000840,U0000116,2026-03-03,48,1,98,17,1
DA0000000841,U0000116,2026-03-15,21,1,35,3,1
DA0000000842,U0000116,2026-03-24,106,2,165,22,1
DA0000000843,U0000116,2026-05-12,18,4,21,3,1
DA0000000844,U0000116,2026-06-12,23,1,27,0,1
DA0000000845,U0000116,2026-06-26,15,7,24,1,1
DA0000000846,U0000116,2026-07-05,133,2,296,34,1
DA0000000847,U0000116,2026-07-13,32,3,37,2,1
DA0000000848,U0000116,2026-07-14,5,5,6,0,1
DA0000000849,U0000117,2026-06-21,7,1,15,1,1
DA0000000850,U0000117,2026-06-22,50,2,128,9,1
DA0000000851,U0000117,2026-07-07,10,1,16,1,1
DA0000000852,U0000117,2026-07-14,25,5,56,6,1
DA0000000853,U0000117,2026-07-18,19,4,38,2,1
DA0000000854,U0000117,2026-07-25,106,3,235,19,1
DA0000000855,U0000117,2026-07-31,25,1,46,1,1
DA0000000856,U0000117,2026-08-04,12,3,16,0,1
DA0000000857,U0000117,2026-08-09,14,1,19,2,1
DA0000000858,U0000117,2026-08-16,57,1,85,12,1
DA0000000859,U0000118,2026-04-05,51,1,121,17,1
DA0000000860,U0000118,2026-04-13,105,2,217,15,1
DA0000000861,U0000118,2026-04-18,74,3,181,7,1
DA0000000862,U0000118,2026-04-26,33,2,83,11,1
DA0000000863,U0000118,2026-05-24,24,1,51,3,1
DA0000000864,U0000118,2026-05-28,20,5,49,6,1
DA0000000865,U0000118,2026-06-12,18,2,43,2,1
DA0000000866,U0000118,2026-06-23,67,2,76,9,1
DA0000000867,U0000118,2026-06-29,1,3,2,0,0
DA0000000868,U0000118,2026-07-10,22,1,44,5,1
DA0000000869,U0000118,2026-07-13,8,6,20,3,1
DA0000000870,U0000118,2026-07-20,47,1,70,12,1
DA0000000871,U0000118,2026-07-23,65,3,146,23,1
DA0000000872,U0000118,2026-08-22,39,3,90,5,1
DA0000000873,U0000119,2026-04-12,101,1,136,19,1
DA0000000874,U0000119,2026-04-27,16,1,18,3,1
DA0000000875,U0000119,2026-08-21,10,4,20,2,1
DA0000000876,U0000119,2026-08-25,37,2,88,1,1
DA0000000877,U0000120,2026-06-25,20,2,36,4,1
DA0000000878,U0000120,2026-06-28,24,1,51,6,1
DA0000000879,U0000120,2026-07-15,19,1,49,4,1
DA0000000880,U0000120,2026-08-02,14,1,32,1,1
DA0000000881,U0000120,2026-08-07,25,1,30,1,1
DA0000000882,U0000120,2026-08-27,28,5,67,5,1
DA0000000883,U0000121,2026-06-04,20,2,31,1,1
DA0000000884,U0000121,2026-06-15,62,4,157,24,1
DA0000000885,U0000121,2026-07-13,14,1,27,2,1
DA0000000886,U0000121,2026-07-27,33,2,55,6,1
DA0000000887,U0000122,2026-01-18,66,1,169,15,1
DA0000000888,U0000122,2026-01-20,23,3,54,1,1
DA0000000889,U0000122,2026-02-16,29,3,50,2,1
DA0000000890,U0000122,2026-04-11,29,1,71,12,1
DA0000000891,U0000122,2026-04-13,3,1,7,1,0
DA0000000892,U0000122,2026-06-09,41,1,56,5,1
DA0000000893,U0000122,2026-06-15,27,1,50,4,1
DA0000000894,U0000122,2026-07-27,27,2,32,1,1
DA0000000895,U0000122,2026-08-10,73,1,94,14,1
DA0000000896,U0000122,2026-08-17,37,2,75,3,1
DA0000000897,U0000122,2026-08-22,54,6,122,11,1
DA0000000898,U0000123,2026-08-27,16,1,25,0,1
DA0000000899,U0000123,2026-08-28,17,1,31,1,1
DA0000000900,U0000124,2026-04-30,37,1,73,5,1
DA0000000901,U0000124,2026-05-04,43,1,104,5,1
DA0000000902,U0000124,2026-05-05,49,1,85,10,1
DA0000000903,U0000124,2026-05-06,13,1,19,0,1
DA0000000904,U0000124,2026-06-22,58,2,99,7,1
DA0000000905,U0000124,2026-07-31,57,3,120,4,1
DA0000000906,U0000124,2026-08-04,25,1,47,2,1
DA0000000907,U0000124,2026-08-06,19,4,42,1,1
DA0000000908,U0000124,2026-08-12,33,2,57,9,1
DA0000000909,U0000125,2026-03-29,76,1,141,14,1
DA0000000910,U0000125,2026-04-11,22,2,36,2,1
DA0000000911,U0000125,2026-06-04,13,1,24,2,1
DA0000000912,U0000125,2026-07-30,37,8,62,9,1
DA0000000913,U0000125,2026-08-09,50,1,77,1,1
DA0000000914,U0000125,2026-08-23,14,3,20,3,1
DA0000000915,U0000126,2026-02-17,36,5,60,8,1
DA0000000916,U0000126,2026-03-03,42,1,46,7,1
DA0000000917,U0000126,2026-03-13,4,1,4,0,0
DA0000000918,U0000126,2026-04-14,72,1,123,4,1
DA0000000919,U0000126,2026-05-04,76,2,153,26,1
DA0000000920,U0000126,2026-07-01,32,2,81,5,1
DA0000000921,U0000126,2026-07-11,12,1,21,3,1
DA0000000922,U0000126,2026-07-15,25,1,49,6,1
DA0000000923,U0000127,2026-08-27,26,7,53,4,1
DA0000000924,U0000128,2026-02-23,26,2,60,3,1
DA0000000925,U0000128,2026-02-24,14,3,24,1,1
DA0000000926,U0000128,2026-02-26,15,1,25,3,1
DA0000000927,U0000128,2026-03-02,10,1,21,1,1
DA0000000928,U0000128,2026-03-12,14,1,27,2,1
DA0000000929,U0000128,2026-03-24,54,1,115,15,1
DA0000000930,U0000128,2026-04-11,33,3,44,1,1
DA0000000931,U0000128,2026-04-19,54,1,82,2,1
DA0000000932,U0000128,2026-04-22,50,1,84,9,1
DA0000000933,U0000128,2026-04-26,34,1,65,9,1
DA0000000934,U0000128,2026-06-12,53,1,136,6,1
DA0000000935,U0000128,2026-07-11,47,1,62,7,1
DA0000000936,U0000128,2026-07-22,49,1,125,7,1
DA0000000937,U0000128,2026-07-29,8,1,16,1,1
DA0000000938,U0000128,2026-07-31,12,2,19,2,1
DA0000000939,U0000128,2026-08-05,47,3,74,5,1
DA0000000940,U0000130,2026-04-15,25,5,62,1,1
DA0000000941,U0000130,2026-07-13,32,3,59,6,1
DA0000000942,U0000130,2026-07-20,7,2,16,1,1
DA0000000943,U0000130,2026-07-21,61,1,131,12,1
DA0000000944,U0000130,2026-08-04,30,3,45,1,1
DA0000000945,U0000131,2026-03-18,12,4,30,2,1
DA0000000946,U0000131,2026-03-31,5,1,9,1,1
DA0000000947,U0000131,2026-04-12,61,4,112,10,1
DA0000000948,U0000131,2026-04-16,25,6,43,7,1
DA0000000949,U0000131,2026-04-17,23,1,52,8,1
DA0000000950,U0000131,2026-06-25,37,1,95,4,1
DA0000000951,U0000132,2026-08-09,16,1,36,1,1
DA0000000952,U0000132,2026-08-12,98,2,141,9,1
DA0000000953,U0000132,2026-08-17,71,1,135,17,1
DA0000000954,U0000133,2026-08-14,44,1,80,11,1
DA0000000955,U0000133,2026-08-15,10,1,24,3,1
DA0000000956,U0000133,2026-08-16,59,2,91,9,1
DA0000000957,U0000133,2026-08-18,19,2,47,2,1
DA0000000958,U0000133,2026-08-21,125,2,159,6,1
DA0000000959,U0000133,2026-08-24,21,1,50,3,1
DA0000000960,U0000133,2026-08-27,10,6,22,0,1
